Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.5215E-3	6.2031E-1
1.0000E-6	9.5215E-3	6.2051E-1
2.0000E-6	9.5215E-3	6.2183E-1
3.0000E-6	9.2773E-3	6.2368E-1
4.0000E-6	9.2773E-3	6.2373E-1
5.0000E-6	8.5449E-3	6.2266E-1
6.0000E-6	8.7891E-3	6.2114E-1
7.0000E-6	9.5215E-3	6.1924E-1
8.0000E-6	9.5215E-3	6.1538E-1
9.0000E-6	9.2773E-3	6.1201E-1
1.0000E-5	9.7656E-3	6.0942E-1
1.1000E-5	1.0254E-2	6.0713E-1
1.2000E-5	9.2773E-3	6.0298E-1
1.3000E-5	9.5215E-3	5.9927E-1
1.4000E-5	9.2773E-3	5.9585E-1
1.5000E-5	9.7656E-3	5.9155E-1
1.6000E-5	9.2773E-3	5.8535E-1
1.7000E-5	9.7656E-3	5.8003E-1
1.8000E-5	9.2773E-3	5.7388E-1
1.9000E-5	9.2773E-3	5.6963E-1
2.0000E-5	9.0332E-3	5.6475E-1
2.1000E-5	9.7656E-3	5.6157E-1
2.2000E-5	9.5215E-3	5.5820E-1
2.3000E-5	9.5215E-3	5.5391E-1
2.4000E-5	9.7656E-3	5.4624E-1
2.5000E-5	1.0010E-2	5.3848E-1
2.6000E-5	9.5215E-3	5.2959E-1
2.7000E-5	9.2773E-3	5.1958E-1
2.8000E-5	9.0332E-3	5.1187E-1
2.9000E-5	9.5215E-3	5.0503E-1
3.0000E-5	1.0010E-2	4.9966E-1
3.1000E-5	9.5215E-3	4.9521E-1
3.2000E-5	9.5215E-3	4.9038E-1
3.3000E-5	9.7656E-3	4.8467E-1
3.4000E-5	9.5215E-3	4.7964E-1
3.5000E-5	1.0010E-2	4.7476E-1
3.6000E-5	9.5215E-3	4.6836E-1
3.7000E-5	8.5449E-3	4.6270E-1
3.8000E-5	9.0332E-3	4.5649E-1
3.9000E-5	1.0010E-2	4.4907E-1
4.0000E-5	9.5215E-3	4.4087E-1
4.1000E-5	8.7891E-3	4.3403E-1
4.2000E-5	1.0010E-2	4.2852E-1
4.3000E-5	9.2773E-3	4.2397E-1
4.4000E-5	9.2773E-3	4.1982E-1
4.5000E-5	9.5215E-3	4.1582E-1
4.6000E-5	9.5215E-3	4.1060E-1
4.7000E-5	1.0254E-2	4.0547E-1
4.8000E-5	1.0010E-2	4.0093E-1
4.9000E-5	9.5215E-3	3.9609E-1
5.0000E-5	9.2773E-3	3.9185E-1
5.1000E-5	9.5215E-3	3.8965E-1
5.2000E-5	9.5215E-3	3.8628E-1
5.3000E-5	9.0332E-3	3.8257E-1
5.4000E-5	1.0010E-2	3.7954E-1
5.5000E-5	9.7656E-3	3.7554E-1
5.6000E-5	9.2773E-3	3.6987E-1
5.7000E-5	9.7656E-3	3.6362E-1
5.8000E-5	9.5215E-3	3.5933E-1
5.9000E-5	9.5215E-3	3.5815E-1
6.0000E-5	9.5215E-3	3.5674E-1
6.1000E-5	9.5215E-3	3.5454E-1
6.2000E-5	9.7656E-3	3.5303E-1
6.3000E-5	9.7656E-3	3.5049E-1
6.4000E-5	9.5215E-3	3.4556E-1
6.5000E-5	9.7656E-3	3.4204E-1
6.6000E-5	9.7656E-3	3.3979E-1
6.7000E-5	9.5215E-3	3.3701E-1
6.8000E-5	9.5215E-3	3.3516E-1
6.9000E-5	9.5215E-3	3.3403E-1
7.0000E-5	9.5215E-3	3.3354E-1
7.1000E-5	9.5215E-3	3.3428E-1
7.2000E-5	9.5215E-3	3.3442E-1
7.3000E-5	9.2773E-3	3.3315E-1
7.4000E-5	9.7656E-3	3.3071E-1
7.5000E-5	1.0010E-2	3.2749E-1
7.6000E-5	9.5215E-3	3.2451E-1
7.7000E-5	8.7891E-3	3.2290E-1
7.8000E-5	9.2773E-3	3.1982E-1
7.9000E-5	9.7656E-3	3.1685E-1
8.0000E-5	9.5215E-3	3.1411E-1
8.1000E-5	9.5215E-3	3.1064E-1
8.2000E-5	1.0010E-2	3.0820E-1
8.3000E-5	9.5215E-3	3.0718E-1
8.4000E-5	9.0332E-3	3.0552E-1
8.5000E-5	9.7656E-3	3.0576E-1
8.6000E-5	9.5215E-3	3.0781E-1
8.7000E-5	9.2773E-3	3.1099E-1
8.8000E-5	9.0332E-3	3.1533E-1
8.9000E-5	9.5215E-3	3.2080E-1
9.0000E-5	8.5449E-3	3.2510E-1
9.1000E-5	1.0010E-2	3.2671E-1
9.2000E-5	9.7656E-3	3.2568E-1
9.3000E-5	9.2773E-3	3.2378E-1
9.4000E-5	1.0010E-2	3.2212E-1
9.5000E-5	1.0010E-2	3.2012E-1
9.6000E-5	9.2773E-3	3.2017E-1
9.7000E-5	9.0332E-3	3.2114E-1
9.8000E-5	9.0332E-3	3.2222E-1
9.9000E-5	9.5215E-3	3.2275E-1
1.0000E-4	9.2773E-3	3.2349E-1
1.0100E-4	9.0332E-3	3.2402E-1
1.0200E-4	9.0332E-3	3.2314E-1
1.0300E-4	9.0332E-3	3.2241E-1
1.0400E-4	9.7656E-3	3.2324E-1
