Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.5215E-3	6.2632E-1
1.0000E-6	1.0254E-2	6.2729E-1
2.0000E-6	1.0010E-2	6.2778E-1
3.0000E-6	9.0332E-3	6.2935E-1
4.0000E-6	9.2773E-3	6.2808E-1
5.0000E-6	1.0010E-2	6.2759E-1
6.0000E-6	9.7656E-3	6.2617E-1
7.0000E-6	9.2773E-3	6.2559E-1
8.0000E-6	9.0332E-3	6.2319E-1
9.0000E-6	9.2773E-3	6.2451E-1
1.0000E-5	1.0010E-2	6.2642E-1
1.1000E-5	9.2773E-3	6.2886E-1
1.2000E-5	9.2773E-3	6.3125E-1
1.3000E-5	9.5215E-3	6.3633E-1
1.4000E-5	9.2773E-3	6.4067E-1
1.5000E-5	9.2773E-3	6.4526E-1
1.6000E-5	9.5215E-3	6.4829E-1
1.7000E-5	9.2773E-3	6.4854E-1
1.8000E-5	9.7656E-3	6.4756E-1
1.9000E-5	9.2773E-3	6.4473E-1
2.0000E-5	9.2773E-3	6.4077E-1
2.1000E-5	9.7656E-3	6.3687E-1
2.2000E-5	9.5215E-3	6.3291E-1
2.3000E-5	8.7891E-3	6.2593E-1
2.4000E-5	9.5215E-3	6.1924E-1
2.5000E-5	9.7656E-3	6.1206E-1
2.6000E-5	9.2773E-3	6.0454E-1
2.7000E-5	8.5449E-3	5.9907E-1
2.8000E-5	9.5215E-3	5.9478E-1
2.9000E-5	1.0254E-2	5.9126E-1
3.0000E-5	1.0254E-2	5.8892E-1
3.1000E-5	1.0010E-2	5.8594E-1
3.2000E-5	9.7656E-3	5.8164E-1
3.3000E-5	9.5215E-3	5.7695E-1
3.4000E-5	1.0010E-2	5.7129E-1
3.5000E-5	1.0254E-2	5.6543E-1
3.6000E-5	9.2773E-3	5.5942E-1
3.7000E-5	9.7656E-3	5.5352E-1
3.8000E-5	9.5215E-3	5.4863E-1
3.9000E-5	9.2773E-3	5.4419E-1
4.0000E-5	1.0010E-2	5.3809E-1
4.1000E-5	9.7656E-3	5.3286E-1
4.2000E-5	1.0010E-2	5.2783E-1
4.3000E-5	9.2773E-3	5.2075E-1
4.4000E-5	1.0010E-2	5.1226E-1
4.5000E-5	9.2773E-3	5.0571E-1
4.6000E-5	9.7656E-3	4.9897E-1
4.7000E-5	9.2773E-3	4.9185E-1
4.8000E-5	9.5215E-3	4.8672E-1
4.9000E-5	9.2773E-3	4.8076E-1
5.0000E-5	9.2773E-3	4.7290E-1
5.1000E-5	9.2773E-3	4.6440E-1
5.2000E-5	1.0498E-2	4.5605E-1
5.3000E-5	8.7891E-3	4.4810E-1
5.4000E-5	9.5215E-3	4.4355E-1
5.5000E-5	9.0332E-3	4.4097E-1
5.6000E-5	9.7656E-3	4.3911E-1
5.7000E-5	9.2773E-3	4.3726E-1
5.8000E-5	9.0332E-3	4.3481E-1
5.9000E-5	9.5215E-3	4.3096E-1
6.0000E-5	9.7656E-3	4.2534E-1
6.1000E-5	9.0332E-3	4.1992E-1
6.2000E-5	9.5215E-3	4.1411E-1
6.3000E-5	9.2773E-3	4.0776E-1
6.4000E-5	9.7656E-3	4.0186E-1
6.5000E-5	9.0332E-3	3.9775E-1
6.6000E-5	9.5215E-3	3.9331E-1
6.7000E-5	9.7656E-3	3.9033E-1
6.8000E-5	9.2773E-3	3.8750E-1
6.9000E-5	9.5215E-3	3.8345E-1
7.0000E-5	9.7656E-3	3.7764E-1
7.1000E-5	9.7656E-3	3.7168E-1
7.2000E-5	1.0010E-2	3.6440E-1
7.3000E-5	9.5215E-3	3.5776E-1
7.4000E-5	9.5215E-3	3.5332E-1
7.5000E-5	9.5215E-3	3.5083E-1
7.6000E-5	9.2773E-3	3.4824E-1
7.7000E-5	1.0010E-2	3.4722E-1
7.8000E-5	1.0010E-2	3.4531E-1
7.9000E-5	9.2773E-3	3.4229E-1
8.0000E-5	9.5215E-3	3.3740E-1
8.1000E-5	1.0010E-2	3.3237E-1
8.2000E-5	9.5215E-3	3.2822E-1
8.3000E-5	1.0254E-2	3.2466E-1
8.4000E-5	1.0010E-2	3.1982E-1
8.5000E-5	9.0332E-3	3.1670E-1
8.6000E-5	9.2773E-3	3.1514E-1
8.7000E-5	9.2773E-3	3.1211E-1
8.8000E-5	1.0010E-2	3.1060E-1
8.9000E-5	8.7891E-3	3.1016E-1
9.0000E-5	9.2773E-3	3.0898E-1
9.1000E-5	9.5215E-3	3.0767E-1
9.2000E-5	9.5215E-3	3.0845E-1
9.3000E-5	9.2773E-3	3.0840E-1
9.4000E-5	9.0332E-3	3.0884E-1
9.5000E-5	1.0010E-2	3.0889E-1
9.6000E-5	1.0254E-2	3.0796E-1
9.7000E-5	9.2773E-3	3.0708E-1
9.8000E-5	9.2773E-3	3.0771E-1
9.9000E-5	9.7656E-3	3.0840E-1
1.0000E-4	9.7656E-3	3.0933E-1
1.0100E-4	9.7656E-3	3.1230E-1
1.0200E-4	9.2773E-3	3.1470E-1
1.0300E-4	9.7656E-3	3.1675E-1
1.0400E-4	1.0010E-2	3.1885E-1
1.0500E-4	9.5215E-3	3.1982E-1
1.0600E-4	9.7656E-3	3.1860E-1
1.0700E-4	9.5215E-3	3.1602E-1
1.0800E-4	9.2773E-3	3.1250E-1
1.0900E-4	9.7656E-3	3.0825E-1
1.1000E-4	9.5215E-3	3.0552E-1
1.1100E-4	9.5215E-3	3.0254E-1
1.1200E-4	9.0332E-3	3.0156E-1
1.1300E-4	9.7656E-3	3.0190E-1
1.1400E-4	9.5215E-3	3.0586E-1
1.1500E-4	1.0010E-2	3.1279E-1
1.1600E-4	9.7656E-3	3.1982E-1
1.1700E-4	1.0010E-2	3.2583E-1
1.1800E-4	9.2773E-3	3.2925E-1
1.1900E-4	9.7656E-3	3.2935E-1
1.2000E-4	9.2773E-3	3.2495E-1
1.2100E-4	9.2773E-3	3.2134E-1
1.2200E-4	9.5215E-3	3.1655E-1
1.2300E-4	8.7891E-3	3.1250E-1
1.2400E-4	9.7656E-3	3.0791E-1
1.2500E-4	9.0332E-3	3.0410E-1
1.2600E-4	9.5215E-3	3.0176E-1
1.2700E-4	9.5215E-3	2.9966E-1
1.2800E-4	8.5449E-3	2.9907E-1
1.2900E-4	9.7656E-3	3.0112E-1
1.3000E-4	1.0010E-2	3.0449E-1
1.3100E-4	9.5215E-3	3.0669E-1
1.3200E-4	9.2773E-3	3.1235E-1
1.3300E-4	9.2773E-3	3.1934E-1
1.3400E-4	9.5215E-3	3.2666E-1
1.3500E-4	9.2773E-3	3.3428E-1
1.3600E-4	9.7656E-3	3.4199E-1
1.3700E-4	1.0010E-2	3.4800E-1
1.3800E-4	9.5215E-3	3.5215E-1
1.3900E-4	9.5215E-3	3.5498E-1
1.4000E-4	9.5215E-3	3.5703E-1
1.4100E-4	9.5215E-3	3.5942E-1
1.4200E-4	9.2773E-3	3.6333E-1
1.4300E-4	9.7656E-3	3.6592E-1
