Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.2773E-3	8.8481E-1
1.0000E-6	9.5215E-3	8.8677E-1
2.0000E-6	9.0332E-3	8.8818E-1
3.0000E-6	9.7656E-3	8.8750E-1
4.0000E-6	9.5215E-3	8.8467E-1
5.0000E-6	9.2773E-3	8.8228E-1
6.0000E-6	9.2773E-3	8.7876E-1
7.0000E-6	9.5215E-3	8.7627E-1
8.0000E-6	9.2773E-3	8.7515E-1
9.0000E-6	9.0332E-3	8.7490E-1
1.0000E-5	9.0332E-3	8.7554E-1
1.1000E-5	9.5215E-3	8.7671E-1
1.2000E-5	9.2773E-3	8.7671E-1
1.3000E-5	9.5215E-3	8.7744E-1
1.4000E-5	9.5215E-3	8.7881E-1
1.5000E-5	8.7891E-3	8.7935E-1
1.6000E-5	9.2773E-3	8.7813E-1
1.7000E-5	9.5215E-3	8.7617E-1
1.8000E-5	9.2773E-3	8.7563E-1
1.9000E-5	9.7656E-3	8.7202E-1
2.0000E-5	9.2773E-3	8.6650E-1
2.1000E-5	9.5215E-3	8.6172E-1
2.2000E-5	9.2773E-3	8.5786E-1
2.3000E-5	1.0010E-2	8.5498E-1
2.4000E-5	9.0332E-3	8.5317E-1
2.5000E-5	9.2773E-3	8.5278E-1
2.6000E-5	9.0332E-3	8.5229E-1
2.7000E-5	9.2773E-3	8.5273E-1
2.8000E-5	9.0332E-3	8.5176E-1
2.9000E-5	9.2773E-3	8.5259E-1
3.0000E-5	9.2773E-3	8.5127E-1
3.1000E-5	9.2773E-3	8.4971E-1
3.2000E-5	9.5215E-3	8.4517E-1
3.3000E-5	9.5215E-3	8.3950E-1
3.4000E-5	9.5215E-3	8.3369E-1
3.5000E-5	9.2773E-3	8.2925E-1
3.6000E-5	9.5215E-3	8.2612E-1
3.7000E-5	9.5215E-3	8.2559E-1
3.8000E-5	9.2773E-3	8.2642E-1
3.9000E-5	9.0332E-3	8.2734E-1
4.0000E-5	9.7656E-3	8.2803E-1
4.1000E-5	9.2773E-3	8.2729E-1
4.2000E-5	9.5215E-3	8.2490E-1
4.3000E-5	1.0010E-2	8.2183E-1
4.4000E-5	9.5215E-3	8.1890E-1
4.5000E-5	1.0010E-2	8.1606E-1
4.6000E-5	9.2773E-3	8.1353E-1
4.7000E-5	9.2773E-3	8.1196E-1
4.8000E-5	9.5215E-3	8.0952E-1
4.9000E-5	9.5215E-3	8.0469E-1
5.0000E-5	9.2773E-3	8.0034E-1
5.1000E-5	9.7656E-3	7.9619E-1
5.2000E-5	9.2773E-3	7.9106E-1
5.3000E-5	9.2773E-3	7.8833E-1
5.4000E-5	9.2773E-3	7.8784E-1
5.5000E-5	9.0332E-3	7.8804E-1
5.6000E-5	9.5215E-3	7.8950E-1
5.7000E-5	9.5215E-3	7.9199E-1
5.8000E-5	9.7656E-3	7.9141E-1
5.9000E-5	9.2773E-3	7.9155E-1
6.0000E-5	9.5215E-3	7.9175E-1
6.1000E-5	1.0010E-2	7.9121E-1
6.2000E-5	9.0332E-3	7.9019E-1
6.3000E-5	9.5215E-3	7.9033E-1
6.4000E-5	9.5215E-3	7.8936E-1
6.5000E-5	9.5215E-3	7.8872E-1
6.6000E-5	9.2773E-3	7.8750E-1
6.7000E-5	9.5215E-3	7.8604E-1
6.8000E-5	9.7656E-3	7.8447E-1
6.9000E-5	9.5215E-3	7.8267E-1
7.0000E-5	9.5215E-3	7.8096E-1
7.1000E-5	9.5215E-3	7.7871E-1
7.2000E-5	9.5215E-3	7.7935E-1
7.3000E-5	9.0332E-3	7.8032E-1
7.4000E-5	9.7656E-3	7.8198E-1
7.5000E-5	1.0010E-2	7.8442E-1
7.6000E-5	1.0010E-2	7.8618E-1
7.7000E-5	9.5215E-3	7.8550E-1
7.8000E-5	9.0332E-3	7.8657E-1
7.9000E-5	9.7656E-3	7.8745E-1
8.0000E-5	9.5215E-3	7.8594E-1
8.1000E-5	9.2773E-3	7.8633E-1
