Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.7656E-3	8.2480E-1
1.0000E-6	9.5215E-3	8.2559E-1
2.0000E-6	9.7656E-3	8.2559E-1
3.0000E-6	1.0010E-2	8.2598E-1
4.0000E-6	9.2773E-3	8.2607E-1
5.0000E-6	9.5215E-3	8.2490E-1
6.0000E-6	9.2773E-3	8.2500E-1
7.0000E-6	9.5215E-3	8.2632E-1
8.0000E-6	1.0010E-2	8.2603E-1
9.0000E-6	9.0332E-3	8.2666E-1
1.0000E-5	1.0010E-2	8.2866E-1
1.1000E-5	9.5215E-3	8.2905E-1
1.2000E-5	9.5215E-3	8.2881E-1
1.3000E-5	1.0254E-2	8.2964E-1
1.4000E-5	9.2773E-3	8.2969E-1
1.5000E-5	9.2773E-3	8.2681E-1
1.6000E-5	9.0332E-3	8.2427E-1
1.7000E-5	8.5449E-3	8.2178E-1
1.8000E-5	8.7891E-3	8.1812E-1
1.9000E-5	9.0332E-3	8.1323E-1
2.0000E-5	9.5215E-3	8.0884E-1
2.1000E-5	9.7656E-3	8.0386E-1
2.2000E-5	9.2773E-3	7.9785E-1
2.3000E-5	9.7656E-3	7.9253E-1
2.4000E-5	1.0254E-2	7.8862E-1
2.5000E-5	9.0332E-3	7.8667E-1
2.6000E-5	1.0010E-2	7.8545E-1
2.7000E-5	1.0010E-2	7.8579E-1
2.8000E-5	9.2773E-3	7.8745E-1
2.9000E-5	9.7656E-3	7.8882E-1
3.0000E-5	9.5215E-3	7.8745E-1
3.1000E-5	9.2773E-3	7.8555E-1
3.2000E-5	9.2773E-3	7.8418E-1
3.3000E-5	1.0010E-2	7.8345E-1
3.4000E-5	1.0254E-2	7.8335E-1
3.5000E-5	9.5215E-3	7.8623E-1
3.6000E-5	9.7656E-3	7.9053E-1
3.7000E-5	9.5215E-3	7.9482E-1
3.8000E-5	9.2773E-3	7.9526E-1
3.9000E-5	9.7656E-3	7.9614E-1
4.0000E-5	9.2773E-3	7.9585E-1
4.1000E-5	9.2773E-3	7.9316E-1
4.2000E-5	9.5215E-3	7.8828E-1
4.3000E-5	9.7656E-3	7.8623E-1
4.4000E-5	9.7656E-3	7.8232E-1
4.5000E-5	1.0010E-2	7.7720E-1
4.6000E-5	8.7891E-3	7.7417E-1
4.7000E-5	9.5215E-3	7.7124E-1
4.8000E-5	9.5215E-3	7.6748E-1
4.9000E-5	9.5215E-3	7.6509E-1
5.0000E-5	9.2773E-3	7.6470E-1
5.1000E-5	9.5215E-3	7.6426E-1
5.2000E-5	9.0332E-3	7.6543E-1
5.3000E-5	9.5215E-3	7.6665E-1
5.4000E-5	9.2773E-3	7.6792E-1
5.5000E-5	9.0332E-3	7.6758E-1
5.6000E-5	9.2773E-3	7.6626E-1
5.7000E-5	9.2773E-3	7.6304E-1
5.8000E-5	8.7891E-3	7.5962E-1
5.9000E-5	9.2773E-3	7.5703E-1
6.0000E-5	9.7656E-3	7.5557E-1
6.1000E-5	9.5215E-3	7.5405E-1
6.2000E-5	9.7656E-3	7.5347E-1
6.3000E-5	9.7656E-3	7.5337E-1
6.4000E-5	9.0332E-3	7.5410E-1
6.5000E-5	9.0332E-3	7.5464E-1
6.6000E-5	1.0254E-2	7.5728E-1
6.7000E-5	9.2773E-3	7.5933E-1
6.8000E-5	9.0332E-3	7.6255E-1
6.9000E-5	9.2773E-3	7.6338E-1
7.0000E-5	8.7891E-3	7.6338E-1
7.1000E-5	9.5215E-3	7.6172E-1
7.2000E-5	9.5215E-3	7.6230E-1
7.3000E-5	1.0010E-2	7.6294E-1
7.4000E-5	9.5215E-3	7.6328E-1
7.5000E-5	1.0010E-2	7.6538E-1
7.6000E-5	9.5215E-3	7.6758E-1
7.7000E-5	9.7656E-3	7.6787E-1
7.8000E-5	9.7656E-3	7.6855E-1
7.9000E-5	9.2773E-3	7.7056E-1
8.0000E-5	9.5215E-3	7.7319E-1
8.1000E-5	9.7656E-3	7.7563E-1
8.2000E-5	9.2773E-3	7.7998E-1
8.3000E-5	9.5215E-3	7.8159E-1
8.4000E-5	9.2773E-3	7.8223E-1
8.5000E-5	9.5215E-3	7.8105E-1
8.6000E-5	1.0986E-2	7.8066E-1
8.7000E-5	9.2773E-3	7.7822E-1
8.8000E-5	9.0332E-3	7.7798E-1
8.9000E-5	9.5215E-3	7.7881E-1
9.0000E-5	9.5215E-3	7.8145E-1
9.1000E-5	1.0498E-2	7.8394E-1
9.2000E-5	9.7656E-3	7.8848E-1
9.3000E-5	9.2773E-3	7.9209E-1
9.4000E-5	9.7656E-3	7.9673E-1
9.5000E-5	9.7656E-3	7.9956E-1
9.6000E-5	9.2773E-3	8.0327E-1
9.7000E-5	9.7656E-3	8.0605E-1
9.8000E-5	9.7656E-3	8.1084E-1
9.9000E-5	9.7656E-3	8.1401E-1
1.0000E-4	9.7656E-3	8.1704E-1
1.0100E-4	9.7656E-3	8.1919E-1
1.0200E-4	9.5215E-3	8.2202E-1
1.0300E-4	9.7656E-3	8.2236E-1
1.0400E-4	9.2773E-3	8.2280E-1
1.0500E-4	9.5215E-3	8.2437E-1
1.0600E-4	9.7656E-3	8.2539E-1
1.0700E-4	8.7891E-3	8.2646E-1
1.0800E-4	9.7656E-3	8.2749E-1
1.0900E-4	9.5215E-3	8.2720E-1
1.1000E-4	9.5215E-3	8.2710E-1
1.1100E-4	9.2773E-3	8.2925E-1
1.1200E-4	9.7656E-3	8.3193E-1
1.1300E-4	9.2773E-3	8.3623E-1
1.1400E-4	9.5215E-3	8.4351E-1
1.1500E-4	1.0254E-2	8.4937E-1
1.1600E-4	9.5215E-3	8.5278E-1
1.1700E-4	9.2773E-3	8.5454E-1
1.1800E-4	1.0254E-2	8.5630E-1
1.1900E-4	9.2773E-3	8.5537E-1
1.2000E-4	9.2773E-3	8.5615E-1
1.2100E-4	9.7656E-3	8.5693E-1
1.2200E-4	9.2773E-3	8.5801E-1
1.2300E-4	9.5215E-3	8.5776E-1
1.2400E-4	9.5215E-3	8.5786E-1
1.2500E-4	9.5215E-3	8.5811E-1
1.2600E-4	9.5215E-3	8.5801E-1
1.2700E-4	9.2773E-3	8.5645E-1
1.2800E-4	9.0332E-3	8.5454E-1
1.2900E-4	1.0254E-2	8.5288E-1
1.3000E-4	9.2773E-3	8.4917E-1
1.3100E-4	9.2773E-3	8.4683E-1
