Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.7656E-3	7.8047E-1
1.0000E-6	9.2773E-3	7.8174E-1
2.0000E-6	9.7656E-3	7.8413E-1
3.0000E-6	9.2773E-3	7.8608E-1
4.0000E-6	9.2773E-3	7.8872E-1
5.0000E-6	9.7656E-3	7.9028E-1
6.0000E-6	9.5215E-3	7.9263E-1
7.0000E-6	9.0332E-3	7.9360E-1
8.0000E-6	9.5215E-3	7.9424E-1
9.0000E-6	9.0332E-3	7.9082E-1
1.0000E-5	9.7656E-3	7.8857E-1
1.1000E-5	9.2773E-3	7.8770E-1
1.2000E-5	1.0010E-2	7.8721E-1
1.3000E-5	9.2773E-3	7.8711E-1
1.4000E-5	1.0010E-2	7.9121E-1
1.5000E-5	9.7656E-3	7.9360E-1
1.6000E-5	9.5215E-3	7.9424E-1
1.7000E-5	9.7656E-3	7.9526E-1
1.8000E-5	9.7656E-3	7.9810E-1
1.9000E-5	9.2773E-3	7.9849E-1
2.0000E-5	9.5215E-3	7.9863E-1
2.1000E-5	9.2773E-3	7.9907E-1
2.2000E-5	1.0254E-2	7.9907E-1
2.3000E-5	9.5215E-3	7.9824E-1
2.4000E-5	9.5215E-3	7.9629E-1
2.5000E-5	9.2773E-3	7.9536E-1
2.6000E-5	9.5215E-3	7.9424E-1
2.7000E-5	9.2773E-3	7.9258E-1
2.8000E-5	9.7656E-3	7.9048E-1
2.9000E-5	8.7891E-3	7.9126E-1
3.0000E-5	9.5215E-3	7.9082E-1
3.1000E-5	9.5215E-3	7.9023E-1
3.2000E-5	9.0332E-3	7.8936E-1
3.3000E-5	1.0010E-2	7.8721E-1
3.4000E-5	9.7656E-3	7.8252E-1
3.5000E-5	9.5215E-3	7.7803E-1
3.6000E-5	9.2773E-3	7.7368E-1
3.7000E-5	9.5215E-3	7.7051E-1
3.8000E-5	9.5215E-3	7.6987E-1
3.9000E-5	9.2773E-3	7.7173E-1
4.0000E-5	9.7656E-3	7.7295E-1
4.1000E-5	9.2773E-3	7.7427E-1
4.2000E-5	9.5215E-3	7.7290E-1
4.3000E-5	9.0332E-3	7.6953E-1
4.4000E-5	1.0010E-2	7.6382E-1
4.5000E-5	9.2773E-3	7.5796E-1
4.6000E-5	9.2773E-3	7.5200E-1
4.7000E-5	9.0332E-3	7.4741E-1
4.8000E-5	1.0254E-2	7.4429E-1
4.9000E-5	9.5215E-3	7.4258E-1
5.0000E-5	9.5215E-3	7.4136E-1
5.1000E-5	9.7656E-3	7.4072E-1
5.2000E-5	1.0010E-2	7.4053E-1
5.3000E-5	9.5215E-3	7.3867E-1
5.4000E-5	9.7656E-3	7.3618E-1
5.5000E-5	9.5215E-3	7.3623E-1
5.6000E-5	9.7656E-3	7.3633E-1
5.7000E-5	9.2773E-3	7.3599E-1
5.8000E-5	1.0010E-2	7.3472E-1
5.9000E-5	8.5449E-3	7.3379E-1
6.0000E-5	9.2773E-3	7.3008E-1
6.1000E-5	9.5215E-3	7.2720E-1
6.2000E-5	9.0332E-3	7.2661E-1
6.3000E-5	9.0332E-3	7.2759E-1
6.4000E-5	9.7656E-3	7.2773E-1
6.5000E-5	1.0010E-2	7.2876E-1
6.6000E-5	8.7891E-3	7.2656E-1
6.7000E-5	9.5215E-3	7.2314E-1
6.8000E-5	9.5215E-3	7.1870E-1
6.9000E-5	9.5215E-3	7.1421E-1
