Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.5215E-3	6.3413E-1
1.0000E-6	1.0010E-2	6.3647E-1
2.0000E-6	1.0010E-2	6.3779E-1
3.0000E-6	9.7656E-3	6.3936E-1
4.0000E-6	9.5215E-3	6.3765E-1
5.0000E-6	1.0010E-2	6.3486E-1
6.0000E-6	1.0254E-2	6.3228E-1
7.0000E-6	1.0010E-2	6.2964E-1
8.0000E-6	1.0010E-2	6.2734E-1
9.0000E-6	1.0010E-2	6.2642E-1
1.0000E-5	9.2773E-3	6.2500E-1
1.1000E-5	9.5215E-3	6.2637E-1
1.2000E-5	9.5215E-3	6.2837E-1
1.3000E-5	1.0010E-2	6.2964E-1
1.4000E-5	1.0010E-2	6.3081E-1
1.5000E-5	1.0254E-2	6.3252E-1
1.6000E-5	1.0010E-2	6.3311E-1
1.7000E-5	9.7656E-3	6.3457E-1
1.8000E-5	9.7656E-3	6.3696E-1
1.9000E-5	9.2773E-3	6.3989E-1
2.0000E-5	9.2773E-3	6.4292E-1
2.1000E-5	9.5215E-3	6.4536E-1
2.2000E-5	9.5215E-3	6.4595E-1
2.3000E-5	9.2773E-3	6.4531E-1
2.4000E-5	9.7656E-3	6.4380E-1
2.5000E-5	1.0010E-2	6.4326E-1
2.6000E-5	9.7656E-3	6.4321E-1
2.7000E-5	1.0254E-2	6.4580E-1
2.8000E-5	1.0254E-2	6.5015E-1
2.9000E-5	9.5215E-3	6.5376E-1
3.0000E-5	9.2773E-3	6.5688E-1
3.1000E-5	9.5215E-3	6.5850E-1
3.2000E-5	9.2773E-3	6.5830E-1
3.3000E-5	1.0010E-2	6.5728E-1
3.4000E-5	9.7656E-3	6.5874E-1
3.5000E-5	8.7891E-3	6.5977E-1
3.6000E-5	9.7656E-3	6.6191E-1
3.7000E-5	9.2773E-3	6.6484E-1
3.8000E-5	1.0254E-2	6.6733E-1
3.9000E-5	9.2773E-3	6.6772E-1
4.0000E-5	9.5215E-3	6.6855E-1
4.1000E-5	9.7656E-3	6.7061E-1
4.2000E-5	9.5215E-3	6.7183E-1
4.3000E-5	9.2773E-3	6.7285E-1
4.4000E-5	1.0010E-2	6.7368E-1
4.5000E-5	9.5215E-3	6.7490E-1
4.6000E-5	9.2773E-3	6.7471E-1
4.7000E-5	1.0498E-2	6.7471E-1
4.8000E-5	9.7656E-3	6.7559E-1
4.9000E-5	9.5215E-3	6.7734E-1
5.0000E-5	1.0010E-2	6.7812E-1
5.1000E-5	9.5215E-3	6.7798E-1
5.2000E-5	1.0010E-2	6.7856E-1
5.3000E-5	1.0010E-2	6.7739E-1
5.4000E-5	9.2773E-3	6.7480E-1
5.5000E-5	1.0010E-2	6.7207E-1
5.6000E-5	9.7656E-3	6.7119E-1
5.7000E-5	1.0254E-2	6.6987E-1
5.8000E-5	9.7656E-3	6.6934E-1
5.9000E-5	9.5215E-3	6.7007E-1
6.0000E-5	1.0254E-2	6.6997E-1
6.1000E-5	9.5215E-3	6.6880E-1
6.2000E-5	9.7656E-3	6.6768E-1
6.3000E-5	9.5215E-3	6.6646E-1
6.4000E-5	1.0010E-2	6.6499E-1
6.5000E-5	9.5215E-3	6.6328E-1
6.6000E-5	9.7656E-3	6.6099E-1
6.7000E-5	9.5215E-3	6.6006E-1
6.8000E-5	9.7656E-3	6.5786E-1
6.9000E-5	1.0010E-2	6.5430E-1
7.0000E-5	9.7656E-3	6.4966E-1
7.1000E-5	9.7656E-3	6.4214E-1
7.2000E-5	1.0010E-2	6.3149E-1
7.3000E-5	9.2773E-3	6.2129E-1
7.4000E-5	1.0010E-2	6.1245E-1
7.5000E-5	9.7656E-3	6.0381E-1
7.6000E-5	1.0010E-2	5.9736E-1
7.7000E-5	9.5215E-3	5.9282E-1
7.8000E-5	9.2773E-3	5.8945E-1
7.9000E-5	9.2773E-3	5.8604E-1
8.0000E-5	9.5215E-3	5.8437E-1
8.1000E-5	9.5215E-3	5.8267E-1
8.2000E-5	1.0010E-2	5.7998E-1
8.3000E-5	9.2773E-3	5.7676E-1
8.4000E-5	9.7656E-3	5.7280E-1
8.5000E-5	9.7656E-3	5.6699E-1
8.6000E-5	9.0332E-3	5.6118E-1
8.7000E-5	1.0010E-2	5.5469E-1
8.8000E-5	1.0254E-2	5.4819E-1
8.9000E-5	1.0010E-2	5.4136E-1
9.0000E-5	9.7656E-3	5.3491E-1
9.1000E-5	9.7656E-3	5.2754E-1
9.2000E-5	9.2773E-3	5.2070E-1
9.3000E-5	9.7656E-3	5.1274E-1
9.4000E-5	1.0254E-2	5.0439E-1
9.5000E-5	9.2773E-3	4.9565E-1
9.6000E-5	9.5215E-3	4.8989E-1
9.7000E-5	1.0254E-2	4.8433E-1
9.8000E-5	9.7656E-3	4.7783E-1
9.9000E-5	9.7656E-3	4.7173E-1
1.0000E-4	9.7656E-3	4.6475E-1
1.0100E-4	9.2773E-3	4.5688E-1
1.0200E-4	9.2773E-3	4.4863E-1
1.0300E-4	9.2773E-3	4.4297E-1
1.0400E-4	9.5215E-3	4.3765E-1
1.0500E-4	9.7656E-3	4.3428E-1
1.0600E-4	9.7656E-3	4.2979E-1
1.0700E-4	9.5215E-3	4.2471E-1
1.0800E-4	1.0010E-2	4.1899E-1
1.0900E-4	9.5215E-3	4.1255E-1
1.1000E-4	9.0332E-3	4.0576E-1
1.1100E-4	9.5215E-3	4.0078E-1
1.1200E-4	8.7891E-3	3.9595E-1
1.1300E-4	9.5215E-3	3.9116E-1
1.1400E-4	9.2773E-3	3.8696E-1
1.1500E-4	9.7656E-3	3.8198E-1
1.1600E-4	1.0254E-2	3.7612E-1
1.1700E-4	9.5215E-3	3.6953E-1
1.1800E-4	1.0498E-2	3.6289E-1
1.1900E-4	1.0010E-2	3.5742E-1
1.2000E-4	1.0742E-2	3.5444E-1
1.2100E-4	9.5215E-3	3.5249E-1
1.2200E-4	9.7656E-3	3.5386E-1
1.2300E-4	1.0254E-2	3.5454E-1
1.2400E-4	9.7656E-3	3.5532E-1
1.2500E-4	9.7656E-3	3.5415E-1
1.2600E-4	1.0254E-2	3.5122E-1
1.2700E-4	1.0010E-2	3.4556E-1
1.2800E-4	9.0332E-3	3.4102E-1
1.2900E-4	1.0010E-2	3.3462E-1
1.3000E-4	9.7656E-3	3.2896E-1
1.3100E-4	9.2773E-3	3.2310E-1
1.3200E-4	9.5215E-3	3.1885E-1
1.3300E-4	1.0010E-2	3.1338E-1
1.3400E-4	9.7656E-3	3.1055E-1
1.3500E-4	9.2773E-3	3.0967E-1
1.3600E-4	9.7656E-3	3.1113E-1
1.3700E-4	1.0010E-2	3.1289E-1
1.3800E-4	8.7891E-3	3.1626E-1
1.3900E-4	9.5215E-3	3.1792E-1
1.4000E-4	1.0254E-2	3.1841E-1
1.4100E-4	9.5215E-3	3.1660E-1
1.4200E-4	9.2773E-3	3.1230E-1
1.4300E-4	9.7656E-3	3.0659E-1
1.4400E-4	1.0010E-2	3.0093E-1
1.4500E-4	1.0254E-2	2.9365E-1
1.4600E-4	9.7656E-3	2.8594E-1
