Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.7656E-3	6.4634E-1
1.0000E-6	1.0010E-2	6.4834E-1
2.0000E-6	9.7656E-3	6.4976E-1
3.0000E-6	1.0010E-2	6.5142E-1
4.0000E-6	9.5215E-3	6.5254E-1
5.0000E-6	9.7656E-3	6.5493E-1
6.0000E-6	1.0010E-2	6.5991E-1
7.0000E-6	9.7656E-3	6.6694E-1
8.0000E-6	1.0010E-2	6.7134E-1
9.0000E-6	9.5215E-3	6.7607E-1
1.0000E-5	9.2773E-3	6.7622E-1
1.1000E-5	1.0498E-2	6.7515E-1
1.2000E-5	1.0010E-2	6.7036E-1
1.3000E-5	1.0010E-2	6.6636E-1
1.4000E-5	9.5215E-3	6.6167E-1
1.5000E-5	1.0254E-2	6.5806E-1
1.6000E-5	9.0332E-3	6.5308E-1
1.7000E-5	9.7656E-3	6.5039E-1
1.8000E-5	9.7656E-3	6.4868E-1
1.9000E-5	1.0010E-2	6.4829E-1
2.0000E-5	9.7656E-3	6.4937E-1
2.1000E-5	9.5215E-3	6.5371E-1
2.2000E-5	1.0010E-2	6.6045E-1
2.3000E-5	1.0254E-2	6.7100E-1
2.4000E-5	9.7656E-3	6.7935E-1
2.5000E-5	9.7656E-3	6.8540E-1
2.6000E-5	9.0332E-3	6.8765E-1
2.7000E-5	9.2773E-3	6.8740E-1
2.8000E-5	9.0332E-3	6.8506E-1
2.9000E-5	9.5215E-3	6.8511E-1
3.0000E-5	9.7656E-3	6.8726E-1
3.1000E-5	9.7656E-3	6.8940E-1
3.2000E-5	9.2773E-3	6.8887E-1
3.3000E-5	9.2773E-3	6.8628E-1
3.4000E-5	1.0010E-2	6.8159E-1
3.5000E-5	1.0010E-2	6.7739E-1
3.6000E-5	1.0254E-2	6.7563E-1
3.7000E-5	1.0010E-2	6.7759E-1
3.8000E-5	9.5215E-3	6.8101E-1
3.9000E-5	9.5215E-3	6.8628E-1
4.0000E-5	9.5215E-3	6.9292E-1
4.1000E-5	9.5215E-3	6.9800E-1
4.2000E-5	9.7656E-3	7.0132E-1
4.3000E-5	1.0254E-2	7.0610E-1
4.4000E-5	9.7656E-3	7.1094E-1
4.5000E-5	9.5215E-3	7.1343E-1
4.6000E-5	9.7656E-3	7.1436E-1
4.7000E-5	9.5215E-3	7.1421E-1
4.8000E-5	9.5215E-3	7.1030E-1
4.9000E-5	1.0010E-2	7.0518E-1
5.0000E-5	9.7656E-3	7.0103E-1
5.1000E-5	9.5215E-3	6.9951E-1
5.2000E-5	9.7656E-3	6.9912E-1
5.3000E-5	9.7656E-3	7.0068E-1
5.4000E-5	9.7656E-3	7.0083E-1
