Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.2773E-3	3.6382E-1
1.0000E-6	9.5215E-3	3.6177E-1
2.0000E-6	9.5215E-3	3.5977E-1
3.0000E-6	1.0254E-2	3.5684E-1
4.0000E-6	9.0332E-3	3.5562E-1
5.0000E-6	9.7656E-3	3.5786E-1
6.0000E-6	1.0010E-2	3.5894E-1
7.0000E-6	9.5215E-3	3.6143E-1
8.0000E-6	9.7656E-3	3.6689E-1
9.0000E-6	9.7656E-3	3.7021E-1
1.0000E-5	9.7656E-3	3.7271E-1
1.1000E-5	9.7656E-3	3.7603E-1
1.2000E-5	1.0254E-2	3.7812E-1
1.3000E-5	9.5215E-3	3.7744E-1
1.4000E-5	9.5215E-3	3.7876E-1
1.5000E-5	1.0010E-2	3.7886E-1
1.6000E-5	9.5215E-3	3.7852E-1
1.7000E-5	9.5215E-3	3.7715E-1
1.8000E-5	9.0332E-3	3.7754E-1
1.9000E-5	9.7656E-3	3.7891E-1
2.0000E-5	9.5215E-3	3.7920E-1
2.1000E-5	1.0010E-2	3.8105E-1
2.2000E-5	1.0498E-2	3.8345E-1
2.3000E-5	9.2773E-3	3.8364E-1
2.4000E-5	8.5449E-3	3.8228E-1
2.5000E-5	9.7656E-3	3.8232E-1
2.6000E-5	9.2773E-3	3.8164E-1
2.7000E-5	1.0010E-2	3.7949E-1
2.8000E-5	9.7656E-3	3.7769E-1
2.9000E-5	9.7656E-3	3.7705E-1
3.0000E-5	1.0254E-2	3.7607E-1
3.1000E-5	1.0010E-2	3.7593E-1
3.2000E-5	9.7656E-3	3.7637E-1
3.3000E-5	9.5215E-3	3.7749E-1
3.4000E-5	9.5215E-3	3.7700E-1
3.5000E-5	9.5215E-3	3.7598E-1
3.6000E-5	9.7656E-3	3.7314E-1
3.7000E-5	9.7656E-3	3.7241E-1
3.8000E-5	9.0332E-3	3.7236E-1
3.9000E-5	9.5215E-3	3.7485E-1
4.0000E-5	9.2773E-3	3.7798E-1
4.1000E-5	9.2773E-3	3.7852E-1
4.2000E-5	9.7656E-3	3.7656E-1
4.3000E-5	9.2773E-3	3.7363E-1
4.4000E-5	9.2773E-3	3.6782E-1
4.5000E-5	9.0332E-3	3.6152E-1
4.6000E-5	9.2773E-3	3.5723E-1
4.7000E-5	9.5215E-3	3.5376E-1
4.8000E-5	9.5215E-3	3.5161E-1
4.9000E-5	9.7656E-3	3.5117E-1
5.0000E-5	9.7656E-3	3.5166E-1
5.1000E-5	9.5215E-3	3.5239E-1
5.2000E-5	9.2773E-3	3.5278E-1
5.3000E-5	9.7656E-3	3.5210E-1
5.4000E-5	9.7656E-3	3.5107E-1
5.5000E-5	9.5215E-3	3.4810E-1
5.6000E-5	9.2773E-3	3.4570E-1
5.7000E-5	9.7656E-3	3.4155E-1
5.8000E-5	9.5215E-3	3.3511E-1
5.9000E-5	9.2773E-3	3.2861E-1
6.0000E-5	9.0332E-3	3.2349E-1
6.1000E-5	9.0332E-3	3.1675E-1
6.2000E-5	1.0010E-2	3.1182E-1
