Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.2773E-3	1.4780E-1
1.0000E-6	1.0010E-2	1.4858E-1
2.0000E-6	1.0010E-2	1.4673E-1
3.0000E-6	9.5215E-3	1.4414E-1
4.0000E-6	9.0332E-3	1.4023E-1
5.0000E-6	8.7891E-3	1.3530E-1
6.0000E-6	1.0010E-2	1.2988E-1
7.0000E-6	9.7656E-3	1.2812E-1
8.0000E-6	9.2773E-3	1.2754E-1
9.0000E-6	9.7656E-3	1.2920E-1
1.0000E-5	9.5215E-3	1.3320E-1
1.1000E-5	9.0332E-3	1.3706E-1
1.2000E-5	9.7656E-3	1.4058E-1
1.3000E-5	9.7656E-3	1.4536E-1
1.4000E-5	9.2773E-3	1.4902E-1
1.5000E-5	9.2773E-3	1.5259E-1
1.6000E-5	1.0010E-2	1.5937E-1
1.7000E-5	9.2773E-3	1.6938E-1
1.8000E-5	9.7656E-3	1.8359E-1
1.9000E-5	1.0010E-2	2.0674E-1
2.0000E-5	9.2773E-3	2.4126E-1
2.1000E-5	9.7656E-3	2.8540E-1
2.2000E-5	1.0254E-2	3.4658E-1
2.3000E-5	9.7656E-3	4.3179E-1
2.4000E-5	9.2773E-3	5.4282E-1
2.5000E-5	9.2773E-3	6.7402E-1
2.6000E-5	9.5215E-3	8.1382E-1
2.7000E-5	9.5215E-3	9.3872E-1
2.8000E-5	9.5215E-3	1.0254E+0
2.9000E-5	1.0010E-2	1.0596E+0
3.0000E-5	1.0254E-2	1.0373E+0
3.1000E-5	9.2773E-3	9.6885E-1
3.2000E-5	9.7656E-3	8.7158E-1
3.3000E-5	8.7891E-3	7.6440E-1
3.4000E-5	9.5215E-3	6.5757E-1
3.5000E-5	9.5215E-3	5.6592E-1
3.6000E-5	9.7656E-3	4.9521E-1
3.7000E-5	9.2773E-3	4.4956E-1
3.8000E-5	9.7656E-3	4.2637E-1
3.9000E-5	9.5215E-3	4.2593E-1
4.0000E-5	9.7656E-3	4.4316E-1
4.1000E-5	9.7656E-3	4.7520E-1
4.2000E-5	9.7656E-3	5.1646E-1
4.3000E-5	1.0010E-2	5.6494E-1
4.4000E-5	9.5215E-3	6.1885E-1
4.5000E-5	9.0332E-3	6.7681E-1
4.6000E-5	9.5215E-3	7.3647E-1
4.7000E-5	1.0010E-2	7.9614E-1
4.8000E-5	9.7656E-3	8.5352E-1
4.9000E-5	9.5215E-3	9.0679E-1
5.0000E-5	9.7656E-3	9.5029E-1
5.1000E-5	9.7656E-3	9.7949E-1
5.2000E-5	1.0010E-2	9.9160E-1
5.3000E-5	9.5215E-3	9.8545E-1
5.4000E-5	1.0010E-2	9.5869E-1
5.5000E-5	9.5215E-3	9.1860E-1
5.6000E-5	8.7891E-3	8.7036E-1
5.7000E-5	1.0010E-2	8.1621E-1
