Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.7656E-3	9.7607E-2
1.0000E-6	9.5215E-3	9.7705E-2
2.0000E-6	9.5215E-3	1.0078E-1
3.0000E-6	9.7656E-3	1.0679E-1
4.0000E-6	9.5215E-3	1.1479E-1
5.0000E-6	9.5215E-3	1.2627E-1
6.0000E-6	9.5215E-3	1.4341E-1
7.0000E-6	9.5215E-3	1.6826E-1
8.0000E-6	9.2773E-3	2.0342E-1
9.0000E-6	9.2773E-3	2.5342E-1
1.0000E-5	9.5215E-3	3.1934E-1
1.1000E-5	9.7656E-3	4.0767E-1
1.2000E-5	1.0010E-2	5.1870E-1
1.3000E-5	9.2773E-3	6.5098E-1
1.4000E-5	9.7656E-3	7.9165E-1
1.5000E-5	9.7656E-3	9.1987E-1
1.6000E-5	9.7656E-3	1.0136E+0
1.7000E-5	9.0332E-3	1.0573E+0
1.8000E-5	9.7656E-3	1.0429E+0
1.9000E-5	9.2773E-3	9.7637E-1
2.0000E-5	9.2773E-3	8.7627E-1
2.1000E-5	9.5215E-3	7.6094E-1
2.2000E-5	9.7656E-3	6.4634E-1
2.3000E-5	1.0010E-2	5.4473E-1
2.4000E-5	9.5215E-3	4.6743E-1
2.5000E-5	9.5215E-3	4.1621E-1
2.6000E-5	9.5215E-3	3.9028E-1
2.7000E-5	9.7656E-3	3.8428E-1
2.8000E-5	1.0010E-2	3.9683E-1
2.9000E-5	1.0010E-2	4.2271E-1
3.0000E-5	9.7656E-3	4.5894E-1
3.1000E-5	9.7656E-3	5.0269E-1
3.2000E-5	9.5215E-3	5.5415E-1
3.3000E-5	9.5215E-3	6.1157E-1
3.4000E-5	9.7656E-3	6.7246E-1
3.5000E-5	9.5215E-3	7.3687E-1
3.6000E-5	9.2773E-3	8.0327E-1
3.7000E-5	9.5215E-3	8.6836E-1
3.8000E-5	9.5215E-3	9.2593E-1
3.9000E-5	1.0010E-2	9.7144E-1
4.0000E-5	9.7656E-3	1.0028E+0
4.1000E-5	9.5215E-3	1.0135E+0
4.2000E-5	9.0332E-3	1.0046E+0
4.3000E-5	9.7656E-3	9.7690E-1
4.4000E-5	9.7656E-3	9.3076E-1
4.5000E-5	1.0010E-2	8.7104E-1
4.6000E-5	1.0010E-2	8.0508E-1
4.7000E-5	1.0254E-2	7.3740E-1
4.8000E-5	9.5215E-3	6.7568E-1
4.9000E-5	9.5215E-3	6.2773E-1
5.0000E-5	9.7656E-3	5.9395E-1
5.1000E-5	9.7656E-3	5.7646E-1
5.2000E-5	1.0254E-2	5.7500E-1
5.3000E-5	1.0254E-2	5.8545E-1
5.4000E-5	1.0010E-2	6.0405E-1
5.5000E-5	1.0010E-2	6.2842E-1
5.6000E-5	1.0010E-2	6.5752E-1
5.7000E-5	9.5215E-3	6.9097E-1
5.8000E-5	9.2773E-3	7.2832E-1
5.9000E-5	1.0010E-2	7.6919E-1
6.0000E-5	9.7656E-3	8.0981E-1
6.1000E-5	9.5215E-3	8.4888E-1
6.2000E-5	9.5215E-3	8.8306E-1
6.3000E-5	9.7656E-3	9.0835E-1
6.4000E-5	9.5215E-3	9.2661E-1
6.5000E-5	9.7656E-3	9.3652E-1
6.6000E-5	9.5215E-3	9.3633E-1
6.7000E-5	9.2773E-3	9.2427E-1
6.8000E-5	1.0498E-2	9.0278E-1
6.9000E-5	9.7656E-3	8.7192E-1
7.0000E-5	9.7656E-3	8.3599E-1
7.1000E-5	8.7891E-3	7.9590E-1
7.2000E-5	9.7656E-3	7.5371E-1
7.3000E-5	9.7656E-3	7.1465E-1
7.4000E-5	9.7656E-3	6.8052E-1
7.5000E-5	9.7656E-3	6.5366E-1
7.6000E-5	9.5215E-3	6.3398E-1
7.7000E-5	1.0010E-2	6.2363E-1
7.8000E-5	9.5215E-3	6.2271E-1
7.9000E-5	9.5215E-3	6.2798E-1
8.0000E-5	9.7656E-3	6.4160E-1
8.1000E-5	9.2773E-3	6.6152E-1
8.2000E-5	1.0010E-2	6.8652E-1
8.3000E-5	9.5215E-3	7.1523E-1
8.4000E-5	1.0010E-2	7.4922E-1
8.5000E-5	9.7656E-3	7.8369E-1
8.6000E-5	9.7656E-3	8.2144E-1
8.7000E-5	9.5215E-3	8.5928E-1
8.8000E-5	9.5215E-3	8.9058E-1
8.9000E-5	9.5215E-3	9.1226E-1
9.0000E-5	9.7656E-3	9.2446E-1
9.1000E-5	9.5215E-3	9.2554E-1
9.2000E-5	9.5215E-3	9.1582E-1
9.3000E-5	1.0254E-2	8.9907E-1
9.4000E-5	1.0010E-2	8.7686E-1
9.5000E-5	1.0254E-2	8.4800E-1
9.6000E-5	1.0254E-2	8.1450E-1
9.7000E-5	1.0498E-2	7.8179E-1
9.8000E-5	9.5215E-3	7.5015E-1
9.9000E-5	9.7656E-3	7.2144E-1
1.0000E-4	9.2773E-3	6.9912E-1
1.0100E-4	9.5215E-3	6.8208E-1
1.0200E-4	1.0010E-2	6.6885E-1
1.0300E-4	9.7656E-3	6.6279E-1
1.0400E-4	9.7656E-3	6.6382E-1
1.0500E-4	9.7656E-3	6.7124E-1
1.0600E-4	9.7656E-3	6.8574E-1
1.0700E-4	9.5215E-3	7.0806E-1
1.0800E-4	1.0010E-2	7.3223E-1
1.0900E-4	9.2773E-3	7.5576E-1
1.1000E-4	9.5215E-3	7.7656E-1
1.1100E-4	9.7656E-3	7.9648E-1
1.1200E-4	1.0010E-2	8.1509E-1
1.1300E-4	1.0254E-2	8.3267E-1
1.1400E-4	1.0254E-2	8.4648E-1
1.1500E-4	9.5215E-3	8.5723E-1
1.1600E-4	9.5215E-3	8.6343E-1
1.1700E-4	1.0010E-2	8.6191E-1
1.1800E-4	1.0010E-2	8.5313E-1
1.1900E-4	9.7656E-3	8.4062E-1
1.2000E-4	9.7656E-3	8.2104E-1
1.2100E-4	9.0332E-3	7.9629E-1
1.2200E-4	1.0010E-2	7.6982E-1
1.2300E-4	1.0010E-2	7.4458E-1
1.2400E-4	9.7656E-3	7.2036E-1
1.2500E-4	9.0332E-3	7.0249E-1
1.2600E-4	1.0010E-2	6.8833E-1
1.2700E-4	9.7656E-3	6.7793E-1
1.2800E-4	9.2773E-3	6.7085E-1
1.2900E-4	9.7656E-3	6.7158E-1
1.3000E-4	9.2773E-3	6.7729E-1
1.3100E-4	9.7656E-3	6.8853E-1
1.3200E-4	9.2773E-3	7.0430E-1
1.3300E-4	9.7656E-3	7.2612E-1
1.3400E-4	9.7656E-3	7.5088E-1
1.3500E-4	9.5215E-3	7.7817E-1
1.3600E-4	9.5215E-3	8.0596E-1
1.3700E-4	9.0332E-3	8.3472E-1
1.3800E-4	1.0010E-2	8.6147E-1
1.3900E-4	9.5215E-3	8.8384E-1
1.4000E-4	9.2773E-3	8.9946E-1
1.4100E-4	9.0332E-3	9.0815E-1
1.4200E-4	9.5215E-3	9.1006E-1
1.4300E-4	9.7656E-3	9.0132E-1
1.4400E-4	9.7656E-3	8.8535E-1
1.4500E-4	1.0010E-2	8.6660E-1
1.4600E-4	1.0010E-2	8.4492E-1
1.4700E-4	9.7656E-3	8.1841E-1
1.4800E-4	9.7656E-3	7.9424E-1
1.4900E-4	9.7656E-3	7.7080E-1
1.5000E-4	1.0010E-2	7.4844E-1
1.5100E-4	9.2773E-3	7.3364E-1
1.5200E-4	9.7656E-3	7.2456E-1
1.5300E-4	9.7656E-3	7.2148E-1
1.5400E-4	9.2773E-3	7.2349E-1
1.5500E-4	9.5215E-3	7.2813E-1
1.5600E-4	9.5215E-3	7.3306E-1
1.5700E-4	1.0010E-2	7.4229E-1
1.5800E-4	9.7656E-3	7.5298E-1
1.5900E-4	9.7656E-3	7.6777E-1
1.6000E-4	9.2773E-3	7.8569E-1
1.6100E-4	9.7656E-3	8.0625E-1
1.6200E-4	1.0010E-2	8.2778E-1
1.6300E-4	9.0332E-3	8.4907E-1
1.6400E-4	9.7656E-3	8.6875E-1
1.6500E-4	9.5215E-3	8.8521E-1
1.6600E-4	9.7656E-3	8.9653E-1
1.6700E-4	9.0332E-3	8.9980E-1
1.6800E-4	9.2773E-3	8.9458E-1
1.6900E-4	9.7656E-3	8.8047E-1
1.7000E-4	9.5215E-3	8.6279E-1
1.7100E-4	9.7656E-3	8.3955E-1
1.7200E-4	9.7656E-3	8.1587E-1
1.7300E-4	1.0010E-2	7.9404E-1
1.7400E-4	1.0010E-2	7.7412E-1
1.7500E-4	9.5215E-3	7.5811E-1
1.7600E-4	9.5215E-3	7.4678E-1
1.7700E-4	9.7656E-3	7.3936E-1
1.7800E-4	9.5215E-3	7.3496E-1
1.7900E-4	9.7656E-3	7.3462E-1
1.8000E-4	9.5215E-3	7.3525E-1
1.8100E-4	9.2773E-3	7.3813E-1
1.8200E-4	1.0254E-2	7.4575E-1
1.8300E-4	9.5215E-3	7.5767E-1
1.8400E-4	9.2773E-3	7.7324E-1
1.8500E-4	9.5215E-3	7.9033E-1
1.8600E-4	9.7656E-3	8.1104E-1
1.8700E-4	9.2773E-3	8.3169E-1
1.8800E-4	9.7656E-3	8.5269E-1
1.8900E-4	9.7656E-3	8.7100E-1
1.9000E-4	1.0010E-2	8.8994E-1
1.9100E-4	9.2773E-3	9.0488E-1
1.9200E-4	9.7656E-3	9.1328E-1
1.9300E-4	9.7656E-3	9.1724E-1
1.9400E-4	9.0332E-3	9.1694E-1
1.9500E-4	9.7656E-3	9.1069E-1
1.9600E-4	9.5215E-3	9.0151E-1
1.9700E-4	9.2773E-3	8.9004E-1
1.9800E-4	9.7656E-3	8.7593E-1
1.9900E-4	9.5215E-3	8.6147E-1
2.0000E-4	1.0254E-2	8.4717E-1
2.0100E-4	9.5215E-3	8.3237E-1
2.0200E-4	9.7656E-3	8.2275E-1
2.0300E-4	9.0332E-3	8.1563E-1
2.0400E-4	9.7656E-3	8.0986E-1
2.0500E-4	9.5215E-3	8.0747E-1
2.0600E-4	9.2773E-3	8.0957E-1
2.0700E-4	9.7656E-3	8.1079E-1
2.0800E-4	9.2773E-3	8.1528E-1
2.0900E-4	9.5215E-3	8.2378E-1
2.1000E-4	9.7656E-3	8.3628E-1
2.1100E-4	1.0010E-2	8.5234E-1
2.1200E-4	8.7891E-3	8.7075E-1
2.1300E-4	9.7656E-3	8.8623E-1
2.1400E-4	9.5215E-3	8.9917E-1
2.1500E-4	1.0010E-2	9.1011E-1
2.1600E-4	1.0010E-2	9.1543E-1
2.1700E-4	9.2773E-3	9.1758E-1
2.1800E-4	1.0254E-2	9.1924E-1
2.1900E-4	9.7656E-3	9.1738E-1
2.2000E-4	9.5215E-3	9.0918E-1
2.2100E-4	9.5215E-3	8.9707E-1
2.2200E-4	9.0332E-3	8.8330E-1
2.2300E-4	9.5215E-3	8.6763E-1
2.2400E-4	9.5215E-3	8.5132E-1
2.2500E-4	1.0010E-2	8.3647E-1
2.2600E-4	9.5215E-3	8.2393E-1
2.2700E-4	9.0332E-3	8.1099E-1
2.2800E-4	9.2773E-3	8.0015E-1
2.2900E-4	9.5215E-3	7.9668E-1
2.3000E-4	9.2773E-3	7.9346E-1
2.3100E-4	9.2773E-3	7.9453E-1
2.3200E-4	9.0332E-3	7.9961E-1
2.3300E-4	9.2773E-3	8.0806E-1
2.3400E-4	9.5215E-3	8.1836E-1
2.3500E-4	9.5215E-3	8.3184E-1
2.3600E-4	1.0010E-2	8.4624E-1
2.3700E-4	1.0010E-2	8.6274E-1
2.3800E-4	9.5215E-3	8.7886E-1
2.3900E-4	1.0010E-2	8.9209E-1
2.4000E-4	9.2773E-3	9.0474E-1
2.4100E-4	9.7656E-3	9.1636E-1
2.4200E-4	9.5215E-3	9.2690E-1
2.4300E-4	9.5215E-3	9.3403E-1
2.4400E-4	9.7656E-3	9.3882E-1
2.4500E-4	9.7656E-3	9.3882E-1
2.4600E-4	9.2773E-3	9.3506E-1
2.4700E-4	1.0254E-2	9.2622E-1
2.4800E-4	1.0010E-2	9.1484E-1
2.4900E-4	9.7656E-3	8.9844E-1
2.5000E-4	1.0254E-2	8.8394E-1
2.5100E-4	9.7656E-3	8.6860E-1
2.5200E-4	1.0498E-2	8.5435E-1
2.5300E-4	9.7656E-3	8.4199E-1
2.5400E-4	9.7656E-3	8.3477E-1
2.5500E-4	9.5215E-3	8.2852E-1
2.5600E-4	1.0010E-2	8.2642E-1
2.5700E-4	9.5215E-3	8.2739E-1
2.5800E-4	1.0010E-2	8.3315E-1
