Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0010E-2	9.2041E-2
1.0000E-6	9.2773E-3	8.9502E-2
2.0000E-6	9.0332E-3	8.7061E-2
3.0000E-6	9.2773E-3	8.3398E-2
4.0000E-6	9.7656E-3	8.0420E-2
5.0000E-6	9.7656E-3	7.7734E-2
6.0000E-6	9.5215E-3	7.8125E-2
7.0000E-6	9.2773E-3	8.0078E-2
8.0000E-6	9.7656E-3	8.4521E-2
9.0000E-6	9.5215E-3	8.8184E-2
1.0000E-5	1.0010E-2	9.4092E-2
1.1000E-5	9.5215E-3	1.0020E-1
1.2000E-5	9.7656E-3	1.0786E-1
1.3000E-5	9.0332E-3	1.1846E-1
1.4000E-5	1.0254E-2	1.3638E-1
1.5000E-5	9.5215E-3	1.6089E-1
1.6000E-5	9.2773E-3	1.9561E-1
1.7000E-5	9.2773E-3	2.4146E-1
1.8000E-5	9.7656E-3	3.0542E-1
1.9000E-5	9.5215E-3	3.9297E-1
2.0000E-5	9.5215E-3	5.0518E-1
2.1000E-5	1.0498E-2	6.3525E-1
2.2000E-5	9.5215E-3	7.6851E-1
2.3000E-5	9.5215E-3	8.8604E-1
2.4000E-5	9.2773E-3	9.6646E-1
2.5000E-5	9.5215E-3	9.9697E-1
2.6000E-5	9.5215E-3	9.7471E-1
2.7000E-5	9.7656E-3	9.0991E-1
2.8000E-5	9.5215E-3	8.1528E-1
2.9000E-5	1.0010E-2	7.0786E-1
3.0000E-5	9.2773E-3	6.0288E-1
3.1000E-5	9.5215E-3	5.1279E-1
3.2000E-5	9.2773E-3	4.4458E-1
3.3000E-5	1.0010E-2	4.0054E-1
3.4000E-5	9.5215E-3	3.7944E-1
3.5000E-5	1.0010E-2	3.7842E-1
3.6000E-5	1.0254E-2	3.9194E-1
3.7000E-5	9.5215E-3	4.1685E-1
3.8000E-5	1.0010E-2	4.5068E-1
3.9000E-5	9.5215E-3	4.9214E-1
4.0000E-5	9.5215E-3	5.3765E-1
4.1000E-5	9.5215E-3	5.8872E-1
4.2000E-5	9.5215E-3	6.4155E-1
4.3000E-5	9.2773E-3	6.9614E-1
4.4000E-5	9.5215E-3	7.5024E-1
4.5000E-5	1.0010E-2	8.0547E-1
4.6000E-5	9.7656E-3	8.5420E-1
4.7000E-5	9.5215E-3	8.9497E-1
4.8000E-5	9.2773E-3	9.2109E-1
4.9000E-5	9.7656E-3	9.2964E-1
5.0000E-5	9.2773E-3	9.2183E-1
5.1000E-5	9.0332E-3	8.9932E-1
5.2000E-5	9.5215E-3	8.6514E-1
5.3000E-5	9.5215E-3	8.2505E-1
5.4000E-5	1.0010E-2	7.8428E-1
5.5000E-5	9.0332E-3	7.4277E-1
5.6000E-5	9.5215E-3	7.0435E-1
5.7000E-5	1.0010E-2	6.7129E-1
5.8000E-5	9.7656E-3	6.4463E-1
5.9000E-5	1.0010E-2	6.2461E-1
6.0000E-5	9.0332E-3	6.1079E-1
6.1000E-5	9.5215E-3	6.0674E-1
6.2000E-5	9.7656E-3	6.1162E-1
6.3000E-5	9.5215E-3	6.2344E-1
6.4000E-5	9.7656E-3	6.4224E-1
6.5000E-5	9.5215E-3	6.6743E-1
6.6000E-5	9.2773E-3	7.0078E-1
6.7000E-5	9.5215E-3	7.3896E-1
6.8000E-5	1.0010E-2	7.8032E-1
6.9000E-5	9.2773E-3	8.2378E-1
7.0000E-5	1.0254E-2	8.6606E-1
7.1000E-5	9.7656E-3	8.9741E-1
7.2000E-5	9.0332E-3	9.1909E-1
7.3000E-5	9.7656E-3	9.2974E-1
7.4000E-5	9.5215E-3	9.2837E-1
