Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.7656E-3	2.7344E-2
1.0000E-6	9.7656E-3	3.2764E-2
2.0000E-6	9.7656E-3	4.0381E-2
3.0000E-6	9.2773E-3	4.9316E-2
4.0000E-6	1.0010E-2	6.1377E-2
5.0000E-6	9.5215E-3	7.1436E-2
6.0000E-6	9.7656E-3	7.8174E-2
7.0000E-6	1.0254E-2	8.1787E-2
8.0000E-6	9.7656E-3	8.3154E-2
9.0000E-6	9.5215E-3	8.1641E-2
1.0000E-5	1.0010E-2	7.8369E-2
1.1000E-5	9.5215E-3	7.6465E-2
1.2000E-5	9.7656E-3	7.3779E-2
1.3000E-5	1.0254E-2	7.3682E-2
1.4000E-5	9.7656E-3	7.3828E-2
1.5000E-5	9.7656E-3	7.4951E-2
1.6000E-5	9.7656E-3	7.4707E-2
1.7000E-5	9.7656E-3	7.5146E-2
1.8000E-5	9.7656E-3	7.3828E-2
1.9000E-5	9.7656E-3	7.4805E-2
2.0000E-5	9.0332E-3	7.6709E-2
2.1000E-5	9.7656E-3	8.2666E-2
2.2000E-5	1.0010E-2	9.4580E-2
2.3000E-5	1.0254E-2	1.1323E-1
2.4000E-5	9.5215E-3	1.3770E-1
2.5000E-5	9.7656E-3	1.6997E-1
2.6000E-5	9.5215E-3	2.1250E-1
2.7000E-5	9.2773E-3	2.6777E-1
2.8000E-5	1.0010E-2	3.4072E-1
2.9000E-5	9.5215E-3	4.3750E-1
3.0000E-5	9.5215E-3	5.5771E-1
3.1000E-5	1.0010E-2	6.8828E-1
3.2000E-5	1.0010E-2	8.1099E-1
3.3000E-5	1.0742E-2	9.0791E-1
3.4000E-5	1.0498E-2	9.5840E-1
3.5000E-5	9.5215E-3	9.5649E-1
3.6000E-5	9.7656E-3	9.0601E-1
3.7000E-5	1.0254E-2	8.2334E-1
3.8000E-5	1.0254E-2	7.2134E-1
3.9000E-5	1.0010E-2	6.1685E-1
4.0000E-5	9.2773E-3	5.2056E-1
4.1000E-5	1.0010E-2	4.4326E-1
4.2000E-5	9.5215E-3	3.8677E-1
4.3000E-5	9.5215E-3	3.5327E-1
4.4000E-5	9.5215E-3	3.4180E-1
4.5000E-5	9.2773E-3	3.4995E-1
