Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.7656E-3	1.7866E-1
1.0000E-6	1.0254E-2	1.7598E-1
2.0000E-6	1.0010E-2	1.7124E-1
3.0000E-6	1.0498E-2	1.6543E-1
4.0000E-6	1.0010E-2	1.5737E-1
5.0000E-6	9.5215E-3	1.4951E-1
6.0000E-6	1.0010E-2	1.4155E-1
7.0000E-6	1.0010E-2	1.3389E-1
8.0000E-6	9.5215E-3	1.2769E-1
9.0000E-6	9.7656E-3	1.2720E-1
1.0000E-5	9.5215E-3	1.3037E-1
1.1000E-5	1.0010E-2	1.3555E-1
1.2000E-5	9.7656E-3	1.4580E-1
1.3000E-5	1.0010E-2	1.5806E-1
1.4000E-5	9.5215E-3	1.7295E-1
1.5000E-5	1.0010E-2	1.9297E-1
1.6000E-5	9.2773E-3	2.1812E-1
1.7000E-5	9.2773E-3	2.5083E-1
1.8000E-5	9.5215E-3	2.9644E-1
1.9000E-5	9.5215E-3	3.5342E-1
2.0000E-5	9.7656E-3	4.2773E-1
2.1000E-5	8.7891E-3	5.2471E-1
2.2000E-5	9.5215E-3	6.4497E-1
2.3000E-5	1.0010E-2	7.7812E-1
2.4000E-5	9.2773E-3	9.0815E-1
2.5000E-5	9.7656E-3	1.0141E+0
2.6000E-5	9.5215E-3	1.0757E+0
2.7000E-5	9.7656E-3	1.0816E+0
2.8000E-5	1.0010E-2	1.0348E+0
2.9000E-5	9.5215E-3	9.5288E-1
3.0000E-5	9.2773E-3	8.4746E-1
3.1000E-5	9.5215E-3	7.3955E-1
3.2000E-5	9.7656E-3	6.4165E-1
3.3000E-5	9.2773E-3	5.6001E-1
3.4000E-5	9.7656E-3	4.9648E-1
3.5000E-5	1.0254E-2	4.5674E-1
3.6000E-5	9.5215E-3	4.3711E-1
3.7000E-5	9.2773E-3	4.3579E-1
3.8000E-5	9.0332E-3	4.5127E-1
3.9000E-5	9.5215E-3	4.8340E-1
4.0000E-5	9.5215E-3	5.2368E-1
4.1000E-5	1.0010E-2	5.7271E-1
4.2000E-5	9.2773E-3	6.2725E-1
4.3000E-5	1.0010E-2	6.8652E-1
4.4000E-5	9.2773E-3	7.4561E-1
4.5000E-5	9.2773E-3	8.0801E-1
4.6000E-5	9.0332E-3	8.7070E-1
4.7000E-5	9.5215E-3	9.2817E-1
4.8000E-5	9.5215E-3	9.7539E-1
4.9000E-5	9.7656E-3	1.0103E+0
5.0000E-5	9.5215E-3	1.0280E+0
5.1000E-5	9.7656E-3	1.0267E+0
5.2000E-5	1.0010E-2	1.0066E+0
5.3000E-5	1.0010E-2	9.7441E-1
5.4000E-5	1.0254E-2	9.3110E-1
5.5000E-5	9.5215E-3	8.8047E-1
5.6000E-5	9.2773E-3	8.2437E-1
5.7000E-5	9.7656E-3	7.7197E-1
5.8000E-5	9.5215E-3	7.2383E-1
5.9000E-5	9.2773E-3	6.8369E-1
6.0000E-5	1.0010E-2	6.5542E-1
6.1000E-5	1.0254E-2	6.4111E-1
6.2000E-5	1.0010E-2	6.3833E-1
6.3000E-5	9.2773E-3	6.4546E-1
6.4000E-5	9.7656E-3	6.5991E-1
6.5000E-5	9.7656E-3	6.8159E-1
6.6000E-5	9.2773E-3	7.0952E-1
6.7000E-5	9.7656E-3	7.4370E-1
6.8000E-5	9.2773E-3	7.8149E-1
6.9000E-5	1.0010E-2	8.2256E-1
7.0000E-5	9.7656E-3	8.6504E-1
7.1000E-5	9.5215E-3	9.0581E-1
7.2000E-5	9.2773E-3	9.4053E-1
7.3000E-5	1.0010E-2	9.7026E-1
7.4000E-5	9.2773E-3	9.9170E-1
7.5000E-5	9.2773E-3	1.0020E+0
7.6000E-5	1.0010E-2	1.0003E+0
7.7000E-5	9.0332E-3	9.8599E-1
7.8000E-5	9.7656E-3	9.5830E-1
7.9000E-5	1.0010E-2	9.2217E-1
8.0000E-5	9.7656E-3	8.8125E-1
8.1000E-5	1.0010E-2	8.3833E-1
8.2000E-5	9.7656E-3	8.0020E-1
8.3000E-5	9.7656E-3	7.6724E-1
8.4000E-5	1.0254E-2	7.3999E-1
8.5000E-5	9.5215E-3	7.1978E-1
8.6000E-5	9.2773E-3	7.0723E-1
8.7000E-5	9.5215E-3	7.0132E-1
8.8000E-5	9.7656E-3	7.0254E-1
8.9000E-5	9.5215E-3	7.1221E-1
9.0000E-5	1.0010E-2	7.2856E-1
9.1000E-5	1.0010E-2	7.5225E-1
9.2000E-5	1.0010E-2	7.8047E-1
9.3000E-5	8.7891E-3	8.1294E-1
9.4000E-5	9.2773E-3	8.4941E-1
9.5000E-5	9.7656E-3	8.8594E-1
9.6000E-5	1.0498E-2	9.1973E-1
9.7000E-5	9.0332E-3	9.4893E-1
9.8000E-5	1.0010E-2	9.7183E-1
9.9000E-5	9.7656E-3	9.8457E-1
1.0000E-4	9.7656E-3	9.8960E-1
1.0100E-4	9.2773E-3	9.8955E-1
1.0200E-4	9.2773E-3	9.8184E-1
1.0300E-4	9.5215E-3	9.6904E-1
1.0400E-4	9.7656E-3	9.5020E-1
1.0500E-4	1.0010E-2	9.2900E-1
1.0600E-4	9.5215E-3	9.0376E-1
1.0700E-4	9.5215E-3	8.7549E-1
1.0800E-4	1.0010E-2	8.4570E-1
1.0900E-4	9.7656E-3	8.1885E-1
