Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.5215E-3	9.3213E-2
1.0000E-6	9.7656E-3	1.0361E-1
2.0000E-6	9.5215E-3	1.1572E-1
3.0000E-6	9.7656E-3	1.2627E-1
4.0000E-6	9.5215E-3	1.3149E-1
5.0000E-6	9.2773E-3	1.3208E-1
6.0000E-6	8.7891E-3	1.2817E-1
7.0000E-6	9.7656E-3	1.2280E-1
8.0000E-6	9.5215E-3	1.1948E-1
9.0000E-6	9.7656E-3	1.1748E-1
1.0000E-5	9.5215E-3	1.1631E-1
1.1000E-5	9.7656E-3	1.1646E-1
1.2000E-5	9.2773E-3	1.1621E-1
1.3000E-5	9.5215E-3	1.1426E-1
1.4000E-5	1.0254E-2	1.1177E-1
1.5000E-5	1.0010E-2	1.1133E-1
1.6000E-5	9.5215E-3	1.1367E-1
1.7000E-5	1.0010E-2	1.1753E-1
1.8000E-5	9.7656E-3	1.2461E-1
1.9000E-5	9.5215E-3	1.3496E-1
2.0000E-5	9.7656E-3	1.4683E-1
2.1000E-5	9.7656E-3	1.6323E-1
2.2000E-5	9.5215E-3	1.8589E-1
2.3000E-5	1.0010E-2	2.1587E-1
2.4000E-5	9.5215E-3	2.5391E-1
2.5000E-5	9.7656E-3	3.0591E-1
2.6000E-5	8.7891E-3	3.7690E-1
2.7000E-5	9.7656E-3	4.7358E-1
2.8000E-5	1.0254E-2	5.9648E-1
2.9000E-5	9.5215E-3	7.3604E-1
3.0000E-5	9.5215E-3	8.6802E-1
3.1000E-5	9.5215E-3	9.6973E-1
3.2000E-5	1.0742E-2	1.0236E+0
3.3000E-5	1.0010E-2	1.0180E+0
3.4000E-5	9.7656E-3	9.5762E-1
3.5000E-5	1.0010E-2	8.6309E-1
3.6000E-5	9.5215E-3	7.5195E-1
3.7000E-5	1.0010E-2	6.3657E-1
3.8000E-5	1.0010E-2	5.3418E-1
3.9000E-5	9.5215E-3	4.5405E-1
4.0000E-5	9.5215E-3	3.9883E-1
4.1000E-5	9.7656E-3	3.6743E-1
4.2000E-5	9.5215E-3	3.5947E-1
4.3000E-5	1.0010E-2	3.7100E-1
4.4000E-5	1.0254E-2	3.9546E-1
4.5000E-5	1.0010E-2	4.2915E-1
4.6000E-5	9.7656E-3	4.7222E-1
4.7000E-5	1.0010E-2	5.2314E-1
4.8000E-5	9.5215E-3	5.8008E-1
4.9000E-5	9.2773E-3	6.4063E-1
5.0000E-5	9.5215E-3	7.0688E-1
5.1000E-5	9.5215E-3	7.7529E-1
5.2000E-5	1.0010E-2	8.4136E-1
5.3000E-5	9.7656E-3	8.9717E-1
5.4000E-5	9.2773E-3	9.4229E-1
5.5000E-5	9.2773E-3	9.6714E-1
5.6000E-5	9.5215E-3	9.7056E-1
5.7000E-5	9.7656E-3	9.5137E-1
5.8000E-5	9.5215E-3	9.1553E-1
5.9000E-5	9.7656E-3	8.6548E-1
6.0000E-5	9.5215E-3	8.0913E-1
6.1000E-5	1.0010E-2	7.5073E-1
6.2000E-5	9.5215E-3	6.9644E-1
6.3000E-5	9.5215E-3	6.4937E-1
6.4000E-5	9.7656E-3	6.1260E-1
6.5000E-5	9.5215E-3	5.8452E-1
6.6000E-5	9.2773E-3	5.6631E-1
6.7000E-5	9.5215E-3	5.5898E-1
6.8000E-5	8.7891E-3	5.6147E-1
6.9000E-5	9.7656E-3	5.7319E-1
7.0000E-5	1.0010E-2	5.9272E-1
7.1000E-5	9.5215E-3	6.1914E-1
7.2000E-5	9.2773E-3	6.5215E-1
7.3000E-5	9.7656E-3	6.8716E-1
7.4000E-5	9.5215E-3	7.2275E-1
7.5000E-5	9.5215E-3	7.6313E-1
7.6000E-5	9.7656E-3	8.0454E-1
7.7000E-5	1.0010E-2	8.4131E-1
7.8000E-5	9.0332E-3	8.7236E-1
7.9000E-5	1.0010E-2	8.9541E-1
8.0000E-5	9.2773E-3	9.0571E-1
8.1000E-5	9.7656E-3	9.0205E-1
8.2000E-5	1.0254E-2	8.8545E-1
8.3000E-5	1.0498E-2	8.6123E-1
8.4000E-5	1.0254E-2	8.2676E-1
8.5000E-5	1.0254E-2	7.8613E-1
8.6000E-5	9.5215E-3	7.4194E-1
8.7000E-5	9.5215E-3	7.0127E-1
8.8000E-5	8.7891E-3	6.6333E-1
8.9000E-5	8.7891E-3	6.3584E-1
9.0000E-5	1.0010E-2	6.1816E-1
9.1000E-5	9.7656E-3	6.1104E-1
9.2000E-5	9.2773E-3	6.1108E-1
9.3000E-5	9.2773E-3	6.1943E-1
9.4000E-5	9.2773E-3	6.3306E-1
9.5000E-5	9.5215E-3	6.4795E-1
9.6000E-5	1.0986E-2	6.6641E-1
9.7000E-5	9.0332E-3	6.8760E-1
9.8000E-5	9.0332E-3	7.0937E-1
9.9000E-5	9.7656E-3	7.3232E-1
1.0000E-4	9.7656E-3	7.5996E-1
1.0100E-4	9.2773E-3	7.8887E-1
1.0200E-4	9.5215E-3	8.1724E-1
1.0300E-4	9.7656E-3	8.4404E-1
1.0400E-4	9.7656E-3	8.6533E-1
1.0500E-4	9.5215E-3	8.7783E-1
1.0600E-4	9.2773E-3	8.8066E-1
1.0700E-4	9.7656E-3	8.7490E-1
1.0800E-4	9.5215E-3	8.6045E-1
1.0900E-4	1.0254E-2	8.3892E-1
1.1000E-4	9.0332E-3	8.1343E-1
1.1100E-4	9.5215E-3	7.8569E-1
1.1200E-4	9.5215E-3	7.6060E-1
1.1300E-4	9.7656E-3	7.3550E-1
1.1400E-4	9.7656E-3	7.1445E-1
1.1500E-4	9.7656E-3	6.9629E-1
1.1600E-4	1.0010E-2	6.8379E-1
1.1700E-4	9.2773E-3	6.7144E-1
1.1800E-4	9.7656E-3	6.6533E-1
1.1900E-4	1.0498E-2	6.6279E-1
1.2000E-4	1.0010E-2	6.6694E-1
1.2100E-4	9.5215E-3	6.7607E-1
1.2200E-4	9.5215E-3	6.9097E-1
1.2300E-4	9.5215E-3	7.0977E-1
1.2400E-4	9.0332E-3	7.3198E-1
1.2500E-4	1.0010E-2	7.5327E-1
1.2600E-4	1.0010E-2	7.7412E-1
1.2700E-4	9.5215E-3	7.9424E-1
1.2800E-4	9.2773E-3	8.1260E-1
1.2900E-4	1.0254E-2	8.2656E-1
1.3000E-4	9.7656E-3	8.3760E-1
1.3100E-4	9.2773E-3	8.4111E-1
1.3200E-4	9.7656E-3	8.3770E-1
1.3300E-4	9.5215E-3	8.2603E-1
1.3400E-4	1.0010E-2	8.0967E-1
1.3500E-4	9.7656E-3	7.9116E-1
1.3600E-4	1.0254E-2	7.7358E-1
1.3700E-4	9.2773E-3	7.5332E-1
1.3800E-4	9.7656E-3	7.3242E-1
1.3900E-4	1.0254E-2	7.1431E-1
1.4000E-4	9.5215E-3	6.9380E-1
1.4100E-4	9.2773E-3	6.7632E-1
1.4200E-4	1.0010E-2	6.6611E-1
1.4300E-4	9.2773E-3	6.6416E-1
1.4400E-4	9.5215E-3	6.6494E-1
1.4500E-4	1.0254E-2	6.7471E-1
1.4600E-4	9.2773E-3	6.8623E-1
1.4700E-4	1.0010E-2	6.9941E-1
1.4800E-4	1.0254E-2	7.1299E-1
1.4900E-4	9.0332E-3	7.3101E-1
1.5000E-4	9.5215E-3	7.4800E-1
1.5100E-4	9.7656E-3	7.6631E-1
1.5200E-4	1.0254E-2	7.8740E-1
1.5300E-4	9.7656E-3	8.1099E-1
1.5400E-4	9.2773E-3	8.3413E-1
1.5500E-4	1.0010E-2	8.5493E-1
1.5600E-4	1.0010E-2	8.7187E-1
1.5700E-4	9.5215E-3	8.7935E-1
1.5800E-4	9.2773E-3	8.7686E-1
1.5900E-4	1.0010E-2	8.6470E-1
1.6000E-4	9.2773E-3	8.4683E-1
1.6100E-4	9.2773E-3	8.2480E-1
1.6200E-4	1.0254E-2	8.0132E-1
1.6300E-4	9.5215E-3	7.7915E-1
1.6400E-4	9.7656E-3	7.5928E-1
1.6500E-4	1.0254E-2	7.4214E-1
1.6600E-4	9.2773E-3	7.2783E-1
1.6700E-4	9.5215E-3	7.1836E-1
1.6800E-4	9.2773E-3	7.1304E-1
1.6900E-4	9.5215E-3	7.0972E-1
1.7000E-4	1.0010E-2	7.0933E-1
1.7100E-4	9.5215E-3	7.1206E-1
1.7200E-4	9.7656E-3	7.1895E-1
1.7300E-4	9.7656E-3	7.2764E-1
1.7400E-4	9.2773E-3	7.4165E-1
