Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.7656E-3	-3.2959E-2
1.0000E-6	1.0010E-2	-2.8320E-2
2.0000E-6	9.0332E-3	-2.2363E-2
3.0000E-6	9.7656E-3	-1.4160E-2
4.0000E-6	9.7656E-3	-3.5645E-3
5.0000E-6	1.0010E-2	1.0059E-2
6.0000E-6	1.0010E-2	2.9053E-2
7.0000E-6	9.5215E-3	5.3955E-2
8.0000E-6	9.5215E-3	8.7012E-2
9.0000E-6	1.0254E-2	1.2485E-1
1.0000E-5	9.0332E-3	1.7310E-1
1.1000E-5	9.5215E-3	2.3013E-1
1.2000E-5	9.2773E-3	3.0181E-1
1.3000E-5	8.7891E-3	3.8813E-1
1.4000E-5	9.2773E-3	4.9385E-1
1.5000E-5	9.0332E-3	6.0591E-1
1.6000E-5	9.7656E-3	7.1265E-1
1.7000E-5	9.5215E-3	7.9536E-1
1.8000E-5	9.7656E-3	8.4277E-1
1.9000E-5	9.5215E-3	8.4233E-1
2.0000E-5	1.0010E-2	7.9570E-1
2.1000E-5	9.5215E-3	7.1455E-1
2.2000E-5	1.0010E-2	6.1416E-1
2.3000E-5	9.0332E-3	5.0610E-1
2.4000E-5	1.0010E-2	4.0190E-1
2.5000E-5	1.0010E-2	3.1250E-1
2.6000E-5	9.5215E-3	2.4180E-1
2.7000E-5	9.2773E-3	1.9058E-1
2.8000E-5	9.2773E-3	1.5557E-1
2.9000E-5	9.7656E-3	1.4136E-1
3.0000E-5	9.5215E-3	1.4224E-1
3.1000E-5	1.0254E-2	1.5522E-1
3.2000E-5	1.0010E-2	1.7778E-1
3.3000E-5	9.2773E-3	2.0664E-1
3.4000E-5	9.5215E-3	2.3770E-1
3.5000E-5	1.0010E-2	2.7031E-1
3.6000E-5	9.0332E-3	3.0732E-1
3.7000E-5	9.5215E-3	3.4434E-1
3.8000E-5	1.0254E-2	3.8784E-1
3.9000E-5	9.7656E-3	4.3833E-1
4.0000E-5	9.5215E-3	4.9551E-1
4.1000E-5	9.5215E-3	5.5708E-1
4.2000E-5	9.5215E-3	6.2920E-1
4.3000E-5	9.7656E-3	6.9907E-1
4.4000E-5	9.5215E-3	7.5732E-1
4.5000E-5	9.7656E-3	7.9888E-1
4.6000E-5	9.5215E-3	8.1494E-1
4.7000E-5	9.5215E-3	7.9878E-1
4.8000E-5	1.0254E-2	7.5786E-1
4.9000E-5	1.0010E-2	6.9717E-1
5.0000E-5	9.5215E-3	6.2334E-1
5.1000E-5	9.7656E-3	5.4473E-1
5.2000E-5	9.5215E-3	4.6870E-1
5.3000E-5	9.2773E-3	3.9805E-1
5.4000E-5	9.5215E-3	3.3950E-1
5.5000E-5	1.0254E-2	2.9551E-1
5.6000E-5	9.0332E-3	2.6533E-1
5.7000E-5	9.7656E-3	2.4790E-1
5.8000E-5	1.0254E-2	2.4419E-1
5.9000E-5	9.0332E-3	2.5078E-1
6.0000E-5	9.5215E-3	2.6416E-1
6.1000E-5	1.0010E-2	2.8428E-1
6.2000E-5	9.5215E-3	3.0991E-1
6.3000E-5	1.0010E-2	3.3940E-1
6.4000E-5	9.2773E-3	3.7349E-1
6.5000E-5	9.2773E-3	4.1089E-1
6.6000E-5	9.2773E-3	4.5645E-1
6.7000E-5	9.2773E-3	5.0952E-1
6.8000E-5	9.5215E-3	5.6938E-1
6.9000E-5	9.5215E-3	6.3374E-1
7.0000E-5	1.0010E-2	6.9946E-1
7.1000E-5	9.7656E-3	7.5625E-1
7.2000E-5	9.5215E-3	7.9814E-1
7.3000E-5	1.0010E-2	8.1953E-1
7.4000E-5	1.0254E-2	8.1636E-1
7.5000E-5	1.0254E-2	7.9189E-1
7.6000E-5	9.5215E-3	7.5073E-1
7.7000E-5	1.0010E-2	6.9512E-1
7.8000E-5	1.0010E-2	6.3433E-1
7.9000E-5	9.7656E-3	5.7241E-1
8.0000E-5	9.7656E-3	5.1299E-1
8.1000E-5	9.5215E-3	4.5552E-1
8.2000E-5	9.2773E-3	4.0830E-1
8.3000E-5	9.5215E-3	3.7202E-1
8.4000E-5	9.5215E-3	3.4824E-1
8.5000E-5	9.5215E-3	3.3408E-1
8.6000E-5	9.5215E-3	3.3252E-1
8.7000E-5	9.7656E-3	3.4097E-1
8.8000E-5	9.7656E-3	3.5503E-1
8.9000E-5	9.7656E-3	3.7295E-1
9.0000E-5	9.7656E-3	3.9751E-1
9.1000E-5	9.5215E-3	4.2632E-1
9.2000E-5	9.0332E-3	4.5771E-1
9.3000E-5	9.7656E-3	4.9463E-1
9.4000E-5	1.0010E-2	5.3687E-1
9.5000E-5	1.0010E-2	5.8062E-1
9.6000E-5	9.2773E-3	6.2700E-1
9.7000E-5	9.5215E-3	6.7427E-1
9.8000E-5	1.0010E-2	7.1665E-1
9.9000E-5	9.5215E-3	7.5254E-1
1.0000E-4	1.0010E-2	7.7856E-1
1.0100E-4	9.5215E-3	7.9102E-1
1.0200E-4	9.5215E-3	7.8833E-1
1.0300E-4	9.7656E-3	7.7017E-1
1.0400E-4	9.2773E-3	7.3809E-1
1.0500E-4	1.0010E-2	6.9541E-1
1.0600E-4	9.0332E-3	6.4756E-1
1.0700E-4	1.0254E-2	5.9746E-1
1.0800E-4	9.0332E-3	5.5146E-1
1.0900E-4	9.5215E-3	5.1304E-1
1.1000E-4	9.5215E-3	4.8140E-1
1.1100E-4	9.5215E-3	4.5742E-1
1.1200E-4	9.2773E-3	4.4102E-1
1.1300E-4	9.7656E-3	4.3086E-1
1.1400E-4	8.7891E-3	4.2334E-1
1.1500E-4	9.5215E-3	4.2124E-1
1.1600E-4	9.7656E-3	4.2466E-1
1.1700E-4	9.7656E-3	4.3145E-1
1.1800E-4	9.5215E-3	4.4336E-1
1.1900E-4	9.5215E-3	4.6108E-1
1.2000E-4	9.5215E-3	4.8320E-1
1.2100E-4	1.0010E-2	5.0898E-1
1.2200E-4	9.7656E-3	5.3813E-1
1.2300E-4	9.5215E-3	5.6831E-1
1.2400E-4	9.5215E-3	5.9844E-1
1.2500E-4	9.7656E-3	6.2905E-1
1.2600E-4	9.5215E-3	6.5439E-1
1.2700E-4	9.2773E-3	6.7866E-1
1.2800E-4	9.7656E-3	6.9800E-1
1.2900E-4	9.7656E-3	7.1294E-1
1.3000E-4	9.7656E-3	7.2021E-1
1.3100E-4	1.0010E-2	7.2100E-1
1.3200E-4	9.7656E-3	7.1465E-1
1.3300E-4	1.0254E-2	7.0269E-1
1.3400E-4	1.0010E-2	6.8618E-1
1.3500E-4	9.7656E-3	6.6685E-1
1.3600E-4	9.5215E-3	6.4551E-1
1.3700E-4	9.7656E-3	6.2310E-1
1.3800E-4	9.5215E-3	6.0103E-1
1.3900E-4	9.7656E-3	5.7939E-1
1.4000E-4	9.7656E-3	5.6113E-1
1.4100E-4	9.5215E-3	5.4897E-1
1.4200E-4	1.0010E-2	5.3843E-1
1.4300E-4	1.0010E-2	5.3066E-1
1.4400E-4	9.5215E-3	5.2739E-1
1.4500E-4	9.5215E-3	5.2754E-1
1.4600E-4	1.0010E-2	5.3022E-1
1.4700E-4	9.0332E-3	5.3628E-1
1.4800E-4	8.5449E-3	5.4658E-1
1.4900E-4	9.5215E-3	5.5889E-1
1.5000E-4	9.5215E-3	5.6929E-1
1.5100E-4	9.7656E-3	5.7627E-1
1.5200E-4	9.7656E-3	5.8374E-1
1.5300E-4	1.0010E-2	5.9058E-1
1.5400E-4	9.5215E-3	5.9644E-1
1.5500E-4	9.2773E-3	6.0176E-1
1.5600E-4	9.2773E-3	6.0811E-1
1.5700E-4	9.7656E-3	6.1216E-1
1.5800E-4	9.5215E-3	6.1416E-1
1.5900E-4	9.2773E-3	6.1416E-1
1.6000E-4	9.5215E-3	6.1572E-1
1.6100E-4	9.5215E-3	6.1919E-1
1.6200E-4	9.5215E-3	6.2397E-1
1.6300E-4	9.7656E-3	6.3008E-1
1.6400E-4	9.2773E-3	6.3594E-1
1.6500E-4	9.2773E-3	6.4170E-1
1.6600E-4	9.7656E-3	6.4399E-1
1.6700E-4	1.0010E-2	6.4390E-1
1.6800E-4	9.7656E-3	6.4053E-1
1.6900E-4	9.5215E-3	6.3408E-1
1.7000E-4	9.5215E-3	6.2114E-1
1.7100E-4	9.7656E-3	6.0508E-1
1.7200E-4	9.2773E-3	5.8872E-1
1.7300E-4	9.7656E-3	5.7173E-1
1.7400E-4	9.5215E-3	5.5654E-1
1.7500E-4	1.0010E-2	5.4526E-1
1.7600E-4	9.7656E-3	5.3770E-1
1.7700E-4	9.5215E-3	5.3140E-1
1.7800E-4	9.2773E-3	5.2393E-1
1.7900E-4	9.5215E-3	5.1641E-1
1.8000E-4	9.5215E-3	5.0737E-1
1.8100E-4	9.7656E-3	5.0225E-1
1.8200E-4	1.0010E-2	4.9907E-1
1.8300E-4	1.0254E-2	5.0034E-1
1.8400E-4	9.5215E-3	5.0542E-1
1.8500E-4	9.0332E-3	5.1621E-1
1.8600E-4	9.2773E-3	5.2705E-1
1.8700E-4	1.0010E-2	5.4014E-1
1.8800E-4	8.7891E-3	5.5708E-1
1.8900E-4	9.7656E-3	5.7847E-1
1.9000E-4	1.0010E-2	6.0352E-1
1.9100E-4	1.0254E-2	6.3032E-1
1.9200E-4	9.5215E-3	6.5547E-1
1.9300E-4	9.2773E-3	6.7642E-1
1.9400E-4	9.5215E-3	6.9209E-1
1.9500E-4	9.0332E-3	7.0127E-1
1.9600E-4	9.5215E-3	7.0381E-1
1.9700E-4	9.5215E-3	6.9961E-1
1.9800E-4	9.5215E-3	6.9043E-1
1.9900E-4	9.5215E-3	6.7388E-1
2.0000E-4	9.7656E-3	6.5142E-1
2.0100E-4	9.5215E-3	6.2568E-1
2.0200E-4	9.2773E-3	5.9883E-1
2.0300E-4	9.2773E-3	5.6982E-1
2.0400E-4	9.7656E-3	5.4326E-1
2.0500E-4	9.7656E-3	5.1968E-1
2.0600E-4	9.2773E-3	4.9751E-1
2.0700E-4	9.7656E-3	4.7881E-1
2.0800E-4	1.0254E-2	4.6543E-1
2.0900E-4	9.5215E-3	4.5728E-1
2.1000E-4	9.5215E-3	4.5420E-1
2.1100E-4	9.7656E-3	4.5767E-1
2.1200E-4	9.2773E-3	4.6797E-1
2.1300E-4	9.5215E-3	4.8228E-1
2.1400E-4	1.0010E-2	4.9839E-1
2.1500E-4	1.0010E-2	5.1763E-1
2.1600E-4	9.5215E-3	5.3906E-1
2.1700E-4	9.7656E-3	5.6196E-1
2.1800E-4	9.7656E-3	5.8818E-1
2.1900E-4	9.7656E-3	6.1724E-1
2.2000E-4	8.7891E-3	6.4687E-1
2.2100E-4	9.2773E-3	6.7676E-1
2.2200E-4	1.0010E-2	7.0195E-1
2.2300E-4	9.5215E-3	7.2153E-1
2.2400E-4	9.7656E-3	7.3359E-1
2.2500E-4	1.0010E-2	7.3721E-1
2.2600E-4	9.2773E-3	7.3105E-1
2.2700E-4	1.0010E-2	7.1709E-1
2.2800E-4	9.2773E-3	6.9487E-1
2.2900E-4	1.0254E-2	6.6533E-1
2.3000E-4	1.0254E-2	6.2915E-1
2.3100E-4	1.0254E-2	5.9072E-1
2.3200E-4	9.0332E-3	5.5464E-1
2.3300E-4	9.0332E-3	5.2031E-1
2.3400E-4	9.7656E-3	4.9048E-1
2.3500E-4	1.0010E-2	4.6802E-1
2.3600E-4	9.7656E-3	4.5127E-1
2.3700E-4	1.0010E-2	4.4028E-1
2.3800E-4	9.2773E-3	4.3765E-1
2.3900E-4	9.5215E-3	4.3940E-1
2.4000E-4	9.5215E-3	4.4761E-1
2.4100E-4	9.7656E-3	4.5981E-1
2.4200E-4	1.0010E-2	4.7568E-1
2.4300E-4	9.2773E-3	4.9619E-1
2.4400E-4	9.5215E-3	5.2246E-1
2.4500E-4	9.7656E-3	5.5176E-1
2.4600E-4	9.0332E-3	5.8452E-1
2.4700E-4	9.2773E-3	6.2080E-1
2.4800E-4	1.0254E-2	6.5645E-1
2.4900E-4	9.5215E-3	6.9082E-1
2.5000E-4	1.0010E-2	7.2231E-1
2.5100E-4	9.7656E-3	7.4902E-1
2.5200E-4	9.7656E-3	7.6504E-1
2.5300E-4	9.2773E-3	7.7090E-1
2.5400E-4	9.5215E-3	7.6387E-1
2.5500E-4	9.7656E-3	7.4502E-1
2.5600E-4	9.5215E-3	7.1689E-1
