Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.7656E-3	-1.0225E-1
1.0000E-6	9.2773E-3	-1.0366E-1
2.0000E-6	9.2773E-3	-1.0347E-1
3.0000E-6	9.7656E-3	-1.0479E-1
4.0000E-6	9.7656E-3	-1.0942E-1
5.0000E-6	1.0010E-2	-1.1260E-1
6.0000E-6	9.5215E-3	-1.1372E-1
7.0000E-6	9.7656E-3	-1.1577E-1
8.0000E-6	1.0010E-2	-1.1743E-1
9.0000E-6	1.0010E-2	-1.1743E-1
1.0000E-5	1.0254E-2	-1.1650E-1
1.1000E-5	1.0254E-2	-1.1431E-1
1.2000E-5	9.5215E-3	-1.1143E-1
1.3000E-5	9.5215E-3	-1.0625E-1
1.4000E-5	1.0010E-2	-1.0273E-1
1.5000E-5	9.7656E-3	-9.7559E-2
1.6000E-5	8.7891E-3	-9.1943E-2
1.7000E-5	1.0010E-2	-8.5156E-2
1.8000E-5	1.0010E-2	-7.6221E-2
1.9000E-5	9.7656E-3	-6.4648E-2
2.0000E-5	9.5215E-3	-4.9658E-2
2.1000E-5	9.7656E-3	-2.9346E-2
2.2000E-5	9.2773E-3	-3.7109E-3
2.3000E-5	9.2773E-3	2.9736E-2
2.4000E-5	9.7656E-3	7.4219E-2
2.5000E-5	1.0498E-2	1.3086E-1
2.6000E-5	9.5215E-3	2.0254E-1
2.7000E-5	1.0498E-2	2.9009E-1
2.8000E-5	9.7656E-3	3.9116E-1
2.9000E-5	9.7656E-3	4.9814E-1
3.0000E-5	9.5215E-3	5.9683E-1
3.1000E-5	9.7656E-3	6.7451E-1
3.2000E-5	1.0254E-2	7.2031E-1
3.3000E-5	1.0254E-2	7.2563E-1
3.4000E-5	9.7656E-3	6.9204E-1
3.5000E-5	9.7656E-3	6.2876E-1
3.6000E-5	9.7656E-3	5.4399E-1
3.7000E-5	1.0010E-2	4.5103E-1
3.8000E-5	9.5215E-3	3.5996E-1
3.9000E-5	9.0332E-3	2.8066E-1
4.0000E-5	9.0332E-3	2.1582E-1
4.1000E-5	9.5215E-3	1.6558E-1
4.2000E-5	1.0010E-2	1.3237E-1
4.3000E-5	9.7656E-3	1.1260E-1
4.4000E-5	9.5215E-3	1.0479E-1
4.5000E-5	9.7656E-3	1.0615E-1
4.6000E-5	9.7656E-3	1.1875E-1
4.7000E-5	1.0010E-2	1.3584E-1
4.8000E-5	9.5215E-3	1.6050E-1
4.9000E-5	9.7656E-3	1.9023E-1
5.0000E-5	9.5215E-3	2.2441E-1
5.1000E-5	1.0254E-2	2.6040E-1
5.2000E-5	9.2773E-3	3.0195E-1
5.3000E-5	1.0010E-2	3.4976E-1
5.4000E-5	9.2773E-3	3.9946E-1
5.5000E-5	9.0332E-3	4.5415E-1
5.6000E-5	1.0254E-2	5.1553E-1
5.7000E-5	9.5215E-3	5.7651E-1
5.8000E-5	1.0010E-2	6.2588E-1
5.9000E-5	9.0332E-3	6.6196E-1
6.0000E-5	1.0498E-2	6.7866E-1
6.1000E-5	1.0010E-2	6.7070E-1
6.2000E-5	9.7656E-3	6.3740E-1
6.3000E-5	1.0010E-2	5.8911E-1
6.4000E-5	1.0010E-2	5.2896E-1
6.5000E-5	1.0010E-2	4.6118E-1
6.6000E-5	9.7656E-3	3.9458E-1
6.7000E-5	9.5215E-3	3.3691E-1
6.8000E-5	1.0010E-2	2.8691E-1
6.9000E-5	9.7656E-3	2.4819E-1
7.0000E-5	9.2773E-3	2.2251E-1
7.1000E-5	9.7656E-3	2.0718E-1
7.2000E-5	8.7891E-3	1.9937E-1
7.3000E-5	9.7656E-3	2.0083E-1
7.4000E-5	1.0254E-2	2.1025E-1
7.5000E-5	9.0332E-3	2.2583E-1
7.6000E-5	9.2773E-3	2.4814E-1
7.7000E-5	1.0010E-2	2.7651E-1
7.8000E-5	1.0010E-2	3.0977E-1
7.9000E-5	9.0332E-3	3.4453E-1
8.0000E-5	1.0010E-2	3.8232E-1
