Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0254E-2	6.1968E-1
1.0000E-6	9.2773E-3	6.1777E-1
2.0000E-6	1.0010E-2	6.1421E-1
3.0000E-6	9.2773E-3	6.0820E-1
4.0000E-6	9.5215E-3	6.0122E-1
5.0000E-6	9.7656E-3	5.9287E-1
6.0000E-6	9.0332E-3	5.8550E-1
7.0000E-6	9.7656E-3	5.8135E-1
8.0000E-6	9.7656E-3	5.8130E-1
9.0000E-6	9.5215E-3	5.8442E-1
1.0000E-5	9.7656E-3	5.8833E-1
1.1000E-5	9.5215E-3	5.9336E-1
1.2000E-5	9.7656E-3	5.9941E-1
1.3000E-5	9.7656E-3	6.0283E-1
1.4000E-5	1.0010E-2	6.0693E-1
1.5000E-5	9.5215E-3	6.1064E-1
1.6000E-5	9.5215E-3	6.1162E-1
1.7000E-5	9.2773E-3	6.0972E-1
1.8000E-5	9.7656E-3	6.0942E-1
1.9000E-5	9.2773E-3	6.0757E-1
2.0000E-5	1.0010E-2	6.0659E-1
2.1000E-5	9.0332E-3	6.0698E-1
2.2000E-5	9.0332E-3	6.0596E-1
2.3000E-5	9.2773E-3	6.0547E-1
2.4000E-5	9.5215E-3	6.0513E-1
2.5000E-5	1.0010E-2	6.0371E-1
2.6000E-5	1.0010E-2	6.0166E-1
2.7000E-5	9.2773E-3	6.0093E-1
2.8000E-5	1.0254E-2	5.9761E-1
2.9000E-5	1.0254E-2	5.9360E-1
3.0000E-5	9.5215E-3	5.8887E-1
3.1000E-5	9.0332E-3	5.8486E-1
3.2000E-5	1.0010E-2	5.8154E-1
3.3000E-5	9.0332E-3	5.7930E-1
3.4000E-5	9.2773E-3	5.7671E-1
3.5000E-5	1.0254E-2	5.7471E-1
3.6000E-5	9.5215E-3	5.7070E-1
3.7000E-5	9.5215E-3	5.6567E-1
3.8000E-5	9.0332E-3	5.6084E-1
3.9000E-5	9.7656E-3	5.5703E-1
4.0000E-5	9.7656E-3	5.5376E-1
4.1000E-5	9.2773E-3	5.4985E-1
4.2000E-5	9.5215E-3	5.4556E-1
4.3000E-5	1.0010E-2	5.3931E-1
4.4000E-5	9.5215E-3	5.3179E-1
4.5000E-5	9.7656E-3	5.2441E-1
4.6000E-5	9.2773E-3	5.2202E-1
4.7000E-5	1.0254E-2	5.2114E-1
4.8000E-5	9.5215E-3	5.2036E-1
4.9000E-5	9.5215E-3	5.2061E-1
5.0000E-5	9.2773E-3	5.2026E-1
5.1000E-5	8.3008E-3	5.1611E-1
5.2000E-5	9.7656E-3	5.1060E-1
5.3000E-5	1.0010E-2	5.0601E-1
5.4000E-5	9.5215E-3	4.9971E-1
5.5000E-5	9.5215E-3	4.9224E-1
5.6000E-5	9.5215E-3	4.8428E-1
5.7000E-5	9.7656E-3	4.7603E-1
5.8000E-5	9.5215E-3	4.6812E-1
5.9000E-5	9.2773E-3	4.6377E-1
6.0000E-5	1.0010E-2	4.6108E-1
6.1000E-5	8.7891E-3	4.5908E-1
6.2000E-5	9.7656E-3	4.5820E-1
6.3000E-5	9.5215E-3	4.5801E-1
6.4000E-5	9.5215E-3	4.5698E-1
6.5000E-5	9.7656E-3	4.5684E-1
6.6000E-5	1.0010E-2	4.5688E-1
6.7000E-5	9.2773E-3	4.5649E-1
6.8000E-5	1.0010E-2	4.5552E-1
6.9000E-5	1.0254E-2	4.5313E-1
7.0000E-5	9.2773E-3	4.4946E-1
7.1000E-5	9.7656E-3	4.4565E-1
7.2000E-5	1.0010E-2	4.4390E-1
7.3000E-5	9.2773E-3	4.4224E-1
