Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0010E-2	5.9365E-1
1.0000E-6	9.2773E-3	5.9092E-1
2.0000E-6	9.0332E-3	5.8872E-1
3.0000E-6	9.7656E-3	5.8389E-1
4.0000E-6	1.0254E-2	5.7915E-1
5.0000E-6	1.0010E-2	5.7319E-1
6.0000E-6	9.2773E-3	5.6660E-1
7.0000E-6	1.0010E-2	5.6006E-1
8.0000E-6	9.7656E-3	5.5615E-1
9.0000E-6	9.7656E-3	5.5151E-1
1.0000E-5	1.0010E-2	5.4883E-1
1.1000E-5	9.2773E-3	5.4639E-1
1.2000E-5	1.0010E-2	5.4243E-1
1.3000E-5	1.0010E-2	5.3716E-1
1.4000E-5	9.0332E-3	5.3291E-1
1.5000E-5	9.7656E-3	5.2666E-1
1.6000E-5	9.7656E-3	5.1978E-1
1.7000E-5	9.7656E-3	5.1133E-1
1.8000E-5	9.7656E-3	5.0356E-1
1.9000E-5	1.0010E-2	4.9614E-1
2.0000E-5	1.0254E-2	4.9136E-1
2.1000E-5	9.5215E-3	4.8813E-1
2.2000E-5	9.2773E-3	4.8706E-1
2.3000E-5	1.0254E-2	4.8618E-1
2.4000E-5	1.0010E-2	4.8291E-1
2.5000E-5	9.7656E-3	4.7632E-1
2.6000E-5	9.7656E-3	4.6895E-1
2.7000E-5	1.0010E-2	4.6270E-1
2.8000E-5	9.5215E-3	4.5752E-1
2.9000E-5	1.0010E-2	4.5483E-1
3.0000E-5	9.7656E-3	4.5552E-1
3.1000E-5	9.5215E-3	4.5811E-1
3.2000E-5	9.7656E-3	4.5937E-1
3.3000E-5	1.0010E-2	4.5645E-1
3.4000E-5	9.7656E-3	4.5264E-1
3.5000E-5	9.5215E-3	4.4785E-1
3.6000E-5	9.2773E-3	4.4424E-1
3.7000E-5	1.0010E-2	4.4565E-1
3.8000E-5	9.5215E-3	4.5376E-1
3.9000E-5	9.7656E-3	4.6167E-1
4.0000E-5	1.0010E-2	4.6743E-1
4.1000E-5	9.7656E-3	4.6836E-1
