Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0010E-2	6.8003E-1
1.0000E-6	9.0332E-3	6.7803E-1
2.0000E-6	1.0254E-2	6.7593E-1
3.0000E-6	9.7656E-3	6.7275E-1
4.0000E-6	9.7656E-3	6.6934E-1
5.0000E-6	1.0010E-2	6.6665E-1
6.0000E-6	9.7656E-3	6.6470E-1
7.0000E-6	9.7656E-3	6.6245E-1
8.0000E-6	9.7656E-3	6.6289E-1
9.0000E-6	9.5215E-3	6.6421E-1
1.0000E-5	9.7656E-3	6.6655E-1
1.1000E-5	8.5449E-3	6.6968E-1
1.2000E-5	1.0010E-2	6.7383E-1
1.3000E-5	9.7656E-3	6.7544E-1
1.4000E-5	9.7656E-3	6.7432E-1
1.5000E-5	9.7656E-3	6.7197E-1
1.6000E-5	9.7656E-3	6.6997E-1
1.7000E-5	1.0254E-2	6.6816E-1
1.8000E-5	9.7656E-3	6.6616E-1
1.9000E-5	9.5215E-3	6.6597E-1
2.0000E-5	9.7656E-3	6.6333E-1
2.1000E-5	1.0254E-2	6.6055E-1
2.2000E-5	1.0254E-2	6.5474E-1
2.3000E-5	9.7656E-3	6.4775E-1
2.4000E-5	9.0332E-3	6.4053E-1
2.5000E-5	9.0332E-3	6.3511E-1
2.6000E-5	9.7656E-3	6.2749E-1
2.7000E-5	9.5215E-3	6.2119E-1
2.8000E-5	9.7656E-3	6.1567E-1
2.9000E-5	1.0254E-2	6.0967E-1
3.0000E-5	9.2773E-3	6.0239E-1
3.1000E-5	1.0010E-2	5.9585E-1
3.2000E-5	9.2773E-3	5.8936E-1
3.3000E-5	9.2773E-3	5.8306E-1
3.4000E-5	9.5215E-3	5.7656E-1
3.5000E-5	9.7656E-3	5.7168E-1
3.6000E-5	1.0254E-2	5.6738E-1
3.7000E-5	9.5215E-3	5.6250E-1
3.8000E-5	1.0254E-2	5.5840E-1
3.9000E-5	9.5215E-3	5.5405E-1
4.0000E-5	1.0010E-2	5.4873E-1
4.1000E-5	1.0010E-2	5.4517E-1
4.2000E-5	1.0010E-2	5.4219E-1
4.3000E-5	9.5215E-3	5.3960E-1
4.4000E-5	1.0254E-2	5.3770E-1
4.5000E-5	9.7656E-3	5.3647E-1
4.6000E-5	1.0254E-2	5.3315E-1
4.7000E-5	9.2773E-3	5.3008E-1
4.8000E-5	9.5215E-3	5.2461E-1
4.9000E-5	9.5215E-3	5.1753E-1
5.0000E-5	1.0010E-2	5.1079E-1
5.1000E-5	9.5215E-3	5.0571E-1
5.2000E-5	9.2773E-3	5.0000E-1
5.3000E-5	9.7656E-3	4.9751E-1
5.4000E-5	1.0254E-2	4.9814E-1
5.5000E-5	9.7656E-3	5.0039E-1
5.6000E-5	9.7656E-3	5.0020E-1
5.7000E-5	9.5215E-3	5.0073E-1
5.8000E-5	9.7656E-3	4.9917E-1
5.9000E-5	9.7656E-3	4.9585E-1
6.0000E-5	1.0498E-2	4.9150E-1
6.1000E-5	9.5215E-3	4.8789E-1
6.2000E-5	9.7656E-3	4.8491E-1
6.3000E-5	9.7656E-3	4.8271E-1
6.4000E-5	1.0010E-2	4.7891E-1
6.5000E-5	9.7656E-3	4.7554E-1
6.6000E-5	9.7656E-3	4.7476E-1
6.7000E-5	9.0332E-3	4.7393E-1
6.8000E-5	1.0010E-2	4.7163E-1
6.9000E-5	9.2773E-3	4.7012E-1
7.0000E-5	9.7656E-3	4.6875E-1
7.1000E-5	9.5215E-3	4.6519E-1
7.2000E-5	9.5215E-3	4.6060E-1
7.3000E-5	9.5215E-3	4.5649E-1
7.4000E-5	1.0254E-2	4.5283E-1
7.5000E-5	9.5215E-3	4.5049E-1
7.6000E-5	1.0010E-2	4.4990E-1
7.7000E-5	9.7656E-3	4.4976E-1
7.8000E-5	9.5215E-3	4.5049E-1
7.9000E-5	9.7656E-3	4.5269E-1
8.0000E-5	9.7656E-3	4.5137E-1
8.1000E-5	1.0010E-2	4.4702E-1
8.2000E-5	9.5215E-3	4.4292E-1
8.3000E-5	9.5215E-3	4.3921E-1
8.4000E-5	9.5215E-3	4.3467E-1
8.5000E-5	1.0010E-2	4.3374E-1
8.6000E-5	9.7656E-3	4.3442E-1
8.7000E-5	9.2773E-3	4.3530E-1
8.8000E-5	9.5215E-3	4.3599E-1
8.9000E-5	9.2773E-3	4.3647E-1
9.0000E-5	9.2773E-3	4.3501E-1
9.1000E-5	9.5215E-3	4.3511E-1
9.2000E-5	9.7656E-3	4.3657E-1
9.3000E-5	9.7656E-3	4.3857E-1
9.4000E-5	1.0010E-2	4.4048E-1
9.5000E-5	9.2773E-3	4.4243E-1
9.6000E-5	1.0010E-2	4.4395E-1
9.7000E-5	9.2773E-3	4.4297E-1
9.8000E-5	9.5215E-3	4.4126E-1
9.9000E-5	9.5215E-3	4.3877E-1
1.0000E-4	1.0010E-2	4.3711E-1
1.0100E-4	9.7656E-3	4.3555E-1
1.0200E-4	9.2773E-3	4.3594E-1
1.0300E-4	9.5215E-3	4.3628E-1
1.0400E-4	9.5215E-3	4.3740E-1
1.0500E-4	1.0010E-2	4.3804E-1
1.0600E-4	9.7656E-3	4.3672E-1
1.0700E-4	9.0332E-3	4.3452E-1
1.0800E-4	1.0498E-2	4.3335E-1
1.0900E-4	9.0332E-3	4.3394E-1
1.1000E-4	1.0254E-2	4.3335E-1
1.1100E-4	9.5215E-3	4.3555E-1
1.1200E-4	1.0254E-2	4.3843E-1
1.1300E-4	9.7656E-3	4.4097E-1
1.1400E-4	9.2773E-3	4.4248E-1
1.1500E-4	9.0332E-3	4.4561E-1
1.1600E-4	1.0010E-2	4.4780E-1
1.1700E-4	9.7656E-3	4.4927E-1
1.1800E-4	9.5215E-3	4.5215E-1
1.1900E-4	9.0332E-3	4.5508E-1
1.2000E-4	9.5215E-3	4.5884E-1
1.2100E-4	9.0332E-3	4.6182E-1
1.2200E-4	9.7656E-3	4.6484E-1
1.2300E-4	9.5215E-3	4.6719E-1
1.2400E-4	9.7656E-3	4.6938E-1
1.2500E-4	9.5215E-3	4.7041E-1
1.2600E-4	9.2773E-3	4.7119E-1
1.2700E-4	1.0010E-2	4.7334E-1
1.2800E-4	9.5215E-3	4.7510E-1
1.2900E-4	9.7656E-3	4.7847E-1
1.3000E-4	1.0010E-2	4.8125E-1
1.3100E-4	9.7656E-3	4.8213E-1
1.3200E-4	9.5215E-3	4.8081E-1
1.3300E-4	1.0254E-2	4.7979E-1
1.3400E-4	9.5215E-3	4.7729E-1
1.3500E-4	9.5215E-3	4.7646E-1
1.3600E-4	1.0254E-2	4.7939E-1
1.3700E-4	9.7656E-3	4.8403E-1
1.3800E-4	9.5215E-3	4.9009E-1
1.3900E-4	1.0254E-2	4.9580E-1
1.4000E-4	1.0010E-2	5.0098E-1
1.4100E-4	9.5215E-3	5.0542E-1
1.4200E-4	9.5215E-3	5.0879E-1
1.4300E-4	9.7656E-3	5.0879E-1
1.4400E-4	1.0254E-2	5.0942E-1
1.4500E-4	1.0010E-2	5.0996E-1
1.4600E-4	9.5215E-3	5.1060E-1
1.4700E-4	9.7656E-3	5.1123E-1
1.4800E-4	9.5215E-3	5.1284E-1
1.4900E-4	9.7656E-3	5.1382E-1
1.5000E-4	9.7656E-3	5.1450E-1
1.5100E-4	9.7656E-3	5.1523E-1
1.5200E-4	9.5215E-3	5.1602E-1
1.5300E-4	9.7656E-3	5.1528E-1
1.5400E-4	9.2773E-3	5.1382E-1
1.5500E-4	1.0010E-2	5.1265E-1
1.5600E-4	9.7656E-3	5.1201E-1
1.5700E-4	9.7656E-3	5.1353E-1
1.5800E-4	9.5215E-3	5.1680E-1
1.5900E-4	9.2773E-3	5.2192E-1
1.6000E-4	1.0010E-2	5.2671E-1
1.6100E-4	9.5215E-3	5.2920E-1
1.6200E-4	9.2773E-3	5.2993E-1
1.6300E-4	9.7656E-3	5.3188E-1
1.6400E-4	9.5215E-3	5.3252E-1
1.6500E-4	1.0254E-2	5.3384E-1
1.6600E-4	1.0010E-2	5.3604E-1
1.6700E-4	1.0742E-2	5.3843E-1
1.6800E-4	9.7656E-3	5.3940E-1
1.6900E-4	9.5215E-3	5.4043E-1
1.7000E-4	9.7656E-3	5.4131E-1
1.7100E-4	9.5215E-3	5.4209E-1
1.7200E-4	9.7656E-3	5.4155E-1
1.7300E-4	9.7656E-3	5.4160E-1
1.7400E-4	1.0010E-2	5.4209E-1
1.7500E-4	1.0254E-2	5.4160E-1
1.7600E-4	9.5215E-3	5.4126E-1
1.7700E-4	9.5215E-3	5.4214E-1
1.7800E-4	9.7656E-3	5.4307E-1
1.7900E-4	9.5215E-3	5.4463E-1
1.8000E-4	9.7656E-3	5.4536E-1
1.8100E-4	1.0010E-2	5.4688E-1
1.8200E-4	9.7656E-3	5.4805E-1
1.8300E-4	9.5215E-3	5.4717E-1
1.8400E-4	9.2773E-3	5.4512E-1
1.8500E-4	1.0254E-2	5.4404E-1
1.8600E-4	1.0254E-2	5.4160E-1
1.8700E-4	1.0010E-2	5.4048E-1
1.8800E-4	1.0010E-2	5.3989E-1
1.8900E-4	9.5215E-3	5.3940E-1
1.9000E-4	1.0010E-2	5.3735E-1
