Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0498E-2	6.1069E-1
1.0000E-6	1.0010E-2	6.1270E-1
2.0000E-6	1.0254E-2	6.1455E-1
3.0000E-6	1.0254E-2	6.1758E-1
4.0000E-6	9.5215E-3	6.2109E-1
5.0000E-6	9.5215E-3	6.2441E-1
6.0000E-6	9.5215E-3	6.2759E-1
7.0000E-6	1.0254E-2	6.3101E-1
8.0000E-6	9.7656E-3	6.3447E-1
9.0000E-6	1.0254E-2	6.3750E-1
1.0000E-5	9.5215E-3	6.3896E-1
1.1000E-5	9.7656E-3	6.4053E-1
1.2000E-5	9.5215E-3	6.3901E-1
1.3000E-5	9.5215E-3	6.3472E-1
1.4000E-5	9.2773E-3	6.2949E-1
1.5000E-5	9.2773E-3	6.2451E-1
1.6000E-5	9.2773E-3	6.1948E-1
1.7000E-5	9.5215E-3	6.1685E-1
1.8000E-5	1.0010E-2	6.1538E-1
1.9000E-5	9.7656E-3	6.1504E-1
2.0000E-5	9.5215E-3	6.1543E-1
2.1000E-5	9.5215E-3	6.1338E-1
2.2000E-5	1.0254E-2	6.1216E-1
2.3000E-5	1.0010E-2	6.1079E-1
2.4000E-5	9.7656E-3	6.0864E-1
2.5000E-5	9.7656E-3	6.0708E-1
2.6000E-5	9.7656E-3	6.0762E-1
2.7000E-5	9.5215E-3	6.0752E-1
2.8000E-5	9.2773E-3	6.0747E-1
2.9000E-5	9.0332E-3	6.0723E-1
3.0000E-5	1.0010E-2	6.0664E-1
3.1000E-5	9.2773E-3	6.0474E-1
3.2000E-5	1.0010E-2	6.0142E-1
3.3000E-5	9.5215E-3	5.9917E-1
3.4000E-5	1.0010E-2	5.9707E-1
3.5000E-5	9.2773E-3	5.9561E-1
3.6000E-5	1.0498E-2	5.9541E-1
3.7000E-5	9.5215E-3	5.9360E-1
3.8000E-5	1.0498E-2	5.8994E-1
3.9000E-5	9.7656E-3	5.8721E-1
4.0000E-5	9.2773E-3	5.8237E-1
4.1000E-5	1.0010E-2	5.7378E-1
4.2000E-5	9.2773E-3	5.6855E-1
4.3000E-5	1.0010E-2	5.6377E-1
4.4000E-5	1.0254E-2	5.5840E-1
4.5000E-5	1.0254E-2	5.5347E-1
4.6000E-5	9.5215E-3	5.5000E-1
4.7000E-5	9.5215E-3	5.4404E-1
4.8000E-5	9.7656E-3	5.3750E-1
4.9000E-5	9.5215E-3	5.3037E-1
5.0000E-5	9.7656E-3	5.2300E-1
5.1000E-5	9.5215E-3	5.1523E-1
5.2000E-5	9.2773E-3	5.0913E-1
5.3000E-5	9.5215E-3	5.0381E-1
5.4000E-5	9.5215E-3	4.9727E-1
5.5000E-5	9.2773E-3	4.9473E-1
5.6000E-5	9.7656E-3	4.9282E-1
5.7000E-5	1.0254E-2	4.8989E-1
5.8000E-5	9.2773E-3	4.8525E-1
5.9000E-5	9.7656E-3	4.7949E-1
6.0000E-5	1.0010E-2	4.7119E-1
6.1000E-5	9.5215E-3	4.6284E-1
