Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0010E-2	5.5254E-1
1.0000E-6	1.0010E-2	5.4917E-1
2.0000E-6	9.0332E-3	5.4639E-1
3.0000E-6	9.5215E-3	5.4229E-1
4.0000E-6	9.5215E-3	5.3975E-1
5.0000E-6	9.7656E-3	5.3901E-1
6.0000E-6	9.2773E-3	5.4023E-1
7.0000E-6	9.2773E-3	5.3887E-1
8.0000E-6	9.0332E-3	5.3652E-1
9.0000E-6	9.5215E-3	5.3335E-1
1.0000E-5	9.5215E-3	5.2617E-1
1.1000E-5	1.0498E-2	5.1660E-1
1.2000E-5	9.2773E-3	5.0654E-1
1.3000E-5	9.7656E-3	4.9819E-1
1.4000E-5	1.0010E-2	4.8906E-1
1.5000E-5	9.2773E-3	4.8267E-1
1.6000E-5	9.2773E-3	4.7598E-1
1.7000E-5	9.7656E-3	4.7231E-1
1.8000E-5	9.5215E-3	4.6958E-1
1.9000E-5	9.7656E-3	4.6602E-1
2.0000E-5	9.2773E-3	4.6260E-1
2.1000E-5	1.0254E-2	4.5942E-1
2.2000E-5	9.5215E-3	4.5313E-1
2.3000E-5	9.2773E-3	4.4761E-1
2.4000E-5	9.7656E-3	4.4297E-1
2.5000E-5	9.5215E-3	4.3877E-1
2.6000E-5	1.0010E-2	4.3584E-1
2.7000E-5	1.0254E-2	4.3354E-1
2.8000E-5	9.7656E-3	4.2944E-1
2.9000E-5	9.5215E-3	4.2437E-1
3.0000E-5	1.0010E-2	4.1895E-1
3.1000E-5	9.7656E-3	4.1230E-1
3.2000E-5	9.5215E-3	4.0708E-1
3.3000E-5	9.0332E-3	4.0171E-1
3.4000E-5	9.2773E-3	3.9678E-1
3.5000E-5	1.0010E-2	3.9258E-1
3.6000E-5	9.5215E-3	3.8970E-1
3.7000E-5	1.0010E-2	3.8545E-1
3.8000E-5	1.0254E-2	3.8159E-1
3.9000E-5	9.0332E-3	3.7866E-1
4.0000E-5	9.0332E-3	3.7344E-1
4.1000E-5	9.7656E-3	3.6909E-1
4.2000E-5	9.0332E-3	3.6704E-1
4.3000E-5	9.2773E-3	3.6440E-1
4.4000E-5	9.5215E-3	3.6196E-1
4.5000E-5	9.0332E-3	3.6260E-1
4.6000E-5	9.7656E-3	3.6187E-1
4.7000E-5	1.0254E-2	3.5767E-1
4.8000E-5	9.0332E-3	3.5225E-1
4.9000E-5	9.2773E-3	3.4756E-1
5.0000E-5	9.7656E-3	3.4229E-1
5.1000E-5	9.5215E-3	3.3584E-1
5.2000E-5	9.0332E-3	3.3081E-1
5.3000E-5	9.0332E-3	3.2637E-1
5.4000E-5	9.0332E-3	3.2275E-1
5.5000E-5	9.2773E-3	3.1807E-1
5.6000E-5	9.5215E-3	3.1528E-1
5.7000E-5	1.0010E-2	3.1401E-1
5.8000E-5	1.0010E-2	3.1348E-1
5.9000E-5	1.0010E-2	3.1128E-1
6.0000E-5	9.2773E-3	3.0913E-1
6.1000E-5	9.7656E-3	3.0684E-1
6.2000E-5	9.5215E-3	3.0493E-1
6.3000E-5	9.7656E-3	3.0386E-1
6.4000E-5	9.0332E-3	3.0400E-1
6.5000E-5	9.5215E-3	3.0439E-1
6.6000E-5	1.0010E-2	3.0386E-1
6.7000E-5	9.5215E-3	3.0264E-1
6.8000E-5	8.7891E-3	3.0205E-1
6.9000E-5	9.2773E-3	3.0117E-1
7.0000E-5	1.0254E-2	3.0098E-1
7.1000E-5	9.7656E-3	3.0249E-1
7.2000E-5	9.2773E-3	3.0488E-1
7.3000E-5	9.5215E-3	3.0444E-1
7.4000E-5	1.0010E-2	3.0513E-1
7.5000E-5	1.0254E-2	3.0352E-1
7.6000E-5	9.5215E-3	3.0146E-1
7.7000E-5	1.0010E-2	2.9868E-1
7.8000E-5	1.0010E-2	2.9819E-1
7.9000E-5	9.2773E-3	2.9634E-1
8.0000E-5	9.0332E-3	2.9731E-1
8.1000E-5	8.5449E-3	2.9800E-1
8.2000E-5	9.7656E-3	2.9902E-1
8.3000E-5	9.0332E-3	2.9790E-1
8.4000E-5	9.2773E-3	2.9668E-1
8.5000E-5	9.0332E-3	2.9482E-1
8.6000E-5	9.7656E-3	2.9346E-1
8.7000E-5	9.7656E-3	2.9326E-1
8.8000E-5	9.0332E-3	2.9453E-1
8.9000E-5	9.2773E-3	2.9595E-1
9.0000E-5	1.0010E-2	2.9663E-1
9.1000E-5	9.5215E-3	2.9727E-1
9.2000E-5	9.2773E-3	2.9673E-1
9.3000E-5	9.5215E-3	2.9810E-1
9.4000E-5	9.5215E-3	2.9766E-1
9.5000E-5	9.7656E-3	2.9863E-1
9.6000E-5	9.2773E-3	3.0049E-1
9.7000E-5	9.7656E-3	3.0137E-1
9.8000E-5	9.5215E-3	3.0200E-1
9.9000E-5	1.0254E-2	3.0273E-1
1.0000E-4	9.5215E-3	3.0249E-1
1.0100E-4	9.2773E-3	3.0049E-1
1.0200E-4	9.7656E-3	2.9932E-1
1.0300E-4	9.5215E-3	2.9995E-1
1.0400E-4	8.7891E-3	3.0366E-1
1.0500E-4	9.5215E-3	3.0674E-1
1.0600E-4	9.7656E-3	3.1064E-1
1.0700E-4	9.7656E-3	3.1401E-1
1.0800E-4	9.7656E-3	3.1406E-1
1.0900E-4	9.5215E-3	3.1182E-1
1.1000E-4	9.5215E-3	3.0977E-1
1.1100E-4	9.5215E-3	3.0723E-1
1.1200E-4	9.0332E-3	3.0566E-1
1.1300E-4	9.5215E-3	3.0547E-1
1.1400E-4	9.2773E-3	3.0542E-1
1.1500E-4	9.2773E-3	3.0498E-1
1.1600E-4	9.2773E-3	3.0776E-1
