Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.2773E-3	-8.0615E-1
1.0000E-6	9.7656E-3	-8.0874E-1
2.0000E-6	9.2773E-3	-8.0972E-1
3.0000E-6	1.0254E-2	-8.1226E-1
4.0000E-6	8.5449E-3	-8.1382E-1
5.0000E-6	1.0254E-2	-8.1543E-1
6.0000E-6	9.5215E-3	-8.1470E-1
7.0000E-6	9.2773E-3	-8.1450E-1
8.0000E-6	9.2773E-3	-8.1187E-1
9.0000E-6	9.7656E-3	-8.0869E-1
1.0000E-5	9.0332E-3	-8.0674E-1
1.1000E-5	9.5215E-3	-8.0552E-1
1.2000E-5	1.0254E-2	-8.0757E-1
1.3000E-5	9.0332E-3	-8.0864E-1
1.4000E-5	9.5215E-3	-8.1294E-1
1.5000E-5	9.7656E-3	-8.1592E-1
1.6000E-5	9.7656E-3	-8.1987E-1
1.7000E-5	9.2773E-3	-8.1992E-1
1.8000E-5	9.2773E-3	-8.1895E-1
1.9000E-5	9.0332E-3	-8.1279E-1
2.0000E-5	9.5215E-3	-8.0288E-1
2.1000E-5	9.7656E-3	-7.8618E-1
2.2000E-5	9.7656E-3	-7.6465E-1
2.3000E-5	1.0010E-2	-7.3818E-1
2.4000E-5	9.7656E-3	-7.0454E-1
2.5000E-5	9.2773E-3	-6.6138E-1
2.6000E-5	1.0010E-2	-6.0854E-1
2.7000E-5	1.0254E-2	-5.4478E-1
2.8000E-5	9.5215E-3	-4.7153E-1
2.9000E-5	1.0010E-2	-3.8569E-1
3.0000E-5	9.5215E-3	-2.9150E-1
3.1000E-5	1.0254E-2	-1.9800E-1
3.2000E-5	9.2773E-3	-1.1152E-1
3.3000E-5	9.5215E-3	-4.0430E-2
3.4000E-5	9.5215E-3	3.3203E-3
3.5000E-5	1.0010E-2	1.8066E-2
3.6000E-5	9.0332E-3	6.0059E-3
3.7000E-5	1.0010E-2	-2.9004E-2
3.8000E-5	9.5215E-3	-7.9102E-2
3.9000E-5	9.7656E-3	-1.3901E-1
4.0000E-5	9.2773E-3	-2.0396E-1
4.1000E-5	9.5215E-3	-2.7026E-1
4.2000E-5	8.7891E-3	-3.3169E-1
4.3000E-5	9.7656E-3	-3.8584E-1
4.4000E-5	9.5215E-3	-4.2793E-1
4.5000E-5	9.5215E-3	-4.5840E-1
4.6000E-5	9.5215E-3	-4.7505E-1
4.7000E-5	9.0332E-3	-4.8164E-1
4.8000E-5	9.5215E-3	-4.7998E-1
4.9000E-5	9.7656E-3	-4.7495E-1
5.0000E-5	9.2773E-3	-4.6445E-1
5.1000E-5	1.0254E-2	-4.5317E-1
5.2000E-5	9.2773E-3	-4.3848E-1
5.3000E-5	1.0254E-2	-4.2251E-1
5.4000E-5	1.0010E-2	-4.0259E-1
5.5000E-5	9.7656E-3	-3.7881E-1
5.6000E-5	9.2773E-3	-3.4434E-1
5.7000E-5	1.0010E-2	-3.0547E-1
5.8000E-5	9.7656E-3	-2.5977E-1
5.9000E-5	9.7656E-3	-2.0918E-1
6.0000E-5	9.7656E-3	-1.5405E-1
6.1000E-5	9.5215E-3	-1.0264E-1
6.2000E-5	8.5449E-3	-5.9863E-2
6.3000E-5	1.0254E-2	-3.1299E-2
6.4000E-5	9.5215E-3	-1.9043E-2
6.5000E-5	9.2773E-3	-2.7490E-2
6.6000E-5	9.7656E-3	-5.1074E-2
