Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0498E-2	-7.2524E-1
1.0000E-6	9.7656E-3	-7.2466E-1
2.0000E-6	9.2773E-3	-7.2227E-1
3.0000E-6	9.5215E-3	-7.2085E-1
4.0000E-6	9.7656E-3	-7.2061E-1
5.0000E-6	9.7656E-3	-7.1929E-1
6.0000E-6	1.0254E-2	-7.1626E-1
7.0000E-6	1.0010E-2	-7.1138E-1
8.0000E-6	9.5215E-3	-7.0405E-1
9.0000E-6	9.2773E-3	-6.9277E-1
1.0000E-5	9.7656E-3	-6.7588E-1
1.1000E-5	9.7656E-3	-6.5503E-1
1.2000E-5	9.5215E-3	-6.3179E-1
1.3000E-5	9.5215E-3	-5.9985E-1
1.4000E-5	9.7656E-3	-5.6123E-1
1.5000E-5	9.5215E-3	-5.1392E-1
1.6000E-5	9.7656E-3	-4.5283E-1
1.7000E-5	1.0010E-2	-3.7417E-1
1.8000E-5	9.5215E-3	-2.8208E-1
1.9000E-5	9.5215E-3	-1.7798E-1
2.0000E-5	9.5215E-3	-6.7383E-2
2.1000E-5	9.5215E-3	3.5889E-2
2.2000E-5	1.0010E-2	1.1592E-1
2.3000E-5	9.7656E-3	1.6304E-1
2.4000E-5	9.0332E-3	1.7480E-1
2.5000E-5	9.7656E-3	1.5337E-1
2.6000E-5	9.7656E-3	1.0391E-1
2.7000E-5	9.5215E-3	3.6328E-2
2.8000E-5	9.2773E-3	-3.6377E-2
2.9000E-5	1.0010E-2	-1.0962E-1
3.0000E-5	9.5215E-3	-1.8130E-1
3.1000E-5	9.2773E-3	-2.4595E-1
3.2000E-5	9.2773E-3	-2.9800E-1
3.3000E-5	1.0010E-2	-3.4082E-1
3.4000E-5	9.2773E-3	-3.7217E-1
3.5000E-5	9.7656E-3	-3.9326E-1
3.6000E-5	9.7656E-3	-4.0283E-1
3.7000E-5	1.0010E-2	-4.0498E-1
3.8000E-5	9.0332E-3	-4.0024E-1
3.9000E-5	9.2773E-3	-3.9341E-1
4.0000E-5	9.7656E-3	-3.8291E-1
4.1000E-5	9.2773E-3	-3.6909E-1
4.2000E-5	9.2773E-3	-3.5278E-1
4.3000E-5	9.7656E-3	-3.2856E-1
4.4000E-5	9.7656E-3	-2.9580E-1
4.5000E-5	9.7656E-3	-2.5781E-1
4.6000E-5	9.0332E-3	-2.1719E-1
4.7000E-5	9.0332E-3	-1.7080E-1
4.8000E-5	9.5215E-3	-1.2251E-1
4.9000E-5	9.5215E-3	-7.2070E-2
5.0000E-5	9.0332E-3	-1.8311E-2
5.1000E-5	9.2773E-3	3.3594E-2
5.2000E-5	9.2773E-3	7.5732E-2
5.3000E-5	9.2773E-3	1.0420E-1
5.4000E-5	9.7656E-3	1.1387E-1
5.5000E-5	9.5215E-3	1.0566E-1
5.6000E-5	9.2773E-3	7.9687E-2
5.7000E-5	9.7656E-3	4.4238E-2
5.8000E-5	9.2773E-3	-2.3437E-3
5.9000E-5	9.7656E-3	-5.5664E-2
6.0000E-5	9.2773E-3	-1.1382E-1
6.1000E-5	9.7656E-3	-1.7153E-1
6.2000E-5	1.0010E-2	-2.2754E-1
6.3000E-5	9.5215E-3	-2.7627E-1
6.4000E-5	9.5215E-3	-3.1279E-1
6.5000E-5	9.0332E-3	-3.3857E-1
6.6000E-5	8.7891E-3	-3.5801E-1
6.7000E-5	1.0254E-2	-3.6890E-1
6.8000E-5	9.5215E-3	-3.7217E-1
6.9000E-5	9.0332E-3	-3.7134E-1
7.0000E-5	9.0332E-3	-3.6597E-1
7.1000E-5	9.5215E-3	-3.5332E-1
7.2000E-5	9.2773E-3	-3.3564E-1
7.3000E-5	9.5215E-3	-3.1147E-1
7.4000E-5	1.0254E-2	-2.8076E-1
7.5000E-5	9.7656E-3	-2.4131E-1
7.6000E-5	1.0254E-2	-1.9478E-1
7.7000E-5	9.5215E-3	-1.4199E-1
7.8000E-5	9.2773E-3	-8.4668E-2
7.9000E-5	1.0010E-2	-2.4512E-2
8.0000E-5	9.5215E-3	3.0566E-2
8.1000E-5	9.7656E-3	7.6611E-2
8.2000E-5	9.7656E-3	1.0254E-1
8.3000E-5	1.0010E-2	1.1006E-1
8.4000E-5	9.5215E-3	9.6484E-2
8.5000E-5	1.0010E-2	6.6895E-2
8.6000E-5	9.7656E-3	2.4219E-2
8.7000E-5	9.5215E-3	-2.5781E-2
8.8000E-5	1.0010E-2	-8.1689E-2
8.9000E-5	9.2773E-3	-1.3857E-1
9.0000E-5	1.0010E-2	-1.9805E-1
9.1000E-5	9.2773E-3	-2.5430E-1
9.2000E-5	9.7656E-3	-3.0273E-1
9.3000E-5	9.2773E-3	-3.4478E-1
9.4000E-5	9.7656E-3	-3.7871E-1
9.5000E-5	9.5215E-3	-4.0010E-1
9.6000E-5	1.0010E-2	-4.0937E-1
9.7000E-5	1.0010E-2	-4.0952E-1
9.8000E-5	9.5215E-3	-4.0425E-1
9.9000E-5	9.2773E-3	-3.9150E-1
1.0000E-4	9.7656E-3	-3.7153E-1
1.0100E-4	1.0254E-2	-3.4810E-1
1.0200E-4	9.7656E-3	-3.1787E-1
1.0300E-4	9.5215E-3	-2.8003E-1
1.0400E-4	1.0010E-2	-2.3755E-1
1.0500E-4	1.0010E-2	-1.9072E-1
1.0600E-4	1.0010E-2	-1.3687E-1
1.0700E-4	9.2773E-3	-7.7539E-2
1.0800E-4	9.5215E-3	-1.6553E-2
1.0900E-4	9.5215E-3	4.1309E-2
1.1000E-4	9.2773E-3	8.7793E-2
1.1100E-4	9.2773E-3	1.1514E-1
1.1200E-4	8.7891E-3	1.2031E-1
1.1300E-4	9.5215E-3	1.0664E-1
1.1400E-4	1.0010E-2	7.1631E-2
1.1500E-4	9.5215E-3	2.2412E-2
1.1600E-4	9.2773E-3	-3.5498E-2
1.1700E-4	9.5215E-3	-9.9854E-2
1.1800E-4	1.0010E-2	-1.6348E-1
1.1900E-4	9.2773E-3	-2.1865E-1
1.2000E-4	9.7656E-3	-2.7046E-1
1.2100E-4	9.5215E-3	-3.1362E-1
1.2200E-4	1.0254E-2	-3.4263E-1
1.2300E-4	1.0010E-2	-3.6104E-1
1.2400E-4	9.7656E-3	-3.7354E-1
1.2500E-4	9.5215E-3	-3.7578E-1
1.2600E-4	9.5215E-3	-3.6919E-1
1.2700E-4	9.5215E-3	-3.5820E-1
1.2800E-4	9.0332E-3	-3.4521E-1
1.2900E-4	1.0010E-2	-3.2695E-1
1.3000E-4	9.7656E-3	-3.0269E-1
1.3100E-4	9.5215E-3	-2.7378E-1
1.3200E-4	9.2773E-3	-2.3701E-1
1.3300E-4	1.0254E-2	-1.9233E-1
