Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.5215E-3	-2.5679E-1
1.0000E-6	9.2773E-3	-2.5610E-1
2.0000E-6	9.7656E-3	-2.5635E-1
3.0000E-6	9.7656E-3	-2.6055E-1
4.0000E-6	9.5215E-3	-2.6494E-1
5.0000E-6	9.7656E-3	-2.7202E-1
6.0000E-6	9.7656E-3	-2.7734E-1
7.0000E-6	1.0010E-2	-2.7969E-1
8.0000E-6	9.2773E-3	-2.7827E-1
9.0000E-6	9.7656E-3	-2.7500E-1
1.0000E-5	9.5215E-3	-2.6953E-1
1.1000E-5	9.0332E-3	-2.6172E-1
1.2000E-5	9.7656E-3	-2.5684E-1
1.3000E-5	9.5215E-3	-2.5229E-1
1.4000E-5	1.0254E-2	-2.4678E-1
1.5000E-5	9.5215E-3	-2.3896E-1
1.6000E-5	9.0332E-3	-2.2974E-1
1.7000E-5	1.0010E-2	-2.1553E-1
1.8000E-5	9.5215E-3	-1.9438E-1
1.9000E-5	9.7656E-3	-1.6890E-1
2.0000E-5	9.7656E-3	-1.3442E-1
2.1000E-5	9.7656E-3	-9.2676E-2
2.2000E-5	1.0010E-2	-3.9014E-2
2.3000E-5	1.0254E-2	2.8516E-2
2.4000E-5	9.5215E-3	1.1157E-1
2.5000E-5	9.7656E-3	2.0259E-1
2.6000E-5	9.5215E-3	3.0029E-1
2.7000E-5	1.0254E-2	3.9565E-1
2.8000E-5	1.0010E-2	4.7715E-1
2.9000E-5	1.0010E-2	5.3496E-1
3.0000E-5	1.0010E-2	5.6538E-1
3.1000E-5	9.7656E-3	5.6982E-1
3.2000E-5	1.0254E-2	5.4814E-1
3.3000E-5	9.7656E-3	5.0771E-1
3.4000E-5	9.5215E-3	4.5498E-1
3.5000E-5	9.7656E-3	3.9736E-1
3.6000E-5	9.2773E-3	3.3682E-1
3.7000E-5	1.0010E-2	2.8154E-1
3.8000E-5	9.5215E-3	2.3096E-1
3.9000E-5	9.5215E-3	1.8662E-1
4.0000E-5	1.0010E-2	1.4858E-1
4.1000E-5	9.7656E-3	1.1826E-1
4.2000E-5	9.7656E-3	9.2041E-2
4.3000E-5	1.0254E-2	7.4902E-2
4.4000E-5	1.0254E-2	6.6650E-2
4.5000E-5	1.0254E-2	6.7090E-2
4.6000E-5	9.7656E-3	7.5195E-2
4.7000E-5	9.5215E-3	9.0918E-2
4.8000E-5	9.7656E-3	1.1338E-1
4.9000E-5	9.5215E-3	1.3906E-1
5.0000E-5	9.5215E-3	1.7046E-1
5.1000E-5	9.7656E-3	2.0444E-1
5.2000E-5	9.7656E-3	2.4546E-1
5.3000E-5	1.0254E-2	2.8647E-1
5.4000E-5	1.0010E-2	3.3350E-1
5.5000E-5	9.5215E-3	3.8164E-1
5.6000E-5	9.7656E-3	4.2964E-1
5.7000E-5	9.5215E-3	4.7173E-1
5.8000E-5	9.7656E-3	5.0640E-1
5.9000E-5	9.5215E-3	5.2480E-1
6.0000E-5	9.7656E-3	5.2842E-1
6.1000E-5	1.0010E-2	5.2070E-1
6.2000E-5	9.7656E-3	5.0122E-1
6.3000E-5	9.2773E-3	4.7715E-1
6.4000E-5	9.7656E-3	4.5381E-1
6.5000E-5	9.2773E-3	4.3125E-1
6.6000E-5	1.0254E-2	4.0713E-1
6.7000E-5	9.5215E-3	3.8223E-1
6.8000E-5	8.7891E-3	3.5391E-1
6.9000E-5	1.0010E-2	3.2310E-1
7.0000E-5	1.0010E-2	2.9131E-1
7.1000E-5	9.7656E-3	2.6240E-1
7.2000E-5	9.2773E-3	2.3599E-1
7.3000E-5	9.7656E-3	2.1465E-1
7.4000E-5	1.0254E-2	1.9517E-1
7.5000E-5	9.2773E-3	1.7925E-1
7.6000E-5	9.7656E-3	1.6504E-1
7.7000E-5	1.0010E-2	1.5703E-1
7.8000E-5	9.5215E-3	1.5723E-1
7.9000E-5	1.0254E-2	1.6748E-1
8.0000E-5	9.7656E-3	1.8672E-1
8.1000E-5	9.7656E-3	2.1816E-1
8.2000E-5	9.2773E-3	2.6025E-1
8.3000E-5	9.7656E-3	3.0835E-1
8.4000E-5	9.7656E-3	3.6406E-1
8.5000E-5	1.0254E-2	4.2354E-1
8.6000E-5	9.5215E-3	4.7646E-1
8.7000E-5	1.0010E-2	5.1494E-1
8.8000E-5	1.0010E-2	5.3735E-1
8.9000E-5	1.0254E-2	5.4023E-1
9.0000E-5	9.5215E-3	5.2476E-1
9.1000E-5	9.7656E-3	5.0400E-1
9.2000E-5	9.7656E-3	4.8311E-1
9.3000E-5	9.5215E-3	4.6123E-1
9.4000E-5	9.7656E-3	4.3926E-1
9.5000E-5	9.5215E-3	4.1489E-1
9.6000E-5	1.0254E-2	3.8540E-1
9.7000E-5	1.0254E-2	3.5308E-1
9.8000E-5	9.7656E-3	3.1816E-1
9.9000E-5	9.7656E-3	2.8892E-1
1.0000E-4	1.0010E-2	2.6338E-1
1.0100E-4	9.5215E-3	2.4175E-1
1.0200E-4	1.0254E-2	2.2349E-1
1.0300E-4	1.0254E-2	2.1182E-1
1.0400E-4	1.0010E-2	2.0386E-1
1.0500E-4	9.5215E-3	2.0337E-1
1.0600E-4	1.0010E-2	2.1094E-1
1.0700E-4	9.7656E-3	2.2739E-1
1.0800E-4	1.0254E-2	2.5464E-1
1.0900E-4	9.2773E-3	2.8604E-1
1.1000E-4	9.2773E-3	3.2432E-1
1.1100E-4	9.7656E-3	3.6436E-1
1.1200E-4	1.0254E-2	4.0420E-1
1.1300E-4	1.0010E-2	4.4028E-1
1.1400E-4	9.7656E-3	4.7285E-1
1.1500E-4	9.5215E-3	4.9888E-1
1.1600E-4	1.0010E-2	5.1719E-1
1.1700E-4	1.0010E-2	5.2583E-1
1.1800E-4	1.0010E-2	5.2617E-1
1.1900E-4	1.0254E-2	5.1968E-1
1.2000E-4	9.2773E-3	5.0562E-1
1.2100E-4	9.7656E-3	4.8706E-1
1.2200E-4	9.5215E-3	4.6094E-1
1.2300E-4	9.7656E-3	4.2700E-1
1.2400E-4	9.7656E-3	3.8823E-1
1.2500E-4	9.7656E-3	3.4673E-1
1.2600E-4	9.7656E-3	3.0386E-1
1.2700E-4	9.0332E-3	2.6646E-1
1.2800E-4	1.0010E-2	2.3530E-1
1.2900E-4	9.5215E-3	2.0967E-1
1.3000E-4	9.7656E-3	1.9248E-1
1.3100E-4	9.7656E-3	1.8057E-1
1.3200E-4	9.0332E-3	1.7837E-1
1.3300E-4	9.0332E-3	1.8374E-1
1.3400E-4	9.7656E-3	1.9746E-1
1.3500E-4	1.0254E-2	2.1675E-1
1.3600E-4	9.5215E-3	2.4629E-1
1.3700E-4	9.0332E-3	2.7749E-1
1.3800E-4	1.0254E-2	3.1108E-1
1.3900E-4	9.5215E-3	3.4497E-1
1.4000E-4	9.5215E-3	3.8145E-1
1.4100E-4	9.0332E-3	4.1587E-1
1.4200E-4	1.0010E-2	4.5234E-1
1.4300E-4	1.0010E-2	4.8599E-1
1.4400E-4	9.0332E-3	5.1431E-1
1.4500E-4	1.0742E-2	5.2993E-1
1.4600E-4	9.2773E-3	5.3423E-1
1.4700E-4	9.7656E-3	5.2393E-1
1.4800E-4	1.0010E-2	5.0645E-1
1.4900E-4	9.5215E-3	4.8350E-1
1.5000E-4	9.5215E-3	4.5625E-1
1.5100E-4	1.0254E-2	4.2627E-1
1.5200E-4	9.7656E-3	3.9541E-1
1.5300E-4	9.7656E-3	3.6475E-1
1.5400E-4	9.7656E-3	3.3350E-1
1.5500E-4	1.0498E-2	3.0664E-1
1.5600E-4	9.5215E-3	2.8184E-1
1.5700E-4	9.2773E-3	2.6201E-1
1.5800E-4	9.7656E-3	2.4443E-1
1.5900E-4	9.5215E-3	2.3320E-1
1.6000E-4	9.5215E-3	2.2637E-1
1.6100E-4	1.0010E-2	2.2827E-1
1.6200E-4	9.7656E-3	2.3628E-1
1.6300E-4	9.5215E-3	2.4995E-1
1.6400E-4	9.5215E-3	2.7095E-1
1.6500E-4	9.5215E-3	2.9824E-1
1.6600E-4	9.5215E-3	3.3018E-1
1.6700E-4	9.5215E-3	3.6733E-1
1.6800E-4	1.0254E-2	4.1182E-1
