Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.7656E-3	-1.6533E-1
1.0000E-6	9.5215E-3	-1.6768E-1
2.0000E-6	9.7656E-3	-1.7065E-1
3.0000E-6	9.5215E-3	-1.7290E-1
4.0000E-6	9.2773E-3	-1.7505E-1
5.0000E-6	9.2773E-3	-1.7524E-1
6.0000E-6	9.7656E-3	-1.7344E-1
7.0000E-6	9.7656E-3	-1.7065E-1
8.0000E-6	9.5215E-3	-1.6860E-1
9.0000E-6	8.7891E-3	-1.6372E-1
1.0000E-5	1.0010E-2	-1.5781E-1
1.1000E-5	1.0498E-2	-1.5073E-1
1.2000E-5	9.5215E-3	-1.4097E-1
1.3000E-5	1.0010E-2	-1.2510E-1
1.4000E-5	9.0332E-3	-1.0317E-1
1.5000E-5	9.7656E-3	-7.4512E-2
1.6000E-5	1.0254E-2	-3.5449E-2
1.7000E-5	1.0254E-2	1.5186E-2
1.8000E-5	9.5215E-3	7.6318E-2
1.9000E-5	9.5215E-3	1.4917E-1
2.0000E-5	9.5215E-3	2.3442E-1
2.1000E-5	9.7656E-3	3.2959E-1
2.2000E-5	1.0010E-2	4.2642E-1
2.3000E-5	1.0010E-2	5.1895E-1
2.4000E-5	9.0332E-3	5.9702E-1
2.5000E-5	9.7656E-3	6.4854E-1
2.6000E-5	9.2773E-3	6.6641E-1
2.7000E-5	1.0254E-2	6.5337E-1
2.8000E-5	9.7656E-3	6.1265E-1
2.9000E-5	9.0332E-3	5.5352E-1
3.0000E-5	9.7656E-3	4.8721E-1
3.1000E-5	9.2773E-3	4.2446E-1
3.2000E-5	9.2773E-3	3.7041E-1
3.3000E-5	1.0254E-2	3.2842E-1
3.4000E-5	1.0010E-2	2.9956E-1
3.5000E-5	9.7656E-3	2.8545E-1
3.6000E-5	9.7656E-3	2.8281E-1
3.7000E-5	9.0332E-3	2.8965E-1
3.8000E-5	9.5215E-3	3.0371E-1
3.9000E-5	9.2773E-3	3.2368E-1
4.0000E-5	9.7656E-3	3.4438E-1
4.1000E-5	9.2773E-3	3.6377E-1
4.2000E-5	1.0010E-2	3.8232E-1
4.3000E-5	9.5215E-3	3.9741E-1
4.4000E-5	9.7656E-3	4.0933E-1
4.5000E-5	9.2773E-3	4.2100E-1
4.6000E-5	9.7656E-3	4.3354E-1
4.7000E-5	1.0254E-2	4.4170E-1
4.8000E-5	1.0254E-2	4.4937E-1
4.9000E-5	1.0254E-2	4.5391E-1
5.0000E-5	1.0010E-2	4.5239E-1
5.1000E-5	1.0254E-2	4.4609E-1
5.2000E-5	9.5215E-3	4.4121E-1
5.3000E-5	9.2773E-3	4.3921E-1
5.4000E-5	9.2773E-3	4.3989E-1
5.5000E-5	1.0010E-2	4.4697E-1
5.6000E-5	1.0010E-2	4.5815E-1
5.7000E-5	9.7656E-3	4.7441E-1
5.8000E-5	9.7656E-3	4.9302E-1
5.9000E-5	1.0010E-2	5.1353E-1
6.0000E-5	9.2773E-3	5.3501E-1
6.1000E-5	9.5215E-3	5.5547E-1
6.2000E-5	9.5215E-3	5.7241E-1
6.3000E-5	1.0254E-2	5.8291E-1
6.4000E-5	9.5215E-3	5.8828E-1
6.5000E-5	1.0010E-2	5.8677E-1
6.6000E-5	1.0010E-2	5.7427E-1
6.7000E-5	1.0010E-2	5.5430E-1
6.8000E-5	9.7656E-3	5.2598E-1
6.9000E-5	9.2773E-3	4.9009E-1
7.0000E-5	9.7656E-3	4.5005E-1
7.1000E-5	1.0254E-2	4.1445E-1
7.2000E-5	9.5215E-3	3.8037E-1
7.3000E-5	1.0010E-2	3.5210E-1
7.4000E-5	1.0010E-2	3.2891E-1
7.5000E-5	9.5215E-3	3.0972E-1
7.6000E-5	1.0010E-2	2.9727E-1
7.7000E-5	1.0498E-2	2.9102E-1
7.8000E-5	1.0010E-2	2.9048E-1
7.9000E-5	9.7656E-3	2.9541E-1
8.0000E-5	9.5215E-3	3.0684E-1
8.1000E-5	9.7656E-3	3.2222E-1
8.2000E-5	1.0254E-2	3.4248E-1
8.3000E-5	9.7656E-3	3.6890E-1
8.4000E-5	9.5215E-3	4.0005E-1
8.5000E-5	9.7656E-3	4.3755E-1
8.6000E-5	9.5215E-3	4.7969E-1
8.7000E-5	9.7656E-3	5.2524E-1
8.8000E-5	9.2773E-3	5.7065E-1
8.9000E-5	9.2773E-3	6.1704E-1
9.0000E-5	9.5215E-3	6.5747E-1
9.1000E-5	9.5215E-3	6.8638E-1
