Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.5215E-3	-2.0229E-1
1.0000E-6	9.5215E-3	-2.0142E-1
2.0000E-6	9.0332E-3	-1.9893E-1
3.0000E-6	9.5215E-3	-1.9478E-1
4.0000E-6	9.7656E-3	-1.9058E-1
5.0000E-6	9.2773E-3	-1.8682E-1
6.0000E-6	9.5215E-3	-1.8145E-1
7.0000E-6	9.2773E-3	-1.7544E-1
8.0000E-6	9.7656E-3	-1.6660E-1
9.0000E-6	9.2773E-3	-1.5469E-1
1.0000E-5	9.5215E-3	-1.3721E-1
1.1000E-5	9.5215E-3	-1.1387E-1
1.2000E-5	9.7656E-3	-8.2275E-2
1.3000E-5	9.7656E-3	-4.4189E-2
1.4000E-5	1.0010E-2	2.2461E-3
1.5000E-5	9.5215E-3	5.6982E-2
1.6000E-5	9.7656E-3	1.2378E-1
1.7000E-5	9.7656E-3	2.0444E-1
1.8000E-5	9.2773E-3	2.9893E-1
1.9000E-5	1.0010E-2	4.0596E-1
2.0000E-5	9.5215E-3	5.1382E-1
2.1000E-5	9.5215E-3	6.1030E-1
2.2000E-5	9.5215E-3	6.7803E-1
2.3000E-5	9.5215E-3	7.0762E-1
2.4000E-5	1.0254E-2	6.9634E-1
2.5000E-5	9.5215E-3	6.4946E-1
2.6000E-5	9.0332E-3	5.7437E-1
2.7000E-5	9.2773E-3	4.8706E-1
2.8000E-5	9.5215E-3	4.0054E-1
2.9000E-5	9.2773E-3	3.1704E-1
3.0000E-5	9.5215E-3	2.4663E-1
3.1000E-5	9.0332E-3	1.9189E-1
3.2000E-5	9.7656E-3	1.5229E-1
3.3000E-5	9.5215E-3	1.2759E-1
3.4000E-5	9.7656E-3	1.1641E-1
3.5000E-5	9.2773E-3	1.1631E-1
3.6000E-5	9.5215E-3	1.2656E-1
3.7000E-5	9.5215E-3	1.4121E-1
3.8000E-5	9.2773E-3	1.5859E-1
3.9000E-5	9.2773E-3	1.8311E-1
4.0000E-5	9.2773E-3	2.0996E-1
4.1000E-5	1.0010E-2	2.4038E-1
4.2000E-5	9.2773E-3	2.7822E-1
4.3000E-5	9.0332E-3	3.2031E-1
4.4000E-5	9.7656E-3	3.6699E-1
4.5000E-5	9.5215E-3	4.1870E-1
4.6000E-5	9.2773E-3	4.7295E-1
4.7000E-5	9.7656E-3	5.2378E-1
4.8000E-5	9.2773E-3	5.6934E-1
4.9000E-5	9.5215E-3	6.0303E-1
