Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.5215E-3	-1.2388E-1
1.0000E-6	9.0332E-3	-1.1938E-1
2.0000E-6	9.2773E-3	-1.0928E-1
3.0000E-6	9.7656E-3	-9.3262E-2
4.0000E-6	1.0010E-2	-6.9287E-2
5.0000E-6	1.0010E-2	-3.6084E-2
6.0000E-6	9.5215E-3	5.9082E-3
7.0000E-6	9.5215E-3	5.5273E-2
8.0000E-6	9.0332E-3	1.1382E-1
9.0000E-6	1.0010E-2	1.8330E-1
1.0000E-5	9.7656E-3	2.6543E-1
1.1000E-5	9.7656E-3	3.6187E-1
1.2000E-5	9.5215E-3	4.6934E-1
1.3000E-5	9.5215E-3	5.7949E-1
1.4000E-5	9.7656E-3	6.7529E-1
1.5000E-5	9.5215E-3	7.4399E-1
1.6000E-5	9.7656E-3	7.7456E-1
1.7000E-5	9.2773E-3	7.6479E-1
1.8000E-5	9.7656E-3	7.1631E-1
1.9000E-5	9.5215E-3	6.4336E-1
2.0000E-5	9.5215E-3	5.5654E-1
2.1000E-5	9.7656E-3	4.6577E-1
2.2000E-5	1.0010E-2	3.7910E-1
2.3000E-5	1.0010E-2	3.0566E-1
2.4000E-5	9.2773E-3	2.4844E-1
2.5000E-5	1.0010E-2	2.0762E-1
2.6000E-5	9.7656E-3	1.8428E-1
2.7000E-5	9.7656E-3	1.7544E-1
2.8000E-5	9.2773E-3	1.7759E-1
2.9000E-5	9.5215E-3	1.8843E-1
3.0000E-5	9.0332E-3	2.0562E-1
3.1000E-5	9.5215E-3	2.2490E-1
3.2000E-5	9.2773E-3	2.4717E-1
3.3000E-5	9.7656E-3	2.7480E-1
3.4000E-5	9.0332E-3	3.0532E-1
3.5000E-5	9.0332E-3	3.4102E-1
3.6000E-5	9.5215E-3	3.8179E-1
3.7000E-5	9.2773E-3	4.2812E-1
3.8000E-5	9.7656E-3	4.7939E-1
3.9000E-5	9.2773E-3	5.3232E-1
4.0000E-5	9.7656E-3	5.8315E-1
4.1000E-5	9.5215E-3	6.3184E-1
4.2000E-5	9.2773E-3	6.7222E-1
4.3000E-5	9.5215E-3	6.9785E-1
4.4000E-5	9.7656E-3	7.0645E-1
4.5000E-5	9.2773E-3	7.0010E-1
4.6000E-5	1.0254E-2	6.7583E-1
4.7000E-5	9.5215E-3	6.3740E-1
4.8000E-5	9.7656E-3	5.8936E-1
4.9000E-5	9.0332E-3	5.3662E-1
5.0000E-5	9.5215E-3	4.8418E-1
5.1000E-5	1.0010E-2	4.3838E-1
5.2000E-5	9.5215E-3	3.9893E-1
5.3000E-5	1.0010E-2	3.6919E-1
5.4000E-5	1.0010E-2	3.5015E-1
5.5000E-5	9.2773E-3	3.3745E-1
5.6000E-5	9.5215E-3	3.3018E-1
5.7000E-5	1.0010E-2	3.3096E-1
5.8000E-5	9.5215E-3	3.3721E-1
5.9000E-5	9.2773E-3	3.4756E-1
6.0000E-5	1.0010E-2	3.6450E-1
6.1000E-5	1.0010E-2	3.8506E-1
6.2000E-5	9.7656E-3	4.0747E-1
6.3000E-5	9.5215E-3	4.3271E-1
6.4000E-5	1.0010E-2	4.6055E-1
6.5000E-5	9.5215E-3	4.8843E-1
6.6000E-5	9.2773E-3	5.1782E-1
