Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0010E-2	-2.7134E-1
1.0000E-6	9.5215E-3	-2.6973E-1
2.0000E-6	9.5215E-3	-2.6836E-1
3.0000E-6	9.2773E-3	-2.6694E-1
4.0000E-6	9.7656E-3	-2.6445E-1
5.0000E-6	9.7656E-3	-2.6060E-1
6.0000E-6	1.0010E-2	-2.5884E-1
7.0000E-6	9.2773E-3	-2.5771E-1
8.0000E-6	9.2773E-3	-2.5605E-1
9.0000E-6	9.5215E-3	-2.5430E-1
1.0000E-5	9.5215E-3	-2.5010E-1
1.1000E-5	9.5215E-3	-2.4233E-1
1.2000E-5	9.7656E-3	-2.3145E-1
1.3000E-5	9.7656E-3	-2.1572E-1
1.4000E-5	1.0010E-2	-1.9624E-1
1.5000E-5	1.0010E-2	-1.7266E-1
1.6000E-5	9.5215E-3	-1.4551E-1
1.7000E-5	1.0010E-2	-1.1284E-1
1.8000E-5	1.0254E-2	-7.4316E-2
1.9000E-5	9.7656E-3	-2.6416E-2
2.0000E-5	1.0254E-2	3.4570E-2
2.1000E-5	9.7656E-3	1.0708E-1
2.2000E-5	9.5215E-3	1.9277E-1
2.3000E-5	1.0010E-2	2.8984E-1
2.4000E-5	9.7656E-3	3.9229E-1
2.5000E-5	9.5215E-3	4.8262E-1
2.6000E-5	9.5215E-3	5.5146E-1
2.7000E-5	9.2773E-3	5.9360E-1
2.8000E-5	9.2773E-3	6.0195E-1
2.9000E-5	9.5215E-3	5.7114E-1
3.0000E-5	9.2773E-3	5.1572E-1
3.1000E-5	9.5215E-3	4.4502E-1
3.2000E-5	9.5215E-3	3.6465E-1
3.3000E-5	9.5215E-3	2.8374E-1
3.4000E-5	9.0332E-3	2.1533E-1
3.5000E-5	9.5215E-3	1.5762E-1
3.6000E-5	9.5215E-3	1.1753E-1
3.7000E-5	9.7656E-3	9.1260E-2
3.8000E-5	9.5215E-3	7.9150E-2
3.9000E-5	9.7656E-3	7.6416E-2
4.0000E-5	1.0254E-2	8.4180E-2
4.1000E-5	9.7656E-3	9.6875E-2
4.2000E-5	9.5215E-3	1.1416E-1
4.3000E-5	9.7656E-3	1.3252E-1
4.4000E-5	9.5215E-3	1.5371E-1
4.5000E-5	1.0498E-2	1.7617E-1
4.6000E-5	9.7656E-3	2.0073E-1
4.7000E-5	9.5215E-3	2.3071E-1
4.8000E-5	9.5215E-3	2.6650E-1
4.9000E-5	9.2773E-3	3.0635E-1
5.0000E-5	9.7656E-3	3.4932E-1
5.1000E-5	9.7656E-3	3.9390E-1
5.2000E-5	1.0498E-2	4.3647E-1
5.3000E-5	9.5215E-3	4.7271E-1
5.4000E-5	9.5215E-3	5.0103E-1
5.5000E-5	1.0254E-2	5.1914E-1
5.6000E-5	9.5215E-3	5.2266E-1
5.7000E-5	9.7656E-3	5.1167E-1
5.8000E-5	9.5215E-3	4.8975E-1
5.9000E-5	9.2773E-3	4.5684E-1
6.0000E-5	9.5215E-3	4.1421E-1
6.1000E-5	9.7656E-3	3.6855E-1
6.2000E-5	9.2773E-3	3.2397E-1
6.3000E-5	9.5215E-3	2.8213E-1
6.4000E-5	9.0332E-3	2.4751E-1
6.5000E-5	9.2773E-3	2.2246E-1
6.6000E-5	9.5215E-3	2.0854E-1
6.7000E-5	9.2773E-3	2.0420E-1
6.8000E-5	9.5215E-3	2.0566E-1
6.9000E-5	9.5215E-3	2.1172E-1
7.0000E-5	9.7656E-3	2.2144E-1
7.1000E-5	9.5215E-3	2.3398E-1
7.2000E-5	9.5215E-3	2.4819E-1
7.3000E-5	9.5215E-3	2.6558E-1
7.4000E-5	9.7656E-3	2.8467E-1
7.5000E-5	9.2773E-3	3.0547E-1
7.6000E-5	1.0254E-2	3.2637E-1
7.7000E-5	1.0010E-2	3.4917E-1
7.8000E-5	9.5215E-3	3.7544E-1
7.9000E-5	9.7656E-3	4.0293E-1
8.0000E-5	9.5215E-3	4.3120E-1
8.1000E-5	9.2773E-3	4.5757E-1
8.2000E-5	9.2773E-3	4.7769E-1
8.3000E-5	1.0010E-2	4.8887E-1
8.4000E-5	9.7656E-3	4.9243E-1
8.5000E-5	9.2773E-3	4.8799E-1
8.6000E-5	9.7656E-3	4.7573E-1
8.7000E-5	9.5215E-3	4.6050E-1
8.8000E-5	9.5215E-3	4.4146E-1
8.9000E-5	1.0498E-2	4.1948E-1
9.0000E-5	9.5215E-3	3.9595E-1
9.1000E-5	1.0010E-2	3.7520E-1
9.2000E-5	9.5215E-3	3.5469E-1
9.3000E-5	9.5215E-3	3.3643E-1
9.4000E-5	9.7656E-3	3.2305E-1
9.5000E-5	9.5215E-3	3.1284E-1
9.6000E-5	9.7656E-3	3.0659E-1
9.7000E-5	9.0332E-3	3.0371E-1
9.8000E-5	9.5215E-3	3.0503E-1
9.9000E-5	9.5215E-3	3.0732E-1
1.0000E-4	9.7656E-3	3.1274E-1
1.0100E-4	9.5215E-3	3.1826E-1
1.0200E-4	9.5215E-3	3.2231E-1
1.0300E-4	9.5215E-3	3.2573E-1
1.0400E-4	1.0254E-2	3.2886E-1
1.0500E-4	9.7656E-3	3.3218E-1
1.0600E-4	9.5215E-3	3.3599E-1
1.0700E-4	9.0332E-3	3.4248E-1
1.0800E-4	9.0332E-3	3.5005E-1
1.0900E-4	1.0010E-2	3.5801E-1
1.1000E-4	1.0010E-2	3.6445E-1
1.1100E-4	9.5215E-3	3.6924E-1
1.1200E-4	9.7656E-3	3.7300E-1
1.1300E-4	9.5215E-3	3.7734E-1
1.1400E-4	9.5215E-3	3.8271E-1
1.1500E-4	1.0254E-2	3.8916E-1
1.1600E-4	9.5215E-3	3.9800E-1
1.1700E-4	1.0254E-2	4.1045E-1
1.1800E-4	9.2773E-3	4.2612E-1
1.1900E-4	1.0010E-2	4.4204E-1
1.2000E-4	9.5215E-3	4.5981E-1
1.2100E-4	9.2773E-3	4.7378E-1
1.2200E-4	9.5215E-3	4.8301E-1
1.2300E-4	9.5215E-3	4.8667E-1
1.2400E-4	1.0254E-2	4.8428E-1
1.2500E-4	9.0332E-3	4.7681E-1
1.2600E-4	9.7656E-3	4.6479E-1
1.2700E-4	9.2773E-3	4.4946E-1
1.2800E-4	9.2773E-3	4.3149E-1
1.2900E-4	9.0332E-3	4.1201E-1
1.3000E-4	9.5215E-3	3.9116E-1
1.3100E-4	9.5215E-3	3.7085E-1
1.3200E-4	9.2773E-3	3.5166E-1
1.3300E-4	9.2773E-3	3.3213E-1
1.3400E-4	9.7656E-3	3.1494E-1
1.3500E-4	9.2773E-3	3.0059E-1
1.3600E-4	1.0010E-2	2.8877E-1
1.3700E-4	9.7656E-3	2.7935E-1
1.3800E-4	9.5215E-3	2.7524E-1
1.3900E-4	1.0254E-2	2.7720E-1
1.4000E-4	9.5215E-3	2.8198E-1
1.4100E-4	9.7656E-3	2.9014E-1
1.4200E-4	9.0332E-3	3.0400E-1
1.4300E-4	1.0254E-2	3.2437E-1
1.4400E-4	9.2773E-3	3.4795E-1
1.4500E-4	9.2773E-3	3.7681E-1
1.4600E-4	1.0254E-2	4.1333E-1
1.4700E-4	9.5215E-3	4.5317E-1
1.4800E-4	9.7656E-3	4.8774E-1
1.4900E-4	9.5215E-3	5.1763E-1
1.5000E-4	9.5215E-3	5.3999E-1
1.5100E-4	9.7656E-3	5.5283E-1
1.5200E-4	9.7656E-3	5.5361E-1
1.5300E-4	9.2773E-3	5.4468E-1
1.5400E-4	9.0332E-3	5.2783E-1
1.5500E-4	1.0254E-2	5.0283E-1
1.5600E-4	9.2773E-3	4.7036E-1
1.5700E-4	9.5215E-3	4.3057E-1
1.5800E-4	9.2773E-3	3.8682E-1
1.5900E-4	9.2773E-3	3.4038E-1
1.6000E-4	9.2773E-3	2.9487E-1
1.6100E-4	9.5215E-3	2.5249E-1
1.6200E-4	9.2773E-3	2.1816E-1
1.6300E-4	1.0010E-2	1.9233E-1
1.6400E-4	1.0010E-2	1.7671E-1
1.6500E-4	9.5215E-3	1.7109E-1
1.6600E-4	9.5215E-3	1.7280E-1
1.6700E-4	9.5215E-3	1.7969E-1
1.6800E-4	9.5215E-3	1.9443E-1
1.6900E-4	9.5215E-3	2.1421E-1
1.7000E-4	1.0010E-2	2.3721E-1
1.7100E-4	9.7656E-3	2.6377E-1
1.7200E-4	9.5215E-3	2.9658E-1
1.7300E-4	9.5215E-3	3.3677E-1
1.7400E-4	9.2773E-3	3.8408E-1
1.7500E-4	9.2773E-3	4.3633E-1
1.7600E-4	9.5215E-3	4.9189E-1
1.7700E-4	9.7656E-3	5.4067E-1
1.7800E-4	9.2773E-3	5.7236E-1
1.7900E-4	9.5215E-3	5.8569E-1
1.8000E-4	9.5215E-3	5.8193E-1
1.8100E-4	1.0010E-2	5.6152E-1
1.8200E-4	1.0010E-2	5.3032E-1
1.8300E-4	8.7891E-3	4.9043E-1
1.8400E-4	9.0332E-3	4.4160E-1
1.8500E-4	9.7656E-3	3.8687E-1
1.8600E-4	1.0010E-2	3.2935E-1
1.8700E-4	9.5215E-3	2.7124E-1
1.8800E-4	1.0010E-2	2.2036E-1
1.8900E-4	9.5215E-3	1.7744E-1
1.9000E-4	9.5215E-3	1.4678E-1
1.9100E-4	1.0010E-2	1.2690E-1
1.9200E-4	9.2773E-3	1.1694E-1
1.9300E-4	9.7656E-3	1.1455E-1
1.9400E-4	1.0010E-2	1.2183E-1
1.9500E-4	9.5215E-3	1.3179E-1
1.9600E-4	9.7656E-3	1.4658E-1
1.9700E-4	9.5215E-3	1.6704E-1
1.9800E-4	1.0010E-2	1.9062E-1
1.9900E-4	1.0010E-2	2.1924E-1
2.0000E-4	9.7656E-3	2.5435E-1
2.0100E-4	1.0010E-2	2.9551E-1
2.0200E-4	9.7656E-3	3.4380E-1
2.0300E-4	1.0010E-2	4.0054E-1
2.0400E-4	9.2773E-3	4.6108E-1
2.0500E-4	9.2773E-3	5.1968E-1
2.0600E-4	9.2773E-3	5.6592E-1
2.0700E-4	9.5215E-3	5.9331E-1
2.0800E-4	9.5215E-3	6.0010E-1
2.0900E-4	9.5215E-3	5.8306E-1
2.1000E-4	9.2773E-3	5.4448E-1
2.1100E-4	1.0010E-2	4.9224E-1
2.1200E-4	9.7656E-3	4.3130E-1
2.1300E-4	1.0010E-2	3.6489E-1
2.1400E-4	9.2773E-3	2.9614E-1
2.1500E-4	9.2773E-3	2.3252E-1
2.1600E-4	9.7656E-3	1.7749E-1
2.1700E-4	1.0010E-2	1.3511E-1
2.1800E-4	9.5215E-3	1.0410E-1
2.1900E-4	9.7656E-3	8.8721E-2
2.2000E-4	9.7656E-3	8.5010E-2
2.2100E-4	9.2773E-3	8.9014E-2
2.2200E-4	1.0010E-2	9.6533E-2
2.2300E-4	9.0332E-3	1.1021E-1
2.2400E-4	9.2773E-3	1.2603E-1
2.2500E-4	9.5215E-3	1.4614E-1
2.2600E-4	9.5215E-3	1.7080E-1
2.2700E-4	9.5215E-3	2.0063E-1
2.2800E-4	9.0332E-3	2.3350E-1
2.2900E-4	9.0332E-3	2.7603E-1
2.3000E-4	9.5215E-3	3.2451E-1
2.3100E-4	9.0332E-3	3.8071E-1
2.3200E-4	9.0332E-3	4.4365E-1
2.3300E-4	9.7656E-3	5.0630E-1
