Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0254E-2	-1.8076E-1
1.0000E-6	1.0254E-2	-1.7695E-1
2.0000E-6	9.7656E-3	-1.7188E-1
3.0000E-6	1.0010E-2	-1.6411E-1
4.0000E-6	1.0010E-2	-1.5498E-1
5.0000E-6	9.5215E-3	-1.4385E-1
6.0000E-6	9.2773E-3	-1.3145E-1
7.0000E-6	9.5215E-3	-1.1670E-1
8.0000E-6	9.2773E-3	-1.0020E-1
9.0000E-6	9.7656E-3	-7.9199E-2
1.0000E-5	9.5215E-3	-5.5273E-2
1.1000E-5	9.5215E-3	-2.6562E-2
1.2000E-5	9.5215E-3	1.0303E-2
1.3000E-5	9.5215E-3	5.8008E-2
1.4000E-5	9.2773E-3	1.1650E-1
1.5000E-5	9.5215E-3	1.9282E-1
1.6000E-5	9.7656E-3	2.8325E-1
1.7000E-5	9.5215E-3	3.7964E-1
1.8000E-5	9.5215E-3	4.7451E-1
1.9000E-5	1.0254E-2	5.5977E-1
2.0000E-5	1.0010E-2	6.1685E-1
2.1000E-5	1.0254E-2	6.4629E-1
2.2000E-5	9.7656E-3	6.4644E-1
2.3000E-5	9.2773E-3	6.1963E-1
2.4000E-5	9.7656E-3	5.7148E-1
2.5000E-5	9.0332E-3	5.1084E-1
2.6000E-5	9.7656E-3	4.4023E-1
2.7000E-5	1.0254E-2	3.7026E-1
2.8000E-5	9.5215E-3	3.0552E-1
2.9000E-5	9.7656E-3	2.4814E-1
3.0000E-5	9.5215E-3	2.0615E-1
3.1000E-5	9.2773E-3	1.7881E-1
3.2000E-5	1.0254E-2	1.6548E-1
3.3000E-5	9.0332E-3	1.6216E-1
3.4000E-5	9.7656E-3	1.6699E-1
3.5000E-5	1.0010E-2	1.7759E-1
3.6000E-5	9.7656E-3	1.9268E-1
3.7000E-5	9.0332E-3	2.1064E-1
3.8000E-5	9.5215E-3	2.3296E-1
3.9000E-5	9.7656E-3	2.6040E-1
4.0000E-5	9.7656E-3	2.9077E-1
4.1000E-5	9.7656E-3	3.2524E-1
4.2000E-5	9.7656E-3	3.6270E-1
4.3000E-5	1.0010E-2	4.0156E-1
4.4000E-5	9.2773E-3	4.4268E-1
4.5000E-5	1.0254E-2	4.8442E-1
4.6000E-5	1.0498E-2	5.2505E-1
4.7000E-5	9.2773E-3	5.6084E-1
