Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0010E-2	-2.4722E-1
1.0000E-6	9.5215E-3	-2.4551E-1
2.0000E-6	9.7656E-3	-2.4297E-1
3.0000E-6	9.5215E-3	-2.4102E-1
4.0000E-6	9.5215E-3	-2.3926E-1
5.0000E-6	1.0010E-2	-2.3706E-1
6.0000E-6	9.2773E-3	-2.3335E-1
7.0000E-6	1.0010E-2	-2.2847E-1
8.0000E-6	9.5215E-3	-2.2227E-1
9.0000E-6	9.7656E-3	-2.1440E-1
1.0000E-5	9.5215E-3	-2.0322E-1
1.1000E-5	9.5215E-3	-1.9009E-1
1.2000E-5	9.2773E-3	-1.7329E-1
1.3000E-5	9.5215E-3	-1.5063E-1
1.4000E-5	9.2773E-3	-1.2290E-1
1.5000E-5	9.5215E-3	-8.8232E-2
1.6000E-5	1.0010E-2	-4.3701E-2
1.7000E-5	9.5215E-3	1.3770E-2
1.8000E-5	9.7656E-3	8.4668E-2
1.9000E-5	9.7656E-3	1.7188E-1
2.0000E-5	1.0010E-2	2.7139E-1
2.1000E-5	1.0010E-2	3.7559E-1
2.2000E-5	9.5215E-3	4.7402E-1
2.3000E-5	9.5215E-3	5.5605E-1
2.4000E-5	9.5215E-3	6.0938E-1
2.5000E-5	1.0010E-2	6.2842E-1
2.6000E-5	9.7656E-3	6.1411E-1
2.7000E-5	1.0010E-2	5.7119E-1
2.8000E-5	9.7656E-3	5.0688E-1
2.9000E-5	9.0332E-3	4.3208E-1
3.0000E-5	8.7891E-3	3.5571E-1
3.1000E-5	9.5215E-3	2.8325E-1
3.2000E-5	9.7656E-3	2.1958E-1
3.3000E-5	1.0010E-2	1.6899E-1
3.4000E-5	9.7656E-3	1.3125E-1
3.5000E-5	9.7656E-3	1.0767E-1
3.6000E-5	9.7656E-3	9.7803E-2
3.7000E-5	1.0010E-2	9.8926E-2
3.8000E-5	9.7656E-3	1.0708E-1
3.9000E-5	9.7656E-3	1.2129E-1
4.0000E-5	9.5215E-3	1.3936E-1
4.1000E-5	1.0010E-2	1.6055E-1
4.2000E-5	9.5215E-3	1.8276E-1
4.3000E-5	9.7656E-3	2.1030E-1
4.4000E-5	1.0498E-2	2.4429E-1
4.5000E-5	9.7656E-3	2.8140E-1
4.6000E-5	9.7656E-3	3.2314E-1
4.7000E-5	1.0010E-2	3.6943E-1
4.8000E-5	1.0010E-2	4.1719E-1
4.9000E-5	1.0254E-2	4.6338E-1
5.0000E-5	9.7656E-3	5.0371E-1
5.1000E-5	1.0254E-2	5.3462E-1
5.2000E-5	1.0010E-2	5.5332E-1
5.3000E-5	9.7656E-3	5.6108E-1
5.4000E-5	9.5215E-3	5.5405E-1
5.5000E-5	9.5215E-3	5.3452E-1
5.6000E-5	9.2773E-3	5.0435E-1
5.7000E-5	9.5215E-3	4.6636E-1
5.8000E-5	9.2773E-3	4.2188E-1
5.9000E-5	9.5215E-3	3.7651E-1
6.0000E-5	9.2773E-3	3.3716E-1
6.1000E-5	9.5215E-3	3.0366E-1
6.2000E-5	9.0332E-3	2.7671E-1
6.3000E-5	1.0254E-2	2.5586E-1
6.4000E-5	9.2773E-3	2.4092E-1
6.5000E-5	9.7656E-3	2.3237E-1
6.6000E-5	9.2773E-3	2.2891E-1
6.7000E-5	9.5215E-3	2.3208E-1
6.8000E-5	9.2773E-3	2.4165E-1
6.9000E-5	9.5215E-3	2.5801E-1
7.0000E-5	9.2773E-3	2.7607E-1
7.1000E-5	1.0010E-2	2.9839E-1
7.2000E-5	1.0010E-2	3.2393E-1
7.3000E-5	9.5215E-3	3.5151E-1
7.4000E-5	9.2773E-3	3.7974E-1
7.5000E-5	9.5215E-3	4.0464E-1
7.6000E-5	9.5215E-3	4.2891E-1
7.7000E-5	9.2773E-3	4.5112E-1
7.8000E-5	9.0332E-3	4.7002E-1
7.9000E-5	9.5215E-3	4.8535E-1
8.0000E-5	9.5215E-3	4.9688E-1
8.1000E-5	9.5215E-3	5.0415E-1
8.2000E-5	9.5215E-3	5.0640E-1
8.3000E-5	9.2773E-3	5.0225E-1
8.4000E-5	9.5215E-3	4.9316E-1
8.5000E-5	9.5215E-3	4.8174E-1
8.6000E-5	9.2773E-3	4.6626E-1
8.7000E-5	1.0010E-2	4.4834E-1
8.8000E-5	1.0254E-2	4.3096E-1
8.9000E-5	1.0254E-2	4.1323E-1
9.0000E-5	9.2773E-3	3.9536E-1
9.1000E-5	1.0254E-2	3.7881E-1
9.2000E-5	1.0254E-2	3.6416E-1
9.3000E-5	9.7656E-3	3.5225E-1
9.4000E-5	9.5215E-3	3.4224E-1
9.5000E-5	1.0254E-2	3.3623E-1
9.6000E-5	1.0010E-2	3.3296E-1
9.7000E-5	1.0010E-2	3.3398E-1
9.8000E-5	9.7656E-3	3.3594E-1
9.9000E-5	9.5215E-3	3.3940E-1
1.0000E-4	1.0010E-2	3.4414E-1
1.0100E-4	9.2773E-3	3.4722E-1
1.0200E-4	9.2773E-3	3.4946E-1
1.0300E-4	9.5215E-3	3.5195E-1
1.0400E-4	9.5215E-3	3.5571E-1
1.0500E-4	1.0498E-2	3.6245E-1
1.0600E-4	9.7656E-3	3.7051E-1
1.0700E-4	1.0498E-2	3.8037E-1
1.0800E-4	1.0010E-2	3.8960E-1
1.0900E-4	9.7656E-3	3.9912E-1
1.1000E-4	9.2773E-3	4.0737E-1
1.1100E-4	9.7656E-3	4.1758E-1
1.1200E-4	9.7656E-3	4.2627E-1
1.1300E-4	9.7656E-3	4.3701E-1
1.1400E-4	9.2773E-3	4.4644E-1
1.1500E-4	9.7656E-3	4.5786E-1
1.1600E-4	1.0010E-2	4.7002E-1
1.1700E-4	9.7656E-3	4.8193E-1
1.1800E-4	1.0254E-2	4.9204E-1
1.1900E-4	9.7656E-3	5.0073E-1
1.2000E-4	9.7656E-3	5.0464E-1
1.2100E-4	1.0254E-2	5.0464E-1
1.2200E-4	1.0010E-2	5.0171E-1
1.2300E-4	9.7656E-3	4.9590E-1
1.2400E-4	9.0332E-3	4.8789E-1
1.2500E-4	1.0010E-2	4.7603E-1
1.2600E-4	9.5215E-3	4.6167E-1
1.2700E-4	9.5215E-3	4.4395E-1
1.2800E-4	8.7891E-3	4.2466E-1
1.2900E-4	9.2773E-3	4.0474E-1
1.3000E-4	9.5215E-3	3.8643E-1
1.3100E-4	9.5215E-3	3.6865E-1
1.3200E-4	9.7656E-3	3.5156E-1
1.3300E-4	9.7656E-3	3.3696E-1
1.3400E-4	9.2773E-3	3.2383E-1
1.3500E-4	1.0010E-2	3.1299E-1
1.3600E-4	1.0254E-2	3.0718E-1
1.3700E-4	1.0010E-2	3.0601E-1
1.3800E-4	9.7656E-3	3.0913E-1
1.3900E-4	9.5215E-3	3.1895E-1
1.4000E-4	9.2773E-3	3.3477E-1
1.4100E-4	9.2773E-3	3.5620E-1
1.4200E-4	9.7656E-3	3.8374E-1
1.4300E-4	9.0332E-3	4.1626E-1
1.4400E-4	9.5215E-3	4.5215E-1
1.4500E-4	9.7656E-3	4.8647E-1
