Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.5215E-3	5.0815E-1
1.0000E-6	9.7656E-3	5.0620E-1
2.0000E-6	9.7656E-3	5.0552E-1
3.0000E-6	9.2773E-3	5.0356E-1
4.0000E-6	9.2773E-3	5.0259E-1
5.0000E-6	9.2773E-3	5.0259E-1
6.0000E-6	9.2773E-3	5.0386E-1
7.0000E-6	1.0010E-2	5.0361E-1
8.0000E-6	9.2773E-3	5.0361E-1
9.0000E-6	9.2773E-3	5.0396E-1
1.0000E-5	9.5215E-3	5.0020E-1
1.1000E-5	9.5215E-3	4.9614E-1
1.2000E-5	1.0010E-2	4.9263E-1
1.3000E-5	9.5215E-3	4.9033E-1
1.4000E-5	9.7656E-3	4.8945E-1
1.5000E-5	9.5215E-3	4.9209E-1
1.6000E-5	9.5215E-3	4.9478E-1
1.7000E-5	9.7656E-3	4.9673E-1
1.8000E-5	9.5215E-3	4.9771E-1
1.9000E-5	9.7656E-3	4.9580E-1
2.0000E-5	9.0332E-3	4.9409E-1
2.1000E-5	1.0010E-2	4.9258E-1
2.2000E-5	9.2773E-3	4.9233E-1
2.3000E-5	9.5215E-3	4.9292E-1
2.4000E-5	9.5215E-3	4.9229E-1
2.5000E-5	9.5215E-3	4.9048E-1
2.6000E-5	9.0332E-3	4.8765E-1
2.7000E-5	9.2773E-3	4.8394E-1
2.8000E-5	9.7656E-3	4.7900E-1
2.9000E-5	1.0498E-2	4.7632E-1
3.0000E-5	1.0742E-2	4.7368E-1
3.1000E-5	9.0332E-3	4.7295E-1
3.2000E-5	9.2773E-3	4.7256E-1
3.3000E-5	9.2773E-3	4.7480E-1
3.4000E-5	1.0010E-2	4.7676E-1
3.5000E-5	1.0254E-2	4.7744E-1
3.6000E-5	1.0010E-2	4.7861E-1
3.7000E-5	9.5215E-3	4.7876E-1
3.8000E-5	9.5215E-3	4.7720E-1
3.9000E-5	9.2773E-3	4.7461E-1
4.0000E-5	9.0332E-3	4.7539E-1
4.1000E-5	1.0010E-2	4.7554E-1
4.2000E-5	9.2773E-3	4.7485E-1
4.3000E-5	9.5215E-3	4.7466E-1
4.4000E-5	1.0010E-2	4.7734E-1
4.5000E-5	1.0010E-2	4.7651E-1
4.6000E-5	1.0010E-2	4.7510E-1
4.7000E-5	9.2773E-3	4.7515E-1
4.8000E-5	9.5215E-3	4.7505E-1
4.9000E-5	1.0010E-2	4.7295E-1
5.0000E-5	9.7656E-3	4.7393E-1
5.1000E-5	9.5215E-3	4.7598E-1
5.2000E-5	9.0332E-3	4.7764E-1
5.3000E-5	9.7656E-3	4.7876E-1
5.4000E-5	1.0010E-2	4.7993E-1
5.5000E-5	9.7656E-3	4.7969E-1
5.6000E-5	9.2773E-3	4.7930E-1
5.7000E-5	9.5215E-3	4.7979E-1
5.8000E-5	9.2773E-3	4.7949E-1
5.9000E-5	9.5215E-3	4.7979E-1
6.0000E-5	9.5215E-3	4.8135E-1
6.1000E-5	1.0010E-2	4.8218E-1
6.2000E-5	9.2773E-3	4.8237E-1
6.3000E-5	9.7656E-3	4.8379E-1
6.4000E-5	9.5215E-3	4.8403E-1
6.5000E-5	9.7656E-3	4.8398E-1
6.6000E-5	9.7656E-3	4.8652E-1
6.7000E-5	9.5215E-3	4.9072E-1
6.8000E-5	1.0254E-2	4.9487E-1
6.9000E-5	1.0010E-2	5.0000E-1
7.0000E-5	9.0332E-3	5.0557E-1
7.1000E-5	9.7656E-3	5.0762E-1
7.2000E-5	9.5215E-3	5.0786E-1
7.3000E-5	9.2773E-3	5.0698E-1
7.4000E-5	9.2773E-3	5.0679E-1
7.5000E-5	9.2773E-3	5.0576E-1
7.6000E-5	9.5215E-3	5.0625E-1
7.7000E-5	1.0010E-2	5.0796E-1
7.8000E-5	9.7656E-3	5.1113E-1
7.9000E-5	9.7656E-3	5.1270E-1
8.0000E-5	1.0010E-2	5.1387E-1
8.1000E-5	9.7656E-3	5.1460E-1
8.2000E-5	1.0010E-2	5.1504E-1
8.3000E-5	1.0010E-2	5.1470E-1
8.4000E-5	9.5215E-3	5.1704E-1
8.5000E-5	9.2773E-3	5.1821E-1
8.6000E-5	9.2773E-3	5.1875E-1
8.7000E-5	9.2773E-3	5.1973E-1
8.8000E-5	9.7656E-3	5.2124E-1
8.9000E-5	9.5215E-3	5.2295E-1
9.0000E-5	8.5449E-3	5.2686E-1
9.1000E-5	9.7656E-3	5.3213E-1
9.2000E-5	9.7656E-3	5.3740E-1
9.3000E-5	9.5215E-3	5.4263E-1
9.4000E-5	9.2773E-3	5.4399E-1
9.5000E-5	1.0010E-2	5.4668E-1
9.6000E-5	9.5215E-3	5.4951E-1
9.7000E-5	1.0010E-2	5.5283E-1
9.8000E-5	9.2773E-3	5.5581E-1
9.9000E-5	1.0254E-2	5.6191E-1
1.0000E-4	9.5215E-3	5.6489E-1
