Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.5215E-3	4.3291E-1
1.0000E-6	1.0254E-2	4.3833E-1
2.0000E-6	9.7656E-3	4.4204E-1
3.0000E-6	9.7656E-3	4.4609E-1
4.0000E-6	9.7656E-3	4.4712E-1
5.0000E-6	9.5215E-3	4.4692E-1
6.0000E-6	9.2773E-3	4.4473E-1
7.0000E-6	8.7891E-3	4.4429E-1
8.0000E-6	1.0010E-2	4.4346E-1
9.0000E-6	1.0254E-2	4.4653E-1
1.0000E-5	9.7656E-3	4.4912E-1
1.1000E-5	9.5215E-3	4.5112E-1
1.2000E-5	1.0010E-2	4.5288E-1
1.3000E-5	9.7656E-3	4.5371E-1
1.4000E-5	1.0254E-2	4.5200E-1
1.5000E-5	9.7656E-3	4.4971E-1
1.6000E-5	9.7656E-3	4.4858E-1
1.7000E-5	9.7656E-3	4.4600E-1
1.8000E-5	1.0010E-2	4.4517E-1
1.9000E-5	9.7656E-3	4.4438E-1
2.0000E-5	9.7656E-3	4.4355E-1
2.1000E-5	9.5215E-3	4.4224E-1
2.2000E-5	9.0332E-3	4.4150E-1
2.3000E-5	1.0010E-2	4.3979E-1
2.4000E-5	1.0254E-2	4.3906E-1
2.5000E-5	9.0332E-3	4.3965E-1
2.6000E-5	1.0010E-2	4.3975E-1
2.7000E-5	9.2773E-3	4.4067E-1
2.8000E-5	9.7656E-3	4.4180E-1
2.9000E-5	9.7656E-3	4.4175E-1
3.0000E-5	9.7656E-3	4.4023E-1
3.1000E-5	9.5215E-3	4.3936E-1
3.2000E-5	9.0332E-3	4.3867E-1
3.3000E-5	9.2773E-3	4.3765E-1
3.4000E-5	1.0254E-2	4.3652E-1
3.5000E-5	1.0010E-2	4.3472E-1
3.6000E-5	9.5215E-3	4.3516E-1
3.7000E-5	9.2773E-3	4.3608E-1
3.8000E-5	9.7656E-3	4.3887E-1
3.9000E-5	9.5215E-3	4.4316E-1
4.0000E-5	1.0498E-2	4.4819E-1
4.1000E-5	1.0254E-2	4.5112E-1
4.2000E-5	9.7656E-3	4.5269E-1
4.3000E-5	9.0332E-3	4.5122E-1
4.4000E-5	9.7656E-3	4.4805E-1
4.5000E-5	1.0010E-2	4.4565E-1
4.6000E-5	9.7656E-3	4.4351E-1
4.7000E-5	9.5215E-3	4.4487E-1
4.8000E-5	9.5215E-3	4.4902E-1
4.9000E-5	1.0254E-2	4.5386E-1
5.0000E-5	9.5215E-3	4.5923E-1
5.1000E-5	9.5215E-3	4.6436E-1
5.2000E-5	8.7891E-3	4.6519E-1
5.3000E-5	8.7891E-3	4.6421E-1
5.4000E-5	9.5215E-3	4.6221E-1
5.5000E-5	9.2773E-3	4.5908E-1
5.6000E-5	9.7656E-3	4.5654E-1
5.7000E-5	1.0010E-2	4.5630E-1
5.8000E-5	9.2773E-3	4.5659E-1
5.9000E-5	9.2773E-3	4.5830E-1
6.0000E-5	9.5215E-3	4.6030E-1
6.1000E-5	9.5215E-3	4.6406E-1
6.2000E-5	9.7656E-3	4.6846E-1
6.3000E-5	8.5449E-3	4.7358E-1
6.4000E-5	9.2773E-3	4.7939E-1
6.5000E-5	1.0254E-2	4.8389E-1
6.6000E-5	1.0010E-2	4.8760E-1
6.7000E-5	1.0010E-2	4.8979E-1
6.8000E-5	9.7656E-3	4.9316E-1
6.9000E-5	9.2773E-3	4.9517E-1
7.0000E-5	9.7656E-3	4.9639E-1
7.1000E-5	9.5215E-3	4.9673E-1
7.2000E-5	9.0332E-3	4.9922E-1
7.3000E-5	9.2773E-3	5.0034E-1
7.4000E-5	9.5215E-3	5.0386E-1
7.5000E-5	9.7656E-3	5.0903E-1
7.6000E-5	9.5215E-3	5.1362E-1
7.7000E-5	8.7891E-3	5.1597E-1
7.8000E-5	9.5215E-3	5.1943E-1
7.9000E-5	9.5215E-3	5.2026E-1
8.0000E-5	9.7656E-3	5.2354E-1
8.1000E-5	9.5215E-3	5.2651E-1
8.2000E-5	9.2773E-3	5.3096E-1
8.3000E-5	9.0332E-3	5.3296E-1
8.4000E-5	9.7656E-3	5.3555E-1
8.5000E-5	9.7656E-3	5.3589E-1
8.6000E-5	9.5215E-3	5.3779E-1
8.7000E-5	9.7656E-3	5.4014E-1
8.8000E-5	9.5215E-3	5.4507E-1
8.9000E-5	9.5215E-3	5.5151E-1
9.0000E-5	9.5215E-3	5.5811E-1
9.1000E-5	8.7891E-3	5.6465E-1
9.2000E-5	9.7656E-3	5.7090E-1
9.3000E-5	9.7656E-3	5.7622E-1
9.4000E-5	9.7656E-3	5.7998E-1
9.5000E-5	9.7656E-3	5.8315E-1
9.6000E-5	9.2773E-3	5.8481E-1
9.7000E-5	9.7656E-3	5.8442E-1
9.8000E-5	1.0010E-2	5.8447E-1
9.9000E-5	8.7891E-3	5.8589E-1
1.0000E-4	9.0332E-3	5.8911E-1
1.0100E-4	9.7656E-3	5.9321E-1
1.0200E-4	9.7656E-3	5.9844E-1
1.0300E-4	8.7891E-3	6.0313E-1
1.0400E-4	9.5215E-3	6.0723E-1
1.0500E-4	9.2773E-3	6.1172E-1
1.0600E-4	9.7656E-3	6.1743E-1
1.0700E-4	9.2773E-3	6.2461E-1
1.0800E-4	1.0254E-2	6.3242E-1
1.0900E-4	9.5215E-3	6.4077E-1
1.1000E-4	9.2773E-3	6.4678E-1
1.1100E-4	9.5215E-3	6.5327E-1
1.1200E-4	9.5215E-3	6.5728E-1
1.1300E-4	1.0010E-2	6.6089E-1
1.1400E-4	9.7656E-3	6.6479E-1
1.1500E-4	9.7656E-3	6.6802E-1
1.1600E-4	1.0254E-2	6.6924E-1
1.1700E-4	9.2773E-3	6.7173E-1
1.1800E-4	9.5215E-3	6.7373E-1
1.1900E-4	9.7656E-3	6.7134E-1
1.2000E-4	9.5215E-3	6.6899E-1
1.2100E-4	9.2773E-3	6.6709E-1
1.2200E-4	9.2773E-3	6.6626E-1
1.2300E-4	9.5215E-3	6.6538E-1
1.2400E-4	1.0010E-2	6.6802E-1
1.2500E-4	9.7656E-3	6.7192E-1
1.2600E-4	1.0010E-2	6.7402E-1
1.2700E-4	9.7656E-3	6.7524E-1
1.2800E-4	1.0010E-2	6.7612E-1
1.2900E-4	9.7656E-3	6.7769E-1
1.3000E-4	9.2773E-3	6.7954E-1
1.3100E-4	9.5215E-3	6.8208E-1
1.3200E-4	9.5215E-3	6.8394E-1
1.3300E-4	1.0742E-2	6.8472E-1
1.3400E-4	9.5215E-3	6.8154E-1
1.3500E-4	9.7656E-3	6.7686E-1
1.3600E-4	9.2773E-3	6.7354E-1
1.3700E-4	1.0010E-2	6.7041E-1
1.3800E-4	9.5215E-3	6.6855E-1
1.3900E-4	1.0498E-2	6.7021E-1
1.4000E-4	9.2773E-3	6.7173E-1
1.4100E-4	1.0010E-2	6.7144E-1
1.4200E-4	9.5215E-3	6.7168E-1
1.4300E-4	9.5215E-3	6.7163E-1
1.4400E-4	1.0010E-2	6.6948E-1
1.4500E-4	9.0332E-3	6.6689E-1
1.4600E-4	9.2773E-3	6.6382E-1
1.4700E-4	9.5215E-3	6.6060E-1
1.4800E-4	9.7656E-3	6.5723E-1
1.4900E-4	9.7656E-3	6.5332E-1
1.5000E-4	9.7656E-3	6.5103E-1
1.5100E-4	9.0332E-3	6.4854E-1
1.5200E-4	1.0254E-2	6.4746E-1
1.5300E-4	9.7656E-3	6.4673E-1
1.5400E-4	9.2773E-3	6.4785E-1
1.5500E-4	9.5215E-3	6.4634E-1
1.5600E-4	9.7656E-3	6.4526E-1
1.5700E-4	9.2773E-3	6.4023E-1
1.5800E-4	9.2773E-3	6.3452E-1
1.5900E-4	1.0010E-2	6.2773E-1
1.6000E-4	9.5215E-3	6.2056E-1
1.6100E-4	9.7656E-3	6.1396E-1
1.6200E-4	9.5215E-3	6.0879E-1
1.6300E-4	9.2773E-3	6.0283E-1
1.6400E-4	9.5215E-3	5.9849E-1
1.6500E-4	9.0332E-3	5.9507E-1
1.6600E-4	1.0010E-2	5.9062E-1
1.6700E-4	9.2773E-3	5.8623E-1
1.6800E-4	9.2773E-3	5.7998E-1
1.6900E-4	9.2773E-3	5.7358E-1
1.7000E-4	1.0010E-2	5.6895E-1
1.7100E-4	9.0332E-3	5.6606E-1
1.7200E-4	9.5215E-3	5.6226E-1
1.7300E-4	9.5215E-3	5.5962E-1
1.7400E-4	9.5215E-3	5.5703E-1
1.7500E-4	9.5215E-3	5.5283E-1
1.7600E-4	9.5215E-3	5.4878E-1
1.7700E-4	9.5215E-3	5.4609E-1
1.7800E-4	9.2773E-3	5.4600E-1
1.7900E-4	1.0254E-2	5.4414E-1
1.8000E-4	9.2773E-3	5.4438E-1
1.8100E-4	9.5215E-3	5.4272E-1
1.8200E-4	1.0010E-2	5.3975E-1
1.8300E-4	9.2773E-3	5.3457E-1
1.8400E-4	9.2773E-3	5.3071E-1
1.8500E-4	1.0498E-2	5.2603E-1
1.8600E-4	9.5215E-3	5.2246E-1
1.8700E-4	9.7656E-3	5.2036E-1
1.8800E-4	8.7891E-3	5.1919E-1
1.8900E-4	9.5215E-3	5.1499E-1
1.9000E-4	9.7656E-3	5.1128E-1
1.9100E-4	9.7656E-3	5.0811E-1
1.9200E-4	9.5215E-3	5.0464E-1
1.9300E-4	9.5215E-3	5.0137E-1
1.9400E-4	9.2773E-3	5.0132E-1
1.9500E-4	9.2773E-3	5.0005E-1
1.9600E-4	9.5215E-3	4.9888E-1
1.9700E-4	9.0332E-3	4.9741E-1
1.9800E-4	9.5215E-3	4.9429E-1
1.9900E-4	9.5215E-3	4.9106E-1
2.0000E-4	9.2773E-3	4.8970E-1
2.0100E-4	1.0010E-2	4.8823E-1
2.0200E-4	9.7656E-3	4.8647E-1
2.0300E-4	9.2773E-3	4.8779E-1
2.0400E-4	9.7656E-3	4.8774E-1
2.0500E-4	1.0010E-2	4.8657E-1
2.0600E-4	1.0010E-2	4.8491E-1
2.0700E-4	9.5215E-3	4.8477E-1
2.0800E-4	9.7656E-3	4.8325E-1
2.0900E-4	9.7656E-3	4.8198E-1
2.1000E-4	9.7656E-3	4.8101E-1
2.1100E-4	9.7656E-3	4.8027E-1
2.1200E-4	1.0010E-2	4.7744E-1
2.1300E-4	9.7656E-3	4.7505E-1
2.1400E-4	1.0254E-2	4.7344E-1
2.1500E-4	9.5215E-3	4.7070E-1
2.1600E-4	9.7656E-3	4.6733E-1
2.1700E-4	1.0010E-2	4.6670E-1
2.1800E-4	1.0254E-2	4.6797E-1
2.1900E-4	9.7656E-3	4.6880E-1
2.2000E-4	9.5215E-3	4.7397E-1
2.2100E-4	1.0498E-2	4.7910E-1
2.2200E-4	9.5215E-3	4.8198E-1
2.2300E-4	8.7891E-3	4.8296E-1
2.2400E-4	1.0010E-2	4.8359E-1
2.2500E-4	1.0010E-2	4.8032E-1
2.2600E-4	9.5215E-3	4.7905E-1
2.2700E-4	9.7656E-3	4.7856E-1
2.2800E-4	9.7656E-3	4.7793E-1
2.2900E-4	9.5215E-3	4.7988E-1
2.3000E-4	9.7656E-3	4.8193E-1
2.3100E-4	9.5215E-3	4.8311E-1
2.3200E-4	9.7656E-3	4.8486E-1
2.3300E-4	1.0010E-2	4.8589E-1
2.3400E-4	9.5215E-3	4.8696E-1
2.3500E-4	9.7656E-3	4.8896E-1
2.3600E-4	9.2773E-3	4.9058E-1
2.3700E-4	9.5215E-3	4.9175E-1
2.3800E-4	9.2773E-3	4.9438E-1
2.3900E-4	9.7656E-3	4.9541E-1
2.4000E-4	9.5215E-3	4.9712E-1
2.4100E-4	9.0332E-3	4.9927E-1
2.4200E-4	9.7656E-3	5.0049E-1
2.4300E-4	9.7656E-3	5.0327E-1
2.4400E-4	9.7656E-3	5.0620E-1
2.4500E-4	1.0010E-2	5.0859E-1
2.4600E-4	9.5215E-3	5.1167E-1
2.4700E-4	9.2773E-3	5.1553E-1
2.4800E-4	1.0010E-2	5.1709E-1
2.4900E-4	1.0010E-2	5.1885E-1
2.5000E-4	9.5215E-3	5.2090E-1
2.5100E-4	9.0332E-3	5.2407E-1
2.5200E-4	1.0254E-2	5.2817E-1
2.5300E-4	9.5215E-3	5.3193E-1
2.5400E-4	9.5215E-3	5.3599E-1
2.5500E-4	9.2773E-3	5.3940E-1
2.5600E-4	1.0254E-2	5.4194E-1
2.5700E-4	9.7656E-3	5.4355E-1
2.5800E-4	1.0010E-2	5.4678E-1
2.5900E-4	9.5215E-3	5.5000E-1
2.6000E-4	9.7656E-3	5.5342E-1
2.6100E-4	1.0010E-2	5.5562E-1
2.6200E-4	9.5215E-3	5.5850E-1
2.6300E-4	9.5215E-3	5.6172E-1
2.6400E-4	9.7656E-3	5.6411E-1
2.6500E-4	1.0010E-2	5.6709E-1
2.6600E-4	9.5215E-3	5.7192E-1
2.6700E-4	9.0332E-3	5.7603E-1
2.6800E-4	9.7656E-3	5.7954E-1
2.6900E-4	9.5215E-3	5.8530E-1
2.7000E-4	9.5215E-3	5.9351E-1
2.7100E-4	9.7656E-3	6.0024E-1
2.7200E-4	1.0010E-2	6.0928E-1
2.7300E-4	1.0010E-2	6.1655E-1
2.7400E-4	1.0010E-2	6.2202E-1
2.7500E-4	9.7656E-3	6.2539E-1
2.7600E-4	9.7656E-3	6.2871E-1
2.7700E-4	9.2773E-3	6.3003E-1
2.7800E-4	1.0254E-2	6.3472E-1
2.7900E-4	9.5215E-3	6.3887E-1
2.8000E-4	9.5215E-3	6.4253E-1
2.8100E-4	1.0498E-2	6.4727E-1
2.8200E-4	9.5215E-3	6.5210E-1
2.8300E-4	9.7656E-3	6.5381E-1
2.8400E-4	9.0332E-3	6.5449E-1
2.8500E-4	1.0254E-2	6.5566E-1
2.8600E-4	9.7656E-3	6.5547E-1
2.8700E-4	9.5215E-3	6.5708E-1
2.8800E-4	1.0010E-2	6.5776E-1
2.8900E-4	9.5215E-3	6.5967E-1
2.9000E-4	9.0332E-3	6.6084E-1
2.9100E-4	1.0254E-2	6.6147E-1
2.9200E-4	9.2773E-3	6.6035E-1
2.9300E-4	9.7656E-3	6.6250E-1
2.9400E-4	1.0498E-2	6.6558E-1
2.9500E-4	9.2773E-3	6.6855E-1
2.9600E-4	9.5215E-3	6.7207E-1
2.9700E-4	1.0010E-2	6.7598E-1
2.9800E-4	9.5215E-3	6.7788E-1
2.9900E-4	1.0254E-2	6.7891E-1
3.0000E-4	9.7656E-3	6.7988E-1
3.0100E-4	9.7656E-3	6.8105E-1
3.0200E-4	1.0010E-2	6.8140E-1
3.0300E-4	9.7656E-3	6.8066E-1
3.0400E-4	1.0010E-2	6.7954E-1
3.0500E-4	9.5215E-3	6.7754E-1
3.0600E-4	9.7656E-3	6.7764E-1
3.0700E-4	9.7656E-3	6.7871E-1
3.0800E-4	1.0010E-2	6.8223E-1
3.0900E-4	9.2773E-3	6.8389E-1
3.1000E-4	9.7656E-3	6.8643E-1
3.1100E-4	9.7656E-3	6.8770E-1
3.1200E-4	9.7656E-3	6.8862E-1
3.1300E-4	9.7656E-3	6.8726E-1
3.1400E-4	9.5215E-3	6.8608E-1
3.1500E-4	9.2773E-3	6.8325E-1
3.1600E-4	9.7656E-3	6.7832E-1
3.1700E-4	9.7656E-3	6.7134E-1
3.1800E-4	1.0254E-2	6.6509E-1
3.1900E-4	9.2773E-3	6.6006E-1
3.2000E-4	1.0010E-2	6.5464E-1
