Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0010E-2	6.2905E-1
1.0000E-6	9.0332E-3	6.2808E-1
2.0000E-6	9.5215E-3	6.2676E-1
3.0000E-6	9.5215E-3	6.2607E-1
4.0000E-6	9.5215E-3	6.2471E-1
5.0000E-6	1.0010E-2	6.2334E-1
6.0000E-6	9.5215E-3	6.2158E-1
7.0000E-6	9.2773E-3	6.1860E-1
8.0000E-6	1.0010E-2	6.1421E-1
9.0000E-6	9.5215E-3	6.0845E-1
1.0000E-5	9.5215E-3	6.0273E-1
1.1000E-5	9.7656E-3	5.9663E-1
1.2000E-5	9.2773E-3	5.9106E-1
1.3000E-5	9.7656E-3	5.8506E-1
1.4000E-5	9.7656E-3	5.8193E-1
1.5000E-5	8.5449E-3	5.7949E-1
1.6000E-5	9.5215E-3	5.7549E-1
1.7000E-5	9.7656E-3	5.7056E-1
1.8000E-5	9.7656E-3	5.6445E-1
1.9000E-5	9.7656E-3	5.5664E-1
2.0000E-5	9.7656E-3	5.4888E-1
2.1000E-5	9.7656E-3	5.4219E-1
2.2000E-5	1.0010E-2	5.3545E-1
2.3000E-5	1.0254E-2	5.2764E-1
2.4000E-5	9.7656E-3	5.1899E-1
2.5000E-5	1.0498E-2	5.0933E-1
2.6000E-5	8.7891E-3	5.0029E-1
2.7000E-5	1.0010E-2	4.9146E-1
2.8000E-5	1.0010E-2	4.8423E-1
2.9000E-5	9.2773E-3	4.7651E-1
3.0000E-5	9.2773E-3	4.6768E-1
3.1000E-5	1.0010E-2	4.6157E-1
3.2000E-5	9.5215E-3	4.5767E-1
3.3000E-5	9.7656E-3	4.5425E-1
3.4000E-5	9.7656E-3	4.5332E-1
3.5000E-5	9.5215E-3	4.5313E-1
3.6000E-5	9.2773E-3	4.4844E-1
3.7000E-5	1.0254E-2	4.4268E-1
3.8000E-5	9.2773E-3	4.3774E-1
3.9000E-5	9.5215E-3	4.3066E-1
4.0000E-5	9.7656E-3	4.2256E-1
4.1000E-5	9.7656E-3	4.1465E-1
4.2000E-5	9.0332E-3	4.0596E-1
4.3000E-5	1.0254E-2	3.9653E-1
4.4000E-5	1.0010E-2	3.8672E-1
4.5000E-5	9.7656E-3	3.7871E-1
4.6000E-5	9.5215E-3	3.7192E-1
4.7000E-5	9.2773E-3	3.6743E-1
4.8000E-5	9.5215E-3	3.6523E-1
4.9000E-5	9.5215E-3	3.6460E-1
5.0000E-5	9.2773E-3	3.6587E-1
5.1000E-5	9.5215E-3	3.6689E-1
5.2000E-5	9.2773E-3	3.6606E-1
5.3000E-5	9.5215E-3	3.6284E-1
5.4000E-5	9.0332E-3	3.5972E-1
5.5000E-5	9.0332E-3	3.5225E-1
5.6000E-5	1.0010E-2	3.4404E-1
5.7000E-5	9.5215E-3	3.3574E-1
5.8000E-5	9.7656E-3	3.2793E-1
5.9000E-5	9.7656E-3	3.2031E-1
6.0000E-5	9.7656E-3	3.1392E-1
6.1000E-5	9.2773E-3	3.0898E-1
6.2000E-5	9.2773E-3	3.0337E-1
6.3000E-5	9.5215E-3	2.9863E-1
6.4000E-5	9.7656E-3	2.9448E-1
6.5000E-5	9.5215E-3	2.9375E-1
6.6000E-5	1.0010E-2	2.9434E-1
6.7000E-5	1.0010E-2	2.9648E-1
6.8000E-5	9.2773E-3	2.9829E-1
6.9000E-5	1.0254E-2	2.9907E-1
7.0000E-5	1.0010E-2	2.9985E-1
7.1000E-5	9.7656E-3	2.9922E-1
7.2000E-5	9.2773E-3	2.9849E-1
7.3000E-5	9.2773E-3	2.9702E-1
7.4000E-5	1.0254E-2	2.9600E-1
7.5000E-5	9.5215E-3	2.9106E-1
7.6000E-5	9.5215E-3	2.8618E-1
7.7000E-5	9.2773E-3	2.8218E-1
7.8000E-5	9.2773E-3	2.7808E-1
7.9000E-5	1.0010E-2	2.7202E-1
8.0000E-5	9.0332E-3	2.6675E-1
8.1000E-5	1.0010E-2	2.6177E-1
8.2000E-5	9.7656E-3	2.5903E-1
8.3000E-5	9.7656E-3	2.5703E-1
8.4000E-5	9.5215E-3	2.5708E-1
