Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.0332E-3	7.4609E-1
1.0000E-6	9.5215E-3	7.4482E-1
2.0000E-6	9.0332E-3	7.4292E-1
3.0000E-6	9.5215E-3	7.4243E-1
4.0000E-6	9.0332E-3	7.4009E-1
5.0000E-6	9.2773E-3	7.3931E-1
6.0000E-6	9.7656E-3	7.4111E-1
7.0000E-6	9.2773E-3	7.4272E-1
8.0000E-6	9.0332E-3	7.4209E-1
9.0000E-6	9.2773E-3	7.4292E-1
1.0000E-5	9.0332E-3	7.4341E-1
1.1000E-5	9.0332E-3	7.4297E-1
1.2000E-5	9.5215E-3	7.4282E-1
1.3000E-5	9.2773E-3	7.4346E-1
1.4000E-5	9.5215E-3	7.4111E-1
1.5000E-5	9.2773E-3	7.3745E-1
1.6000E-5	9.2773E-3	7.3228E-1
1.7000E-5	9.5215E-3	7.2871E-1
1.8000E-5	9.5215E-3	7.2280E-1
1.9000E-5	9.2773E-3	7.1768E-1
2.0000E-5	8.5449E-3	7.1304E-1
2.1000E-5	9.5215E-3	7.0854E-1
2.2000E-5	9.7656E-3	7.0308E-1
2.3000E-5	9.7656E-3	6.9937E-1
2.4000E-5	9.5215E-3	6.9766E-1
2.5000E-5	8.7891E-3	6.9590E-1
2.6000E-5	9.5215E-3	6.9600E-1
2.7000E-5	9.7656E-3	6.9590E-1
2.8000E-5	8.7891E-3	6.9468E-1
2.9000E-5	9.2773E-3	6.9204E-1
3.0000E-5	9.5215E-3	6.8931E-1
3.1000E-5	9.2773E-3	6.8691E-1
3.2000E-5	1.0010E-2	6.8423E-1
3.3000E-5	9.5215E-3	6.8223E-1
3.4000E-5	1.0010E-2	6.8130E-1
3.5000E-5	9.0332E-3	6.8130E-1
3.6000E-5	9.7656E-3	6.8052E-1
3.7000E-5	9.2773E-3	6.8037E-1
3.8000E-5	8.7891E-3	6.8179E-1
3.9000E-5	9.5215E-3	6.8291E-1
4.0000E-5	9.5215E-3	6.8442E-1
4.1000E-5	9.7656E-3	6.8604E-1
4.2000E-5	1.0010E-2	6.8584E-1
4.3000E-5	9.5215E-3	6.8569E-1
4.4000E-5	9.7656E-3	6.8398E-1
4.5000E-5	9.0332E-3	6.8262E-1
4.6000E-5	9.7656E-3	6.8052E-1
4.7000E-5	9.2773E-3	6.7969E-1
4.8000E-5	9.2773E-3	6.7705E-1
4.9000E-5	9.2773E-3	6.7593E-1
5.0000E-5	9.5215E-3	6.7305E-1
5.1000E-5	1.0254E-2	6.7217E-1
5.2000E-5	1.0254E-2	6.7231E-1
5.3000E-5	9.5215E-3	6.7476E-1
5.4000E-5	1.0010E-2	6.7788E-1
5.5000E-5	9.7656E-3	6.8154E-1
5.6000E-5	9.7656E-3	6.8413E-1
5.7000E-5	9.0332E-3	6.8530E-1
5.8000E-5	1.0254E-2	6.8691E-1
5.9000E-5	9.2773E-3	6.8813E-1
6.0000E-5	1.0010E-2	6.8857E-1
6.1000E-5	9.2773E-3	6.9019E-1
6.2000E-5	9.2773E-3	6.9170E-1
6.3000E-5	9.5215E-3	6.9175E-1
6.4000E-5	1.0010E-2	6.9023E-1
6.5000E-5	8.5449E-3	6.8965E-1
6.6000E-5	9.2773E-3	6.8652E-1
6.7000E-5	9.7656E-3	6.8428E-1
