Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.5215E-3	5.9102E-1
1.0000E-6	9.0332E-3	5.8643E-1
2.0000E-6	9.7656E-3	5.8115E-1
3.0000E-6	9.5215E-3	5.7544E-1
4.0000E-6	9.5215E-3	5.7261E-1
5.0000E-6	9.7656E-3	5.7002E-1
6.0000E-6	9.5215E-3	5.6821E-1
7.0000E-6	9.5215E-3	5.6821E-1
8.0000E-6	9.5215E-3	5.6885E-1
9.0000E-6	9.2773E-3	5.6797E-1
1.0000E-5	9.0332E-3	5.6729E-1
1.1000E-5	1.0254E-2	5.6626E-1
1.2000E-5	9.5215E-3	5.6416E-1
1.3000E-5	9.7656E-3	5.6182E-1
1.4000E-5	1.0010E-2	5.6055E-1
1.5000E-5	9.5215E-3	5.6147E-1
1.6000E-5	9.5215E-3	5.6226E-1
1.7000E-5	9.5215E-3	5.6338E-1
1.8000E-5	9.7656E-3	5.6348E-1
1.9000E-5	9.5215E-3	5.6245E-1
2.0000E-5	9.2773E-3	5.6050E-1
2.1000E-5	1.0010E-2	5.5610E-1
2.2000E-5	9.7656E-3	5.4946E-1
2.3000E-5	9.2773E-3	5.4512E-1
2.4000E-5	9.5215E-3	5.3960E-1
2.5000E-5	9.2773E-3	5.3237E-1
2.6000E-5	9.5215E-3	5.2856E-1
2.7000E-5	9.2773E-3	5.2754E-1
2.8000E-5	9.7656E-3	5.2583E-1
2.9000E-5	1.0010E-2	5.2544E-1
3.0000E-5	9.5215E-3	5.2891E-1
3.1000E-5	9.5215E-3	5.3140E-1
3.2000E-5	9.5215E-3	5.3086E-1
3.3000E-5	9.0332E-3	5.2935E-1
3.4000E-5	9.5215E-3	5.2822E-1
3.5000E-5	1.0010E-2	5.2607E-1
3.6000E-5	9.0332E-3	5.2388E-1
3.7000E-5	9.2773E-3	5.2319E-1
3.8000E-5	9.2773E-3	5.2300E-1
3.9000E-5	9.5215E-3	5.2285E-1
4.0000E-5	9.2773E-3	5.1948E-1
4.1000E-5	1.0254E-2	5.1694E-1
4.2000E-5	9.5215E-3	5.1533E-1
4.3000E-5	9.0332E-3	5.1367E-1
4.4000E-5	1.0010E-2	5.1035E-1
4.5000E-5	9.2773E-3	5.1143E-1
4.6000E-5	9.2773E-3	5.1230E-1
4.7000E-5	9.7656E-3	5.1357E-1
4.8000E-5	9.7656E-3	5.1353E-1
4.9000E-5	9.7656E-3	5.1245E-1
5.0000E-5	9.7656E-3	5.0835E-1
5.1000E-5	9.7656E-3	5.0527E-1
5.2000E-5	1.0010E-2	5.0137E-1
5.3000E-5	1.0010E-2	5.0054E-1
5.4000E-5	9.2773E-3	5.0151E-1
5.5000E-5	9.0332E-3	5.0298E-1
5.6000E-5	9.5215E-3	5.0449E-1
5.7000E-5	8.7891E-3	5.0547E-1
5.8000E-5	9.2773E-3	5.0547E-1
5.9000E-5	9.7656E-3	5.0664E-1
6.0000E-5	9.7656E-3	5.0703E-1
6.1000E-5	9.2773E-3	5.0830E-1
6.2000E-5	9.7656E-3	5.1030E-1
6.3000E-5	9.5215E-3	5.1138E-1
6.4000E-5	9.5215E-3	5.1064E-1
6.5000E-5	9.5215E-3	5.1074E-1
6.6000E-5	1.0010E-2	5.0933E-1
6.7000E-5	9.5215E-3	5.0996E-1
6.8000E-5	9.2773E-3	5.1167E-1
6.9000E-5	9.2773E-3	5.1538E-1
7.0000E-5	1.0010E-2	5.1958E-1
7.1000E-5	9.2773E-3	5.2285E-1
7.2000E-5	9.7656E-3	5.2285E-1
7.3000E-5	9.5215E-3	5.2207E-1
7.4000E-5	9.2773E-3	5.2109E-1
7.5000E-5	9.2773E-3	5.2017E-1
7.6000E-5	9.5215E-3	5.2080E-1
7.7000E-5	9.0332E-3	5.2456E-1
7.8000E-5	1.0010E-2	5.2861E-1
7.9000E-5	9.2773E-3	5.3096E-1
8.0000E-5	9.2773E-3	5.3237E-1
8.1000E-5	9.5215E-3	5.3267E-1
8.2000E-5	1.0254E-2	5.3047E-1
8.3000E-5	9.5215E-3	5.2754E-1
8.4000E-5	9.5215E-3	5.2593E-1
8.5000E-5	9.5215E-3	5.2583E-1
8.6000E-5	1.0010E-2	5.2720E-1
8.7000E-5	9.7656E-3	5.3145E-1
8.8000E-5	9.2773E-3	5.3799E-1
8.9000E-5	9.7656E-3	5.4473E-1
9.0000E-5	9.7656E-3	5.5283E-1
9.1000E-5	9.7656E-3	5.5884E-1
9.2000E-5	9.2773E-3	5.6191E-1
9.3000E-5	8.7891E-3	5.6289E-1
9.4000E-5	9.7656E-3	5.6338E-1
9.5000E-5	9.5215E-3	5.6250E-1
9.6000E-5	9.2773E-3	5.6230E-1
9.7000E-5	9.5215E-3	5.6172E-1
9.8000E-5	9.0332E-3	5.6113E-1
9.9000E-5	1.0010E-2	5.6157E-1
