Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.2773E-3	6.6758E-1
1.0000E-6	9.2773E-3	6.6729E-1
2.0000E-6	9.5215E-3	6.6914E-1
3.0000E-6	1.0010E-2	6.7021E-1
4.0000E-6	9.5215E-3	6.7290E-1
5.0000E-6	9.2773E-3	6.7500E-1
6.0000E-6	9.2773E-3	6.7622E-1
7.0000E-6	9.2773E-3	6.7476E-1
8.0000E-6	1.0010E-2	6.7305E-1
9.0000E-6	9.7656E-3	6.7007E-1
1.0000E-5	9.5215E-3	6.6646E-1
1.1000E-5	9.7656E-3	6.6411E-1
1.2000E-5	9.2773E-3	6.6108E-1
1.3000E-5	1.0498E-2	6.5859E-1
1.4000E-5	1.0498E-2	6.5605E-1
1.5000E-5	9.0332E-3	6.5405E-1
1.6000E-5	9.7656E-3	6.5186E-1
1.7000E-5	9.5215E-3	6.5044E-1
1.8000E-5	9.5215E-3	6.4805E-1
1.9000E-5	9.2773E-3	6.4634E-1
2.0000E-5	9.2773E-3	6.4541E-1
2.1000E-5	9.5215E-3	6.4438E-1
2.2000E-5	1.0010E-2	6.4336E-1
2.3000E-5	9.5215E-3	6.4307E-1
2.4000E-5	9.2773E-3	6.4258E-1
2.5000E-5	9.2773E-3	6.4082E-1
2.6000E-5	9.2773E-3	6.3569E-1
2.7000E-5	9.7656E-3	6.3169E-1
2.8000E-5	9.2773E-3	6.2915E-1
2.9000E-5	9.5215E-3	6.2383E-1
3.0000E-5	9.5215E-3	6.2090E-1
3.1000E-5	9.2773E-3	6.2046E-1
3.2000E-5	9.5215E-3	6.1943E-1
3.3000E-5	1.0010E-2	6.1826E-1
3.4000E-5	8.7891E-3	6.2007E-1
3.5000E-5	9.5215E-3	6.2017E-1
3.6000E-5	9.2773E-3	6.1919E-1
3.7000E-5	9.0332E-3	6.1880E-1
3.8000E-5	9.2773E-3	6.1670E-1
3.9000E-5	9.5215E-3	6.1353E-1
4.0000E-5	9.7656E-3	6.1133E-1
4.1000E-5	9.5215E-3	6.0923E-1
4.2000E-5	9.5215E-3	6.0640E-1
4.3000E-5	9.5215E-3	6.0430E-1
4.4000E-5	9.2773E-3	6.0151E-1
