Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.7656E-3	6.5542E-1
1.0000E-6	9.5215E-3	6.5571E-1
2.0000E-6	9.2773E-3	6.5557E-1
3.0000E-6	1.0010E-2	6.5576E-1
4.0000E-6	9.0332E-3	6.5542E-1
5.0000E-6	1.0010E-2	6.5469E-1
6.0000E-6	9.5215E-3	6.5288E-1
7.0000E-6	1.0010E-2	6.5195E-1
8.0000E-6	9.5215E-3	6.5000E-1
9.0000E-6	9.2773E-3	6.4966E-1
1.0000E-5	9.2773E-3	6.4878E-1
1.1000E-5	9.7656E-3	6.4678E-1
1.2000E-5	9.5215E-3	6.4336E-1
1.3000E-5	8.7891E-3	6.4043E-1
1.4000E-5	9.0332E-3	6.3735E-1
1.5000E-5	9.7656E-3	6.3516E-1
1.6000E-5	1.0010E-2	6.3540E-1
1.7000E-5	1.0498E-2	6.3696E-1
1.8000E-5	9.5215E-3	6.3921E-1
1.9000E-5	9.0332E-3	6.4199E-1
2.0000E-5	9.7656E-3	6.4517E-1
2.1000E-5	9.5215E-3	6.4707E-1
2.2000E-5	9.5215E-3	6.4868E-1
2.3000E-5	9.2773E-3	6.4766E-1
2.4000E-5	9.5215E-3	6.4570E-1
2.5000E-5	9.2773E-3	6.4238E-1
2.6000E-5	9.2773E-3	6.3760E-1
2.7000E-5	9.0332E-3	6.3315E-1
2.8000E-5	9.5215E-3	6.3081E-1
2.9000E-5	9.7656E-3	6.2896E-1
3.0000E-5	9.7656E-3	6.2686E-1
3.1000E-5	9.5215E-3	6.2520E-1
3.2000E-5	9.7656E-3	6.2437E-1
3.3000E-5	9.5215E-3	6.2275E-1
3.4000E-5	9.2773E-3	6.2095E-1
3.5000E-5	9.7656E-3	6.1948E-1
3.6000E-5	1.0010E-2	6.1953E-1
3.7000E-5	9.7656E-3	6.1792E-1
3.8000E-5	9.2773E-3	6.1738E-1
3.9000E-5	9.0332E-3	6.1763E-1
4.0000E-5	9.2773E-3	6.1714E-1
4.1000E-5	9.7656E-3	6.1348E-1
4.2000E-5	9.5215E-3	6.1138E-1
4.3000E-5	9.7656E-3	6.0806E-1
4.4000E-5	9.5215E-3	6.0532E-1
4.5000E-5	9.7656E-3	6.0410E-1
4.6000E-5	9.2773E-3	6.0547E-1
4.7000E-5	9.2773E-3	6.0674E-1
4.8000E-5	9.2773E-3	6.0938E-1
4.9000E-5	9.5215E-3	6.1030E-1
5.0000E-5	1.0010E-2	6.1182E-1
5.1000E-5	9.7656E-3	6.1353E-1
5.2000E-5	1.0498E-2	6.1514E-1
5.3000E-5	1.0254E-2	6.1504E-1
5.4000E-5	9.7656E-3	6.1714E-1
5.5000E-5	1.0010E-2	6.1650E-1
5.6000E-5	9.2773E-3	6.1636E-1
5.7000E-5	9.7656E-3	6.1426E-1
5.8000E-5	1.0010E-2	6.1147E-1
5.9000E-5	1.0010E-2	6.0625E-1
6.0000E-5	9.2773E-3	6.0142E-1
6.1000E-5	9.5215E-3	5.9668E-1
6.2000E-5	9.7656E-3	5.9380E-1
6.3000E-5	9.5215E-3	5.9478E-1
6.4000E-5	9.7656E-3	5.9717E-1
6.5000E-5	9.5215E-3	6.0059E-1
6.6000E-5	9.5215E-3	6.0288E-1
6.7000E-5	8.7891E-3	6.0405E-1
6.8000E-5	9.0332E-3	6.0405E-1
6.9000E-5	9.0332E-3	6.0366E-1
7.0000E-5	1.0010E-2	6.0400E-1
7.1000E-5	9.2773E-3	6.0649E-1
7.2000E-5	9.5215E-3	6.1133E-1
7.3000E-5	9.0332E-3	6.1567E-1
7.4000E-5	9.7656E-3	6.2007E-1
7.5000E-5	9.5215E-3	6.2334E-1
7.6000E-5	9.2773E-3	6.2388E-1
7.7000E-5	9.7656E-3	6.2319E-1
7.8000E-5	9.5215E-3	6.2095E-1
7.9000E-5	9.5215E-3	6.1729E-1
8.0000E-5	9.7656E-3	6.1509E-1
8.1000E-5	9.0332E-3	6.1387E-1
8.2000E-5	9.2773E-3	6.1255E-1
8.3000E-5	9.5215E-3	6.1245E-1
8.4000E-5	9.2773E-3	6.1406E-1
8.5000E-5	9.5215E-3	6.1665E-1
8.6000E-5	9.5215E-3	6.1948E-1
8.7000E-5	9.5215E-3	6.2212E-1
8.8000E-5	9.0332E-3	6.2505E-1
8.9000E-5	9.0332E-3	6.2920E-1
9.0000E-5	1.0254E-2	6.3179E-1
9.1000E-5	9.7656E-3	6.3516E-1
9.2000E-5	9.5215E-3	6.3765E-1
9.3000E-5	1.0010E-2	6.4087E-1
9.4000E-5	9.2773E-3	6.4336E-1
9.5000E-5	9.2773E-3	6.4507E-1
9.6000E-5	9.5215E-3	6.4604E-1
9.7000E-5	9.5215E-3	6.4663E-1
9.8000E-5	9.7656E-3	6.4683E-1
9.9000E-5	9.5215E-3	6.4702E-1
1.0000E-4	9.5215E-3	6.5103E-1
1.0100E-4	1.0254E-2	6.5483E-1
1.0200E-4	1.0010E-2	6.6011E-1
1.0300E-4	8.7891E-3	6.6514E-1
1.0400E-4	9.5215E-3	6.6963E-1
1.0500E-4	9.2773E-3	6.7246E-1
1.0600E-4	9.5215E-3	6.7627E-1
1.0700E-4	9.5215E-3	6.8032E-1
1.0800E-4	1.0010E-2	6.8472E-1
1.0900E-4	9.7656E-3	6.8892E-1
1.1000E-4	1.0010E-2	6.9263E-1
1.1100E-4	9.0332E-3	6.9434E-1
1.1200E-4	9.7656E-3	6.9541E-1
1.1300E-4	1.0010E-2	6.9648E-1
1.1400E-4	9.2773E-3	6.9751E-1
1.1500E-4	9.5215E-3	6.9673E-1
1.1600E-4	9.5215E-3	6.9727E-1
1.1700E-4	9.5215E-3	6.9912E-1
1.1800E-4	1.0498E-2	7.0068E-1
1.1900E-4	9.7656E-3	7.0254E-1
1.2000E-4	9.2773E-3	7.0703E-1
1.2100E-4	9.0332E-3	7.1274E-1
1.2200E-4	9.2773E-3	7.1685E-1
1.2300E-4	9.5215E-3	7.2007E-1
1.2400E-4	9.5215E-3	7.2266E-1
1.2500E-4	1.0010E-2	7.2412E-1
1.2600E-4	9.2773E-3	7.2505E-1
1.2700E-4	9.5215E-3	7.2627E-1
1.2800E-4	9.0332E-3	7.2842E-1
1.2900E-4	9.7656E-3	7.3125E-1
1.3000E-4	9.5215E-3	7.3394E-1
1.3100E-4	1.0010E-2	7.3682E-1
1.3200E-4	9.2773E-3	7.3906E-1
1.3300E-4	9.2773E-3	7.3916E-1
1.3400E-4	1.0010E-2	7.3755E-1
1.3500E-4	9.2773E-3	7.3730E-1
1.3600E-4	9.5215E-3	7.3462E-1
1.3700E-4	8.5449E-3	7.3213E-1
1.3800E-4	9.5215E-3	7.3325E-1
1.3900E-4	9.7656E-3	7.3511E-1
1.4000E-4	9.2773E-3	7.3481E-1
1.4100E-4	9.7656E-3	7.3604E-1
1.4200E-4	9.2773E-3	7.3662E-1
1.4300E-4	9.0332E-3	7.3491E-1
1.4400E-4	9.0332E-3	7.3374E-1
1.4500E-4	9.2773E-3	7.3071E-1
1.4600E-4	9.2773E-3	7.2690E-1
1.4700E-4	1.0010E-2	7.2241E-1
1.4800E-4	9.7656E-3	7.1748E-1
1.4900E-4	9.2773E-3	7.1182E-1
1.5000E-4	9.0332E-3	7.0859E-1
1.5100E-4	9.0332E-3	7.0503E-1
1.5200E-4	9.0332E-3	7.0479E-1
