Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.0332E-3	6.4858E-1
1.0000E-6	9.7656E-3	6.4531E-1
2.0000E-6	9.5215E-3	6.4165E-1
3.0000E-6	9.7656E-3	6.3784E-1
4.0000E-6	9.2773E-3	6.3389E-1
5.0000E-6	1.0254E-2	6.3359E-1
6.0000E-6	9.2773E-3	6.3560E-1
7.0000E-6	9.0332E-3	6.3882E-1
8.0000E-6	9.5215E-3	6.4014E-1
9.0000E-6	9.7656E-3	6.4199E-1
1.0000E-5	9.2773E-3	6.3970E-1
1.1000E-5	9.0332E-3	6.3408E-1
1.2000E-5	9.5215E-3	6.2837E-1
1.3000E-5	9.0332E-3	6.2422E-1
1.4000E-5	9.5215E-3	6.2080E-1
1.5000E-5	9.5215E-3	6.2065E-1
1.6000E-5	9.5215E-3	6.2271E-1
1.7000E-5	9.2773E-3	6.2505E-1
1.8000E-5	9.5215E-3	6.2593E-1
1.9000E-5	9.0332E-3	6.2695E-1
2.0000E-5	9.2773E-3	6.2808E-1
2.1000E-5	1.0254E-2	6.3003E-1
2.2000E-5	9.0332E-3	6.3154E-1
2.3000E-5	9.2773E-3	6.3398E-1
2.4000E-5	9.7656E-3	6.3628E-1
2.5000E-5	9.0332E-3	6.3647E-1
2.6000E-5	9.5215E-3	6.3413E-1
2.7000E-5	9.2773E-3	6.3101E-1
2.8000E-5	9.7656E-3	6.2744E-1
2.9000E-5	9.7656E-3	6.2383E-1
3.0000E-5	1.0254E-2	6.2046E-1
3.1000E-5	9.7656E-3	6.2095E-1
3.2000E-5	9.2773E-3	6.2280E-1
3.3000E-5	9.7656E-3	6.2515E-1
3.4000E-5	9.7656E-3	6.2842E-1
3.5000E-5	9.5215E-3	6.3394E-1
3.6000E-5	1.0254E-2	6.3628E-1
3.7000E-5	9.5215E-3	6.3828E-1
3.8000E-5	9.2773E-3	6.4199E-1
3.9000E-5	9.5215E-3	6.4502E-1
4.0000E-5	9.7656E-3	6.4478E-1
4.1000E-5	9.5215E-3	6.4355E-1
4.2000E-5	9.2773E-3	6.3911E-1
4.3000E-5	9.7656E-3	6.3330E-1
4.4000E-5	9.5215E-3	6.2554E-1
4.5000E-5	9.7656E-3	6.2046E-1
4.6000E-5	9.0332E-3	6.1626E-1
4.7000E-5	9.0332E-3	6.1699E-1
4.8000E-5	9.5215E-3	6.1865E-1
4.9000E-5	9.2773E-3	6.2148E-1
5.0000E-5	9.2773E-3	6.2500E-1
5.1000E-5	9.0332E-3	6.2930E-1
5.2000E-5	9.5215E-3	6.2954E-1
5.3000E-5	1.0010E-2	6.2896E-1
5.4000E-5	9.5215E-3	6.2769E-1
5.5000E-5	9.5215E-3	6.2583E-1
5.6000E-5	9.7656E-3	6.2510E-1
5.7000E-5	9.5215E-3	6.2593E-1
5.8000E-5	1.0010E-2	6.2847E-1
5.9000E-5	9.0332E-3	6.3164E-1
6.0000E-5	1.0010E-2	6.3394E-1
6.1000E-5	9.0332E-3	6.3584E-1
6.2000E-5	9.5215E-3	6.3740E-1
6.3000E-5	8.7891E-3	6.3652E-1
6.4000E-5	1.0010E-2	6.3613E-1
6.5000E-5	8.7891E-3	6.3584E-1
6.6000E-5	9.2773E-3	6.3496E-1
6.7000E-5	9.5215E-3	6.3491E-1
6.8000E-5	9.7656E-3	6.3765E-1
6.9000E-5	9.2773E-3	6.4023E-1
7.0000E-5	9.2773E-3	6.4463E-1
7.1000E-5	8.7891E-3	6.5186E-1
7.2000E-5	9.5215E-3	6.6147E-1
7.3000E-5	9.7656E-3	6.6851E-1
7.4000E-5	9.0332E-3	6.7427E-1
7.5000E-5	9.7656E-3	6.7715E-1
7.6000E-5	9.5215E-3	6.7646E-1
7.7000E-5	9.5215E-3	6.7505E-1
7.8000E-5	9.5215E-3	6.7529E-1
7.9000E-5	8.5449E-3	6.7783E-1
8.0000E-5	9.0332E-3	6.8437E-1
8.1000E-5	9.2773E-3	6.9365E-1
8.2000E-5	9.0332E-3	7.0127E-1
8.3000E-5	9.2773E-3	7.0791E-1
8.4000E-5	1.0254E-2	7.1274E-1
8.5000E-5	8.7891E-3	7.1606E-1
8.6000E-5	9.5215E-3	7.1758E-1
8.7000E-5	9.2773E-3	7.2080E-1
8.8000E-5	8.7891E-3	7.2480E-1
8.9000E-5	9.5215E-3	7.3057E-1
9.0000E-5	9.5215E-3	7.3384E-1
9.1000E-5	9.5215E-3	7.3779E-1
9.2000E-5	9.5215E-3	7.4014E-1
9.3000E-5	1.0254E-2	7.4365E-1
9.4000E-5	9.5215E-3	7.4639E-1
9.5000E-5	9.2773E-3	7.5142E-1
9.6000E-5	9.2773E-3	7.5737E-1
9.7000E-5	9.5215E-3	7.6230E-1
9.8000E-5	9.7656E-3	7.6626E-1
9.9000E-5	9.5215E-3	7.6836E-1
1.0000E-4	9.5215E-3	7.6763E-1
1.0100E-4	8.7891E-3	7.6455E-1
1.0200E-4	9.2773E-3	7.6445E-1
1.0300E-4	8.7891E-3	7.6787E-1
1.0400E-4	9.0332E-3	7.7422E-1
1.0500E-4	9.0332E-3	7.8345E-1
1.0600E-4	9.7656E-3	7.9326E-1
1.0700E-4	9.5215E-3	8.0088E-1
1.0800E-4	8.7891E-3	8.0425E-1
1.0900E-4	1.0010E-2	8.0664E-1
1.1000E-4	9.2773E-3	8.0747E-1
1.1100E-4	8.7891E-3	8.0889E-1
1.1200E-4	1.0010E-2	8.1084E-1
1.1300E-4	1.0010E-2	8.1294E-1
1.1400E-4	9.2773E-3	8.1787E-1
1.1500E-4	9.5215E-3	8.2529E-1
1.1600E-4	9.2773E-3	8.3208E-1
1.1700E-4	9.2773E-3	8.3701E-1
1.1800E-4	9.0332E-3	8.4150E-1
1.1900E-4	9.7656E-3	8.4336E-1
1.2000E-4	9.5215E-3	8.4492E-1
1.2100E-4	9.7656E-3	8.4961E-1
1.2200E-4	9.2773E-3	8.5674E-1
1.2300E-4	9.7656E-3	8.6621E-1
1.2400E-4	9.5215E-3	8.7412E-1
1.2500E-4	1.0254E-2	8.8101E-1
1.2600E-4	1.0498E-2	8.8462E-1
1.2700E-4	9.5215E-3	8.8628E-1
1.2800E-4	9.5215E-3	8.8877E-1
1.2900E-4	9.2773E-3	8.9258E-1
1.3000E-4	1.0010E-2	8.9590E-1
1.3100E-4	9.2773E-3	8.9878E-1
1.3200E-4	9.7656E-3	9.0264E-1
1.3300E-4	1.0742E-2	9.0400E-1
1.3400E-4	9.5215E-3	9.0547E-1
1.3500E-4	9.0332E-3	9.0742E-1
1.3600E-4	9.7656E-3	9.1025E-1
1.3700E-4	9.2773E-3	9.1196E-1
1.3800E-4	9.5215E-3	9.1411E-1
1.3900E-4	1.0010E-2	9.1514E-1
1.4000E-4	1.0254E-2	9.1211E-1
1.4100E-4	9.2773E-3	9.0654E-1
1.4200E-4	9.0332E-3	9.0151E-1
1.4300E-4	9.5215E-3	8.9429E-1
1.4400E-4	9.5215E-3	8.8916E-1
1.4500E-4	9.5215E-3	8.8672E-1
1.4600E-4	8.7891E-3	8.8633E-1
1.4700E-4	9.7656E-3	8.8594E-1
1.4800E-4	9.5215E-3	8.8618E-1
1.4900E-4	9.7656E-3	8.8408E-1
1.5000E-4	9.2773E-3	8.8213E-1
1.5100E-4	9.7656E-3	8.7954E-1
1.5200E-4	1.0010E-2	8.7583E-1
1.5300E-4	9.5215E-3	8.7241E-1
1.5400E-4	9.0332E-3	8.7021E-1
1.5500E-4	9.0332E-3	8.6821E-1
1.5600E-4	9.2773E-3	8.6753E-1
1.5700E-4	9.2773E-3	8.6519E-1
1.5800E-4	9.0332E-3	8.6362E-1
1.5900E-4	9.7656E-3	8.5898E-1
1.6000E-4	9.2773E-3	8.5366E-1
1.6100E-4	9.7656E-3	8.4727E-1
1.6200E-4	9.5215E-3	8.4258E-1
1.6300E-4	9.2773E-3	8.3765E-1
1.6400E-4	9.2773E-3	8.3369E-1
1.6500E-4	1.0254E-2	8.2861E-1
1.6600E-4	9.7656E-3	8.2397E-1
1.6700E-4	9.5215E-3	8.1929E-1
1.6800E-4	9.7656E-3	8.1470E-1
1.6900E-4	9.2773E-3	8.1074E-1
1.7000E-4	1.0010E-2	8.0854E-1
