Time [s]	Aux in [V]	Main in [V]
0.0000E+0	9.7656E-3	6.5723E-2
1.0000E-6	9.5215E-3	6.3037E-2
2.0000E-6	9.5215E-3	6.0010E-2
3.0000E-6	9.5215E-3	5.6348E-2
4.0000E-6	9.0332E-3	5.4004E-2
5.0000E-6	9.2773E-3	5.0635E-2
6.0000E-6	9.7656E-3	4.7949E-2
7.0000E-6	1.0010E-2	4.2920E-2
8.0000E-6	9.5215E-3	3.8379E-2
9.0000E-6	1.0254E-2	3.5303E-2
1.0000E-5	9.7656E-3	3.2227E-2
1.1000E-5	9.2773E-3	2.8809E-2
1.2000E-5	9.7656E-3	2.8809E-2
1.3000E-5	9.5215E-3	3.0127E-2
1.4000E-5	9.7656E-3	2.9639E-2
1.5000E-5	9.2773E-3	3.1250E-2
1.6000E-5	9.5215E-3	3.7207E-2
1.7000E-5	9.7656E-3	4.5947E-2
1.8000E-5	9.7656E-3	5.8496E-2
1.9000E-5	9.0332E-3	7.6904E-2
2.0000E-5	9.5215E-3	1.0205E-1
2.1000E-5	1.0010E-2	1.3208E-1
2.2000E-5	1.0010E-2	1.7104E-1
2.3000E-5	9.5215E-3	2.1929E-1
2.4000E-5	9.5215E-3	2.7959E-1
2.5000E-5	1.0498E-2	3.5332E-1
2.6000E-5	1.0010E-2	4.4106E-1
2.7000E-5	9.5215E-3	5.3833E-1
2.8000E-5	9.0332E-3	6.4204E-1
2.9000E-5	9.5215E-3	7.3877E-1
3.0000E-5	9.7656E-3	8.1987E-1
3.1000E-5	9.5215E-3	8.7554E-1
3.2000E-5	9.5215E-3	8.9834E-1
3.3000E-5	9.5215E-3	8.8643E-1
3.4000E-5	9.7656E-3	8.4639E-1
3.5000E-5	9.7656E-3	7.8237E-1
3.6000E-5	1.0010E-2	7.0527E-1
3.7000E-5	9.2773E-3	6.2549E-1
3.8000E-5	1.0254E-2	5.5151E-1
3.9000E-5	9.0332E-3	4.8989E-1
4.0000E-5	9.0332E-3	4.4604E-1
4.1000E-5	9.2773E-3	4.2124E-1
4.2000E-5	1.0254E-2	4.1392E-1
4.3000E-5	9.0332E-3	4.1743E-1
4.4000E-5	1.0010E-2	4.3110E-1
4.5000E-5	9.7656E-3	4.5103E-1
4.6000E-5	1.0010E-2	4.7266E-1
4.7000E-5	9.5215E-3	4.9741E-1
4.8000E-5	9.7656E-3	5.2490E-1
4.9000E-5	9.5215E-3	5.5186E-1
5.0000E-5	1.0254E-2	5.7837E-1
5.1000E-5	9.2773E-3	6.0547E-1
5.2000E-5	9.2773E-3	6.3125E-1
5.3000E-5	9.5215E-3	6.5781E-1
5.4000E-5	1.0010E-2	6.8643E-1
5.5000E-5	9.0332E-3	7.1514E-1
5.6000E-5	9.2773E-3	7.4424E-1
5.7000E-5	9.5215E-3	7.7295E-1
5.8000E-5	1.0010E-2	7.9785E-1
5.9000E-5	9.2773E-3	8.1636E-1
6.0000E-5	9.7656E-3	8.3096E-1
6.1000E-5	9.7656E-3	8.3726E-1
6.2000E-5	9.5215E-3	8.3306E-1
6.3000E-5	9.2773E-3	8.2144E-1
6.4000E-5	9.5215E-3	8.0376E-1
6.5000E-5	9.2773E-3	7.7944E-1
6.6000E-5	1.0498E-2	7.5186E-1
6.7000E-5	9.7656E-3	7.2476E-1
6.8000E-5	1.0010E-2	7.0078E-1
6.9000E-5	1.0010E-2	6.7959E-1
7.0000E-5	1.0254E-2	6.6094E-1
7.1000E-5	1.0254E-2	6.4546E-1
7.2000E-5	9.5215E-3	6.3315E-1
7.3000E-5	9.5215E-3	6.2051E-1
7.4000E-5	9.7656E-3	6.0933E-1
7.5000E-5	9.0332E-3	6.0166E-1
7.6000E-5	9.5215E-3	5.9541E-1
7.7000E-5	9.7656E-3	5.9224E-1
7.8000E-5	1.0010E-2	5.9248E-1
7.9000E-5	1.0010E-2	5.9761E-1
8.0000E-5	9.0332E-3	6.0713E-1
8.1000E-5	1.0010E-2	6.2368E-1
8.2000E-5	9.2773E-3	6.4556E-1
8.3000E-5	8.7891E-3	6.7119E-1
