Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0254E-2	1.2793E-2
1.0000E-6	9.7656E-3	1.1328E-2
2.0000E-6	9.7656E-3	6.8848E-3
3.0000E-6	9.0332E-3	1.2695E-3
4.0000E-6	9.2773E-3	-3.0762E-3
5.0000E-6	9.2773E-3	-7.5195E-3
6.0000E-6	9.7656E-3	-1.1426E-2
7.0000E-6	9.0332E-3	-1.1230E-2
8.0000E-6	9.2773E-3	-9.3262E-3
9.0000E-6	9.7656E-3	-5.2246E-3
1.0000E-5	9.2773E-3	-1.6602E-3
1.1000E-5	1.0010E-2	2.6367E-3
1.2000E-5	9.7656E-3	7.5684E-3
1.3000E-5	9.7656E-3	1.4746E-2
1.4000E-5	8.7891E-3	2.3145E-2
1.5000E-5	9.5215E-3	3.6914E-2
1.6000E-5	9.5215E-3	5.5029E-2
1.7000E-5	9.2773E-3	7.8125E-2
1.8000E-5	8.7891E-3	1.0894E-1
1.9000E-5	9.5215E-3	1.4976E-1
2.0000E-5	9.7656E-3	2.0161E-1
2.1000E-5	9.5215E-3	2.6826E-1
2.2000E-5	9.7656E-3	3.5078E-1
2.3000E-5	9.0332E-3	4.4478E-1
2.4000E-5	9.2773E-3	5.5088E-1
2.5000E-5	1.0254E-2	6.5884E-1
2.6000E-5	9.5215E-3	7.5376E-1
2.7000E-5	9.5215E-3	8.2324E-1
2.8000E-5	9.5215E-3	8.6089E-1
2.9000E-5	9.2773E-3	8.5820E-1
3.0000E-5	9.5215E-3	8.1807E-1
3.1000E-5	9.5215E-3	7.5132E-1
3.2000E-5	1.0010E-2	6.6963E-1
3.3000E-5	9.7656E-3	5.8530E-1
3.4000E-5	1.0010E-2	5.0796E-1
3.5000E-5	9.5215E-3	4.4409E-1
3.6000E-5	9.7656E-3	3.9658E-1
3.7000E-5	9.5215E-3	3.6621E-1
3.8000E-5	9.2773E-3	3.5054E-1
3.9000E-5	1.0010E-2	3.4702E-1
4.0000E-5	9.5215E-3	3.5337E-1
4.1000E-5	9.7656E-3	3.6748E-1
4.2000E-5	9.5215E-3	3.8701E-1
4.3000E-5	9.7656E-3	4.1050E-1
4.4000E-5	9.5215E-3	4.3735E-1
4.5000E-5	9.2773E-3	4.6709E-1
4.6000E-5	1.0254E-2	4.9966E-1
4.7000E-5	1.0010E-2	5.3350E-1
4.8000E-5	9.5215E-3	5.7007E-1
4.9000E-5	9.2773E-3	6.0557E-1
5.0000E-5	9.7656E-3	6.3984E-1
5.1000E-5	1.0010E-2	6.7305E-1
5.2000E-5	9.5215E-3	7.0386E-1
5.3000E-5	9.2773E-3	7.2808E-1
5.4000E-5	9.7656E-3	7.4702E-1
5.5000E-5	9.2773E-3	7.6016E-1
5.6000E-5	9.2773E-3	7.6387E-1
5.7000E-5	9.2773E-3	7.6016E-1
5.8000E-5	9.5215E-3	7.4634E-1
5.9000E-5	9.2773E-3	7.2666E-1
6.0000E-5	9.5215E-3	7.0186E-1
6.1000E-5	9.5215E-3	6.7451E-1
6.2000E-5	9.0332E-3	6.4570E-1
6.3000E-5	1.0254E-2	6.1924E-1
6.4000E-5	9.2773E-3	5.9263E-1
6.5000E-5	9.7656E-3	5.6890E-1
6.6000E-5	1.0010E-2	5.4746E-1
6.7000E-5	9.2773E-3	5.2983E-1
6.8000E-5	1.0010E-2	5.1665E-1
6.9000E-5	9.0332E-3	5.0830E-1
7.0000E-5	9.2773E-3	5.0254E-1
7.1000E-5	9.0332E-3	5.0103E-1
7.2000E-5	9.5215E-3	5.0288E-1
7.3000E-5	9.5215E-3	5.0845E-1
7.4000E-5	9.7656E-3	5.1631E-1
7.5000E-5	9.5215E-3	5.2832E-1
7.6000E-5	9.7656E-3	5.4302E-1
