Time [s]	Aux in [V]	Main in [V]
0.0000E+0	8.7891E-3	3.2715E-3
1.0000E-6	1.0010E-2	8.7891E-4
2.0000E-6	1.0010E-2	-4.8828E-4
3.0000E-6	1.0010E-2	-1.5625E-3
4.0000E-6	9.7656E-3	-1.5137E-3
5.0000E-6	1.0254E-2	6.3477E-4
6.0000E-6	9.5215E-3	2.4902E-3
7.0000E-6	9.5215E-3	3.3203E-3
8.0000E-6	1.0010E-2	2.1973E-3
9.0000E-6	9.2773E-3	3.5156E-3
1.0000E-5	9.7656E-3	6.6895E-3
1.1000E-5	9.7656E-3	1.1719E-2
1.2000E-5	9.7656E-3	1.8164E-2
1.3000E-5	9.2773E-3	2.7490E-2
1.4000E-5	9.7656E-3	3.5303E-2
1.5000E-5	9.7656E-3	4.1650E-2
1.6000E-5	9.2773E-3	5.0684E-2
1.7000E-5	9.5215E-3	6.3086E-2
1.8000E-5	9.7656E-3	8.0127E-2
1.9000E-5	9.5215E-3	1.0723E-1
2.0000E-5	9.7656E-3	1.4468E-1
2.1000E-5	9.7656E-3	1.9102E-1
2.2000E-5	9.7656E-3	2.5020E-1
2.3000E-5	9.7656E-3	3.2998E-1
2.4000E-5	9.2773E-3	4.2812E-1
2.5000E-5	9.7656E-3	5.3682E-1
2.6000E-5	9.5215E-3	6.4678E-1
2.7000E-5	9.7656E-3	7.4307E-1
2.8000E-5	1.0010E-2	8.0762E-1
2.9000E-5	9.5215E-3	8.3604E-1
3.0000E-5	1.0254E-2	8.2646E-1
3.1000E-5	1.0010E-2	7.8374E-1
3.2000E-5	9.5215E-3	7.1753E-1
3.3000E-5	9.5215E-3	6.3682E-1
3.4000E-5	9.7656E-3	5.4736E-1
3.5000E-5	1.0010E-2	4.6143E-1
3.6000E-5	9.5215E-3	3.8521E-1
3.7000E-5	1.0010E-2	3.2202E-1
3.8000E-5	9.5215E-3	2.7646E-1
3.9000E-5	9.7656E-3	2.4702E-1
4.0000E-5	9.7656E-3	2.3164E-1
4.1000E-5	1.0254E-2	2.2842E-1
