Time [s]	Aux in [V]	Main in [V]
0.0000E+0	1.0010E-2	-3.9893E-2
1.0000E-6	9.2773E-3	-4.0723E-2
2.0000E-6	9.7656E-3	-4.1895E-2
3.0000E-6	1.0254E-2	-4.3750E-2
4.0000E-6	9.7656E-3	-4.4531E-2
5.0000E-6	9.5215E-3	-4.4922E-2
6.0000E-6	9.7656E-3	-4.5557E-2
7.0000E-6	1.0010E-2	-4.4385E-2
8.0000E-6	9.5215E-3	-4.1357E-2
9.0000E-6	9.5215E-3	-3.9258E-2
1.0000E-5	9.2773E-3	-3.6230E-2
1.1000E-5	1.0010E-2	-3.2275E-2
1.2000E-5	9.7656E-3	-2.7686E-2
1.3000E-5	9.5215E-3	-2.4414E-2
1.4000E-5	9.2773E-3	-2.0654E-2
1.5000E-5	9.5215E-3	-1.6943E-2
1.6000E-5	9.2773E-3	-1.2402E-2
1.7000E-5	1.0010E-2	-7.8125E-3
1.8000E-5	1.0010E-2	2.4414E-4
1.9000E-5	9.5215E-3	1.4258E-2
2.0000E-5	9.5215E-3	3.7598E-2
2.1000E-5	9.5215E-3	7.0264E-2
2.2000E-5	9.0332E-3	1.1328E-1
2.3000E-5	8.7891E-3	1.6821E-1
2.4000E-5	9.7656E-3	2.3452E-1
2.5000E-5	9.7656E-3	3.1738E-1
2.6000E-5	9.7656E-3	4.1782E-1
2.7000E-5	9.7656E-3	5.3604E-1
2.8000E-5	9.7656E-3	6.6074E-1
2.9000E-5	1.0010E-2	7.7373E-1
3.0000E-5	9.2773E-3	8.5625E-1
3.1000E-5	1.0254E-2	8.9663E-1
3.2000E-5	9.2773E-3	8.8540E-1
3.3000E-5	9.5215E-3	8.2642E-1
3.4000E-5	1.0010E-2	7.3716E-1
3.5000E-5	1.0010E-2	6.3257E-1
3.6000E-5	9.7656E-3	5.2129E-1
3.7000E-5	9.7656E-3	4.1982E-1
3.8000E-5	1.0498E-2	3.3584E-1
3.9000E-5	1.0010E-2	2.7041E-1
4.0000E-5	9.0332E-3	2.2422E-1
4.1000E-5	9.5215E-3	1.9976E-1
4.2000E-5	9.7656E-3	1.8979E-1
4.3000E-5	9.2773E-3	1.9341E-1
4.4000E-5	9.7656E-3	2.0854E-1
4.5000E-5	9.7656E-3	2.2998E-1
4.6000E-5	1.0010E-2	2.5654E-1
4.7000E-5	9.7656E-3	2.8794E-1
4.8000E-5	1.0010E-2	3.2451E-1
4.9000E-5	9.5215E-3	3.6699E-1
5.0000E-5	1.0010E-2	4.1724E-1
5.1000E-5	9.2773E-3	4.7451E-1
5.2000E-5	9.7656E-3	5.4014E-1
5.3000E-5	9.7656E-3	6.0996E-1
5.4000E-5	9.7656E-3	6.8188E-1
5.5000E-5	1.0010E-2	7.5156E-1
5.6000E-5	9.2773E-3	8.0703E-1
5.7000E-5	1.0254E-2	8.3911E-1
